"dz_2001","la_name","year","total","none"
"S01001990","City of Edinburgh",2011,343,119
"S01001991","City of Edinburgh",2011,334,108
"S01001992","City of Edinburgh",2011,306,93
"S01001993","City of Edinburgh",2011,276,80
"S01001994","City of Edinburgh",2011,386,129
"S01001995","City of Edinburgh",2011,323,71
"S01001996","City of Edinburgh",2011,351,155
"S01001997","City of Edinburgh",2011,420,218
"S01001998","City of Edinburgh",2011,308,80
"S01001999","City of Edinburgh",2011,267,133
"S01002000","City of Edinburgh",2011,345,121
"S01002001","City of Edinburgh",2011,572,369
"S01002002","City of Edinburgh",2011,259,120
"S01002003","City of Edinburgh",2011,358,90
"S01002004","City of Edinburgh",2011,453,246
"S01002005","City of Edinburgh",2011,465,260
"S01002006","City of Edinburgh",2011,352,75
"S01002007","City of Edinburgh",2011,676,417
"S01002008","City of Edinburgh",2011,433,168
"S01002009","City of Edinburgh",2011,412,192
"S01002010","City of Edinburgh",2011,203,73
"S01002011","City of Edinburgh",2011,447,71
"S01002012","City of Edinburgh",2011,360,174
"S01002013","City of Edinburgh",2011,371,180
"S01002014","City of Edinburgh",2011,331,154
"S01002015","City of Edinburgh",2011,330,49
"S01002016","City of Edinburgh",2011,330,149
"S01002017","City of Edinburgh",2011,499,310
"S01002018","City of Edinburgh",2011,343,73
"S01002019","City of Edinburgh",2011,290,124
"S01002020","City of Edinburgh",2011,180,129
"S01002021","City of Edinburgh",2011,543,275
"S01002022","City of Edinburgh",2011,411,75
"S01002023","City of Edinburgh",2011,351,149
"S01002024","City of Edinburgh",2011,323,139
"S01002025","City of Edinburgh",2011,560,329
"S01002026","City of Edinburgh",2011,299,60
"S01002027","City of Edinburgh",2011,453,309
"S01002028","City of Edinburgh",2011,314,177
"S01002029","City of Edinburgh",2011,272,125
"S01002030","City of Edinburgh",2011,470,304
"S01002031","City of Edinburgh",2011,409,265
"S01002032","City of Edinburgh",2011,386,182
"S01002033","City of Edinburgh",2011,525,360
"S01002034","City of Edinburgh",2011,376,241
"S01002035","City of Edinburgh",2011,308,71
"S01002036","City of Edinburgh",2011,589,370
"S01002037","City of Edinburgh",2011,307,176
"S01002038","City of Edinburgh",2011,200,75
"S01002039","City of Edinburgh",2011,300,73
"S01002040","City of Edinburgh",2011,339,196
"S01002041","City of Edinburgh",2011,430,205
"S01002042","City of Edinburgh",2011,522,229
"S01002043","City of Edinburgh",2011,367,126
"S01002044","City of Edinburgh",2011,292,183
"S01002045","City of Edinburgh",2011,481,138
"S01002046","City of Edinburgh",2011,387,267
"S01002047","City of Edinburgh",2011,344,182
"S01002048","City of Edinburgh",2011,260,178
"S01002049","City of Edinburgh",2011,544,350
"S01002050","City of Edinburgh",2011,290,62
"S01002051","City of Edinburgh",2011,367,187
"S01002052","City of Edinburgh",2011,525,349
"S01002053","City of Edinburgh",2011,311,171
"S01002054","City of Edinburgh",2011,323,160
"S01002055","City of Edinburgh",2011,350,42
"S01002056","City of Edinburgh",2011,459,178
"S01002057","City of Edinburgh",2011,431,86
"S01002058","City of Edinburgh",2011,536,341
"S01002059","City of Edinburgh",2011,402,264
"S01002060","City of Edinburgh",2011,331,240
"S01002061","City of Edinburgh",2011,396,265
"S01002062","City of Edinburgh",2011,297,153
"S01002063","City of Edinburgh",2011,524,324
"S01002064","City of Edinburgh",2011,591,324
"S01002065","City of Edinburgh",2011,308,163
"S01002066","City of Edinburgh",2011,649,448
"S01002067","City of Edinburgh",2011,420,158
"S01002068","City of Edinburgh",2011,585,410
"S01002069","City of Edinburgh",2011,291,65
"S01002070","City of Edinburgh",2011,371,232
"S01002071","City of Edinburgh",2011,341,227
"S01002072","City of Edinburgh",2011,534,152
"S01002073","City of Edinburgh",2011,426,324
"S01002074","City of Edinburgh",2011,286,44
"S01002075","City of Edinburgh",2011,560,269
"S01002076","City of Edinburgh",2011,434,319
"S01002077","City of Edinburgh",2011,349,57
"S01002078","City of Edinburgh",2011,476,84
"S01002079","City of Edinburgh",2011,516,354
"S01002080","City of Edinburgh",2011,385,44
"S01002081","City of Edinburgh",2011,361,214
"S01002082","City of Edinburgh",2011,514,173
"S01002083","City of Edinburgh",2011,295,161
"S01002084","City of Edinburgh",2011,442,226
"S01002085","City of Edinburgh",2011,276,195
"S01002086","City of Edinburgh",2011,326,265
"S01002087","City of Edinburgh",2011,576,434
"S01002088","City of Edinburgh",2011,400,96
"S01002089","City of Edinburgh",2011,438,62
"S01002090","City of Edinburgh",2011,480,123
"S01002091","City of Edinburgh",2011,446,323
"S01002092","City of Edinburgh",2011,383,55
"S01002093","City of Edinburgh",2011,437,328
"S01002094","City of Edinburgh",2011,359,143
"S01002095","City of Edinburgh",2011,264,43
"S01002096","City of Edinburgh",2011,539,57
"S01002097","City of Edinburgh",2011,299,29
"S01002098","City of Edinburgh",2011,352,122
"S01002099","City of Edinburgh",2011,401,135
"S01002100","City of Edinburgh",2011,266,71
"S01002101","City of Edinburgh",2011,592,397
"S01002102","City of Edinburgh",2011,337,175
"S01002103","City of Edinburgh",2011,275,46
"S01002104","City of Edinburgh",2011,540,402
"S01002105","City of Edinburgh",2011,343,30
"S01002106","City of Edinburgh",2011,413,326
"S01002107","City of Edinburgh",2011,211,39
"S01002108","City of Edinburgh",2011,393,301
"S01002109","City of Edinburgh",2011,444,279
"S01002110","City of Edinburgh",2011,334,60
"S01002111","City of Edinburgh",2011,430,61
"S01002112","City of Edinburgh",2011,491,103
"S01002113","City of Edinburgh",2011,321,48
"S01002114","City of Edinburgh",2011,273,17
"S01002115","City of Edinburgh",2011,503,163
"S01002116","City of Edinburgh",2011,363,113
"S01002117","City of Edinburgh",2011,476,343
"S01002118","City of Edinburgh",2011,546,444
"S01002119","City of Edinburgh",2011,290,155
"S01002120","City of Edinburgh",2011,319,57
"S01002121","City of Edinburgh",2011,307,107
"S01002122","City of Edinburgh",2011,362,21
"S01002123","City of Edinburgh",2011,398,45
"S01002124","City of Edinburgh",2011,413,76
"S01002125","City of Edinburgh",2011,454,122
"S01002126","City of Edinburgh",2011,243,59
"S01002127","City of Edinburgh",2011,315,111
"S01002128","City of Edinburgh",2011,391,190
"S01002129","City of Edinburgh",2011,489,289
"S01002130","City of Edinburgh",2011,227,49
"S01002131","City of Edinburgh",2011,420,304
"S01002132","City of Edinburgh",2011,404,137
"S01002133","City of Edinburgh",2011,615,241
"S01002134","City of Edinburgh",2011,252,32
"S01002135","City of Edinburgh",2011,337,22
"S01002136","City of Edinburgh",2011,426,108
"S01002137","City of Edinburgh",2011,380,80
"S01002138","City of Edinburgh",2011,404,186
"S01002139","City of Edinburgh",2011,285,57
"S01002140","City of Edinburgh",2011,421,242
"S01002141","City of Edinburgh",2011,326,118
"S01002142","City of Edinburgh",2011,460,102
"S01002143","City of Edinburgh",2011,377,151
"S01002144","City of Edinburgh",2011,316,30
"S01002145","City of Edinburgh",2011,503,137
"S01002146","City of Edinburgh",2011,537,254
"S01002147","City of Edinburgh",2011,424,196
"S01002148","City of Edinburgh",2011,345,35
"S01002149","City of Edinburgh",2011,572,302
"S01002150","City of Edinburgh",2011,338,130
"S01002151","City of Edinburgh",2011,876,460
"S01002152","City of Edinburgh",2011,425,98
"S01002153","City of Edinburgh",2011,234,65
"S01002154","City of Edinburgh",2011,435,239
"S01002155","City of Edinburgh",2011,511,302
"S01002156","City of Edinburgh",2011,396,146
"S01002157","City of Edinburgh",2011,349,60
"S01002158","City of Edinburgh",2011,421,79
"S01002159","City of Edinburgh",2011,379,182
"S01002160","City of Edinburgh",2011,530,354
"S01002161","City of Edinburgh",2011,338,186
"S01002162","City of Edinburgh",2011,429,110
"S01002163","City of Edinburgh",2011,678,373
"S01002164","City of Edinburgh",2011,345,115
"S01002165","City of Edinburgh",2011,406,79
"S01002166","City of Edinburgh",2011,401,120
"S01002167","City of Edinburgh",2011,304,136
"S01002168","City of Edinburgh",2011,634,352
"S01002169","City of Edinburgh",2011,455,170
"S01002170","City of Edinburgh",2011,434,210
"S01002171","City of Edinburgh",2011,285,98
"S01002172","City of Edinburgh",2011,313,67
"S01002173","City of Edinburgh",2011,533,171
"S01002174","City of Edinburgh",2011,500,244
"S01002175","City of Edinburgh",2011,598,340
"S01002176","City of Edinburgh",2011,375,71
"S01002177","City of Edinburgh",2011,467,143
"S01002178","City of Edinburgh",2011,561,253
"S01002179","City of Edinburgh",2011,283,50
"S01002180","City of Edinburgh",2011,263,107
"S01002181","City of Edinburgh",2011,473,197
"S01002182","City of Edinburgh",2011,384,151
"S01002183","City of Edinburgh",2011,548,395
"S01002184","City of Edinburgh",2011,329,43
"S01002185","City of Edinburgh",2011,541,302
"S01002186","City of Edinburgh",2011,383,203
"S01002187","City of Edinburgh",2011,483,166
"S01002188","City of Edinburgh",2011,358,85
"S01002189","City of Edinburgh",2011,391,220
"S01002190","City of Edinburgh",2011,389,183
"S01002191","City of Edinburgh",2011,459,298
"S01002192","City of Edinburgh",2011,399,133
"S01002193","City of Edinburgh",2011,353,37
"S01002194","City of Edinburgh",2011,342,126
"S01002195","City of Edinburgh",2011,712,341
"S01002196","City of Edinburgh",2011,282,48
"S01002197","City of Edinburgh",2011,391,213
"S01002198","City of Edinburgh",2011,490,302
"S01002199","City of Edinburgh",2011,386,163
"S01002200","City of Edinburgh",2011,438,55
"S01002201","City of Edinburgh",2011,620,256
"S01002202","City of Edinburgh",2011,420,182
"S01002203","City of Edinburgh",2011,260,145
"S01002204","City of Edinburgh",2011,418,262
"S01002205","City of Edinburgh",2011,392,150
"S01002206","City of Edinburgh",2011,558,303
"S01002207","City of Edinburgh",2011,336,58
"S01002208","City of Edinburgh",2011,352,152
"S01002209","City of Edinburgh",2011,582,345
"S01002210","City of Edinburgh",2011,328,119
"S01002211","City of Edinburgh",2011,397,290
"S01002212","City of Edinburgh",2011,676,370
"S01002213","City of Edinburgh",2011,320,73
"S01002214","City of Edinburgh",2011,434,172
"S01002215","City of Edinburgh",2011,464,95
"S01002216","City of Edinburgh",2011,973,524
"S01002217","City of Edinburgh",2011,666,449
"S01002218","City of Edinburgh",2011,296,147
"S01002219","City of Edinburgh",2011,304,42
"S01002220","City of Edinburgh",2011,299,15
"S01002221","City of Edinburgh",2011,614,405
"S01002222","City of Edinburgh",2011,331,25
"S01002223","City of Edinburgh",2011,308,58
"S01002224","City of Edinburgh",2011,397,42
"S01002225","City of Edinburgh",2011,464,217
"S01002226","City of Edinburgh",2011,510,221
"S01002227","City of Edinburgh",2011,444,232
"S01002228","City of Edinburgh",2011,402,64
"S01002229","City of Edinburgh",2011,318,52
"S01002230","City of Edinburgh",2011,549,246
"S01002231","City of Edinburgh",2011,410,165
"S01002232","City of Edinburgh",2011,374,158
"S01002233","City of Edinburgh",2011,575,381
"S01002234","City of Edinburgh",2011,502,329
"S01002235","City of Edinburgh",2011,606,339
"S01002236","City of Edinburgh",2011,415,186
"S01002237","City of Edinburgh",2011,596,207
"S01002238","City of Edinburgh",2011,322,195
"S01002239","City of Edinburgh",2011,500,302
"S01002240","City of Edinburgh",2011,508,285
"S01002241","City of Edinburgh",2011,485,245
"S01002242","City of Edinburgh",2011,348,69
"S01002243","City of Edinburgh",2011,403,202
"S01002244","City of Edinburgh",2011,520,253
"S01002245","City of Edinburgh",2011,1079,403
"S01002246","City of Edinburgh",2011,579,345
"S01002247","City of Edinburgh",2011,389,236
"S01002248","City of Edinburgh",2011,519,145
"S01002249","City of Edinburgh",2011,582,378
"S01002250","City of Edinburgh",2011,433,152
"S01002251","City of Edinburgh",2011,323,36
"S01002252","City of Edinburgh",2011,350,47
"S01002253","City of Edinburgh",2011,463,207
"S01002254","City of Edinburgh",2011,557,334
"S01002255","City of Edinburgh",2011,1043,490
"S01002256","City of Edinburgh",2011,640,120
"S01002257","City of Edinburgh",2011,306,89
"S01002258","City of Edinburgh",2011,471,324
"S01002259","City of Edinburgh",2011,266,104
"S01002260","City of Edinburgh",2011,354,20
"S01002261","City of Edinburgh",2011,413,92
"S01002262","City of Edinburgh",2011,345,79
"S01002263","City of Edinburgh",2011,354,40
"S01002264","City of Edinburgh",2011,393,119
"S01002265","City of Edinburgh",2011,743,382
"S01002266","City of Edinburgh",2011,425,272
"S01002267","City of Edinburgh",2011,431,268
"S01002268","City of Edinburgh",2011,285,35
"S01002269","City of Edinburgh",2011,526,219
"S01002270","City of Edinburgh",2011,883,498
"S01002271","City of Edinburgh",2011,407,117
"S01002272","City of Edinburgh",2011,371,125
"S01002273","City of Edinburgh",2011,415,225
"S01002274","City of Edinburgh",2011,746,344
"S01002275","City of Edinburgh",2011,643,343
"S01002276","City of Edinburgh",2011,340,25
"S01002277","City of Edinburgh",2011,421,213
"S01002278","City of Edinburgh",2011,510,351
"S01002279","City of Edinburgh",2011,635,408
"S01002280","City of Edinburgh",2011,333,63
"S01002281","City of Edinburgh",2011,290,202
"S01002282","City of Edinburgh",2011,137,98
"S01002283","City of Edinburgh",2011,297,77
"S01002284","City of Edinburgh",2011,915,246
"S01002285","City of Edinburgh",2011,572,388
"S01002286","City of Edinburgh",2011,368,120
"S01002287","City of Edinburgh",2011,334,105
"S01002288","City of Edinburgh",2011,712,302
"S01002289","City of Edinburgh",2011,681,396
"S01002290","City of Edinburgh",2011,568,339
"S01002291","City of Edinburgh",2011,475,393
"S01002292","City of Edinburgh",2011,616,343
"S01002293","City of Edinburgh",2011,347,123
"S01002294","City of Edinburgh",2011,269,52
"S01002295","City of Edinburgh",2011,333,42
"S01002297","City of Edinburgh",2011,398,150
"S01002298","City of Edinburgh",2011,271,62
"S01002299","City of Edinburgh",2011,323,54
"S01002300","City of Edinburgh",2011,359,73
"S01002301","City of Edinburgh",2011,924,335
"S01002302","City of Edinburgh",2011,372,207
"S01002303","City of Edinburgh",2011,400,213
"S01002304","City of Edinburgh",2011,969,352
"S01002305","City of Edinburgh",2011,467,321
"S01002306","City of Edinburgh",2011,218,86
"S01002307","City of Edinburgh",2011,664,305
"S01002308","City of Edinburgh",2011,510,117
"S01002309","City of Edinburgh",2011,394,232
"S01002310","City of Edinburgh",2011,637,421
"S01002311","City of Edinburgh",2011,350,40
"S01002312","City of Edinburgh",2011,379,248
"S01002313","City of Edinburgh",2011,286,35
"S01002314","City of Edinburgh",2011,439,126
"S01002315","City of Edinburgh",2011,236,60
"S01002316","City of Edinburgh",2011,273,18
"S01002317","City of Edinburgh",2011,2008,679
"S01002318","City of Edinburgh",2011,495,280
"S01002319","City of Edinburgh",2011,593,373
"S01002320","City of Edinburgh",2011,296,67
"S01002321","City of Edinburgh",2011,557,409
"S01002322","City of Edinburgh",2011,378,172
"S01002323","City of Edinburgh",2011,395,145
"S01002324","City of Edinburgh",2011,375,247
"S01002325","City of Edinburgh",2011,884,264
"S01002326","City of Edinburgh",2011,596,310
"S01002327","City of Edinburgh",2011,348,61
"S01002328","City of Edinburgh",2011,327,65
"S01002329","City of Edinburgh",2011,270,48
"S01002330","City of Edinburgh",2011,318,93
"S01002331","City of Edinburgh",2011,290,94
"S01002332","City of Edinburgh",2011,319,16
"S01002333","City of Edinburgh",2011,296,19
"S01002334","City of Edinburgh",2011,394,49
"S01002335","City of Edinburgh",2011,445,88
"S01002336","City of Edinburgh",2011,404,39
"S01002337","City of Edinburgh",2011,363,33
"S01002338","City of Edinburgh",2011,252,129
"S01002339","Eilean Siar",2011,284,78
"S01002340","Eilean Siar",2011,303,60
"S01002341","Eilean Siar",2011,250,62
"S01002342","Eilean Siar",2011,278,72
"S01002343","Eilean Siar",2011,326,51
"S01002344","Eilean Siar",2011,221,47
"S01002345","Eilean Siar",2011,366,67
"S01002346","Eilean Siar",2011,447,99
"S01002347","Eilean Siar",2011,344,47
"S01002348","Eilean Siar",2011,435,90
"S01002349","Eilean Siar",2011,476,131
"S01002350","Eilean Siar",2011,433,75
"S01002351","Eilean Siar",2011,373,63
"S01002352","Eilean Siar",2011,411,77
"S01002353","Eilean Siar",2011,348,63
"S01002354","Eilean Siar",2011,363,66
"S01002355","Eilean Siar",2011,401,133
"S01002356","Eilean Siar",2011,503,211
"S01002357","Eilean Siar",2011,293,94
"S01002358","Eilean Siar",2011,232,39
"S01002359","Eilean Siar",2011,412,147
"S01002360","Eilean Siar",2011,338,137
"S01002361","Eilean Siar",2011,287,68
"S01002362","Eilean Siar",2011,336,68
"S01002363","Eilean Siar",2011,440,85
"S01002364","Eilean Siar",2011,313,120
"S01002365","Eilean Siar",2011,274,42
"S01002366","Eilean Siar",2011,367,61
"S01002367","Eilean Siar",2011,437,63
"S01002368","Eilean Siar",2011,381,53
"S01002369","Eilean Siar",2011,286,65
"S01002370","Eilean Siar",2011,321,65
"S01002371","Eilean Siar",2011,283,51
"S01002372","Eilean Siar",2011,356,71
"S01002373","Eilean Siar",2011,299,65
"S01002374","Eilean Siar",2011,359,85
