"output_area","ALL PEOPLE","Number White Scottish","Number Other White British","Number White Irish","Number Other White","Number Indian","Number Pakistani","Number Bangladeshi","Number Other South Asian","Number Chinese","Number Caribbean","Number African","Number Black Scottish or Other Black","Number Any Mixed Background","Number Other Ethnic Group","Number of people aged 3 and over, who understand, speak, read or write Gaelic and who were born in Scotland","Number of people aged 3 and over, who understand, speak, read or write Gaelic and who were not born in Scotland"
"60QS000912",109,87,12,4,5,0,0,0,0,1,0,0,0,0,0,0,0
"60QS000913",118,84,9,8,8,8,1,0,0,0,0,0,0,0,0,1,2
"60QS000914",90,73,8,3,6,0,0,0,0,0,0,0,0,0,0,3,2
"60QS000915",156,118,27,4,3,0,0,0,0,2,0,0,0,1,1,4,0
"60QS000916",106,62,27,6,7,0,0,0,0,2,0,0,0,2,0,3,0
"60QS000917",120,91,14,4,9,1,0,0,0,0,0,0,0,0,1,5,0
"60QS000918",99,62,16,4,12,3,0,0,0,0,0,0,0,1,1,1,1
"60QS000919",54,34,7,3,4,1,0,0,0,5,0,0,0,0,0,0,1
"60QS000920",126,112,2,3,1,1,3,0,0,1,0,3,0,0,0,5,0
"60QS000921",91,84,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0
"60QS000922",121,82,11,4,5,8,7,0,0,1,0,0,0,0,3,1,0
"60QS000923",107,89,1,1,2,0,11,0,0,3,0,0,0,0,0,1,0
"60QS000924",128,90,NA,11,6,9,2,0,1,4,0,0,0,4,1,7,0
"60QS000925",72,61,6,4,0,0,1,0,0,0,0,0,0,0,0,3,0
"60QS000926",101,85,6,3,0,1,0,0,2,3,0,1,0,0,0,2,1
"60QS000927",74,64,4,1,2,0,0,0,0,0,0,0,0,2,1,3,0
"60QS000928",123,109,6,0,5,0,0,0,0,2,0,0,0,1,0,1,0
"60QS000929",91,87,2,1,0,0,0,0,0,1,0,0,0,0,0,3,0
"60QS000930",85,73,5,2,5,0,0,0,0,0,0,0,0,0,0,3,2
"60QS000931",142,124,9,5,4,0,0,0,0,0,0,0,0,0,0,5,0
"60QS000932",87,76,4,4,1,1,0,0,1,0,0,0,0,0,0,5,0
"60QS000933",75,70,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0
"60QS000934",103,96,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0
"60QS000935",137,125,9,1,1,1,0,0,0,0,0,0,0,0,0,2,0
"60QS000936",225,208,6,5,2,0,0,0,0,0,0,0,2,1,1,2,0
"60QS000937",84,84,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QS000938",66,55,4,1,3,1,2,0,0,0,0,0,0,0,0,3,2
"60QS000939",77,72,2,1,0,0,2,0,0,0,0,0,0,0,0,2,1
"60QS000940",63,54,1,0,2,0,4,0,1,0,0,0,0,1,0,0,0
"60QS000941",1038,511,271,37,141,11,10,0,2,18,3,6,1,14,13,24,13
"60QS000942",65,63,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"60QS000943",102,94,4,0,2,0,0,0,0,0,0,0,2,0,0,1,1
"60QS000944",67,64,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"60QS000945",115,97,6,0,6,0,0,1,0,2,3,0,0,0,0,0,1
"60QS000946",134,80,25,3,8,9,6,0,0,0,1,0,0,1,1,9,0
"60QS000947",116,88,19,1,6,1,0,0,0,0,0,0,0,0,1,0,0
"60QS000948",230,154,40,5,18,7,0,0,3,1,0,0,0,0,2,3,3
"60QS000949",97,65,23,4,1,0,3,0,0,0,0,0,0,0,1,0,0
"60QS000950",55,45,5,3,1,0,0,0,0,0,0,0,0,1,0,1,1
"60QS000951",113,61,31,4,3,5,4,0,0,0,0,1,0,1,3,1,0
"60QS000952",56,35,15,4,2,0,0,0,0,0,0,0,0,0,0,1,0
"60QS000953",143,87,32,6,13,3,0,0,0,0,0,1,0,0,1,1,1
"60QS000954",123,89,16,8,5,0,3,0,0,1,0,0,0,1,0,0,0
"60QS000955",121,74,18,5,11,0,10,0,0,0,0,0,0,3,0,1,0
"60QS000956",67,47,11,3,3,0,2,1,0,0,0,0,0,0,0,1,2
"60QS000957",125,94,15,3,5,0,6,0,0,0,0,0,0,2,0,4,0
"60QS000958",83,70,NA,3,0,0,9,0,0,0,0,0,0,1,0,1,1
"60QS000959",139,123,5,4,2,4,0,0,1,0,0,0,0,0,0,0,0
"60QS000960",121,104,9,2,5,0,0,0,0,0,0,0,0,1,0,2,0
"60QS000961",68,62,1,3,2,0,0,0,0,0,0,0,0,0,0,1,0
"60QS000962",106,94,2,3,2,1,1,0,0,0,0,0,0,3,0,8,0
"60QS000963",81,75,2,0,1,0,0,0,0,0,0,3,0,0,0,3,0
"60QS000964",64,53,7,0,3,0,0,0,0,0,1,0,0,0,0,2,0
"60QS000965",82,66,9,2,4,0,0,0,0,0,0,0,0,1,0,0,0
"60QS000966",62,53,4,1,4,0,0,0,0,0,0,0,0,0,0,5,0
"60QS000967",94,71,19,0,0,0,0,0,1,1,0,0,0,1,1,5,1
"60QS000968",119,80,14,6,12,2,0,0,0,0,0,1,0,3,1,2,0
"60QS000969",109,74,23,5,4,0,1,0,0,0,0,2,0,0,0,2,2
"60QS000970",82,79,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"60QS000971",95,90,NA,4,0,0,1,0,0,0,0,0,0,0,0,0,1
"60QS000972",97,97,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS000973",118,109,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS000974",131,123,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS000975",92,88,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QS000976",62,60,NA,2,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QS000977",94,89,NA,0,0,1,3,0,0,0,0,0,0,1,0,0,0
"60QS000978",101,95,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0
"60QS000979",86,84,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS000980",115,107,1,4,1,0,0,0,0,0,0,1,0,1,0,0,0
"60QS000981",98,90,NA,1,2,0,0,0,0,4,1,0,0,0,0,1,0
"60QS000982",55,52,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS000983",132,123,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0
"60QS000984",92,92,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS000985",108,99,4,0,0,0,0,0,4,0,0,0,0,1,0,0,0
"60QS000986",71,67,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
"60QS000987",93,92,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QS000988",127,122,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
"60QS000989",98,92,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"60QS000990",186,174,5,3,2,0,0,0,0,0,0,1,0,1,0,1,0
"60QS000991",91,86,3,1,0,0,0,0,0,0,0,0,0,0,1,3,0
"60QS000992",60,54,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"60QS000993",84,80,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0
"60QS000994",109,99,4,0,1,4,0,0,0,0,0,1,0,0,0,3,0
"60QS000995",75,64,1,5,1,0,0,0,0,4,0,0,0,0,0,0,0
"60QS000996",78,72,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0
"60QS000997",66,64,NA,2,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QS000998",81,76,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0
"60QS000999",91,73,1,14,1,0,0,0,0,0,0,0,0,2,0,0,0
"60QS001000",56,49,1,1,1,0,0,0,0,0,0,2,0,2,0,4,0
"60QS001001",100,94,2,0,2,0,0,0,0,0,0,0,0,1,1,2,0
"60QS001002",87,73,9,1,1,0,0,0,2,0,0,1,0,0,0,2,0
"60QS001003",152,135,9,0,1,0,4,0,0,2,0,0,0,1,0,2,0
"60QS001004",59,50,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"60QS001005",132,125,2,1,0,0,1,0,1,0,0,0,1,1,0,2,2
"60QS001006",93,81,NA,2,0,1,2,0,5,0,0,0,1,0,1,1,0
"60QS001007",94,89,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001008",96,91,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001009",137,130,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0
"60QS001010",132,128,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001011",119,116,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QS001012",98,91,3,1,0,0,1,0,0,0,2,0,0,0,0,4,0
"60QS001013",219,208,7,4,0,0,0,0,0,0,0,0,0,0,0,5,0
"60QS001014",77,75,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"60QS001015",61,61,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QS001016",126,117,3,0,2,0,1,0,0,0,0,1,0,2,0,1,0
"60QS001017",87,77,3,0,1,0,0,0,2,0,0,0,0,0,4,1,0
"60QS001018",82,78,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0
"60QS001019",116,108,1,0,3,0,0,0,4,0,0,0,0,0,0,0,0
"60QS001020",168,159,1,3,0,0,0,0,0,0,0,0,0,0,5,1,0
"60QS001021",179,168,6,3,0,0,0,0,0,0,0,0,0,0,2,1,0
"60QS001022",265,250,5,6,2,1,0,0,0,0,0,1,0,0,0,26,1
"60QS001023",95,90,3,1,0,0,0,0,0,1,0,0,0,0,0,2,0
"60QS001024",120,119,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"60QS001025",143,124,7,3,3,2,0,0,0,1,0,0,0,1,2,2,0
"60QS001026",156,122,4,1,2,14,0,0,2,9,0,0,0,2,0,6,0
"60QS001027",54,45,3,1,0,0,1,0,4,0,0,0,0,0,0,1,0
"60QS001028",91,78,3,4,4,0,0,0,1,0,0,0,0,1,0,0,0
"60QS001029",138,127,6,2,0,0,0,1,0,0,0,2,0,0,0,2,0
"60QS001030",91,87,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"60QS001031",137,129,4,1,1,0,0,0,0,0,0,0,0,2,0,1,0
"60QS001032",138,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001033",105,103,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"60QS001034",123,103,8,7,3,0,0,0,0,0,0,1,0,1,0,2,1
"60QS001035",136,113,6,2,4,0,0,0,0,7,0,0,0,1,3,0,0
"60QS001036",118,89,21,1,4,0,2,0,0,1,0,0,0,0,0,2,1
"60QS001037",65,54,7,3,1,0,0,0,0,0,0,0,0,0,0,0,1
"60QS001038",50,43,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0
"60QS001039",108,93,12,0,2,0,0,0,0,0,0,0,0,0,1,2,0
"60QS001040",89,86,NA,0,0,0,0,1,0,2,0,0,0,0,0,0,0
"60QS001041",51,48,NA,0,0,0,0,0,0,0,0,3,0,0,0,1,0
"60QS001042",80,74,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0
"60QS001043",136,130,NA,3,2,0,0,0,0,0,0,0,0,1,0,2,0
"60QS001044",108,98,3,5,1,0,0,0,0,0,0,1,0,0,0,2,0
"60QS001045",80,72,1,4,1,0,0,0,0,2,0,0,0,0,0,0,0
"60QS001046",142,130,2,2,0,0,1,0,7,0,0,0,0,0,0,2,0
"60QS001047",111,109,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001048",96,90,NA,1,1,0,0,0,0,4,0,0,0,0,0,0,0
"60QS001049",72,67,1,1,0,0,1,0,0,0,0,0,0,2,0,1,0
"60QS001050",85,75,NA,0,4,1,0,0,4,0,0,0,0,1,0,0,0
"60QS001051",90,87,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"60QS001052",139,133,1,3,0,0,1,0,0,0,0,0,0,1,0,1,0
"60QS001053",225,209,4,9,0,0,0,0,0,0,2,1,0,0,0,0,0
"60QS001054",185,182,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QS001055",99,88,2,0,2,0,5,0,0,0,0,0,0,1,1,1,1
"60QS001056",123,115,2,0,0,0,0,0,3,0,0,0,1,0,2,0,2
"60QS001057",90,85,NA,3,0,0,1,0,1,0,0,0,0,0,0,0,1
"60QS001058",122,119,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"60QS001059",69,59,4,1,0,0,0,0,0,0,0,1,0,3,1,0,0
"60QS001060",98,94,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0
"60QS001061",105,93,3,2,5,0,1,0,1,0,0,0,0,0,0,1,0
"60QS001062",83,74,2,4,3,0,0,0,0,0,0,0,0,0,0,1,0
"60QS001063",93,91,NA,1,1,0,0,0,0,0,0,0,0,0,0,3,0
"60QS001064",119,109,1,3,1,1,0,0,0,0,0,2,0,2,0,1,0
"60QS001065",143,138,1,4,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QS001066",94,86,3,3,2,0,0,0,0,0,0,0,0,0,0,2,0
"60QS001067",131,124,4,1,2,0,0,0,0,0,0,0,0,0,0,1,1
"60QS001068",94,77,7,0,3,5,0,0,0,1,0,1,0,0,0,1,0
"60QS001069",144,130,1,4,3,3,0,0,0,3,0,0,0,0,0,3,2
"60QS001070",86,78,2,3,0,0,0,0,0,0,0,0,0,1,2,2,0
"60QS001071",93,80,3,6,2,0,0,0,0,0,2,0,0,0,0,0,0
"60QS001072",163,142,10,1,2,0,6,0,0,0,1,0,0,1,0,3,0
"60QS001073",105,103,NA,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"60QS001074",161,152,6,0,0,0,0,2,0,1,0,0,0,0,0,0,1
"60QS001075",66,66,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001076",75,72,NA,1,0,1,0,0,0,1,0,0,0,0,0,1,0
"60QS001077",122,119,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0
"60QS001078",90,69,NA,1,0,1,0,0,0,1,0,5,6,4,3,0,0
"60QS001079",114,93,1,3,0,0,0,0,0,5,0,2,0,0,10,0,0
"60QS001080",93,61,NA,0,7,0,0,3,0,9,0,4,0,0,9,0,0
"60QS001081",96,65,2,0,1,2,0,0,17,7,0,0,0,0,2,1,2
"60QS001082",108,70,NA,0,0,4,1,1,6,15,0,1,0,1,9,1,0
"60QS001083",90,55,7,3,6,1,0,0,3,9,0,4,0,0,2,1,0
"60QS001084",81,74,1,1,0,0,0,4,0,1,0,0,0,0,0,0,0
"60QS001085",150,69,3,2,11,0,11,0,25,0,0,0,0,5,24,0,1
"60QS001086",113,108,NA,2,3,0,0,0,0,0,0,0,0,0,0,2,0
"60QS001087",86,82,2,1,0,0,0,0,1,0,0,0,0,0,0,2,0
"60QS001088",78,41,3,0,19,0,0,0,3,1,0,5,0,5,1,1,0
"60QS001089",124,118,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0
"60QS001090",108,103,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0
"60QS001091",117,110,3,4,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QS001092",78,75,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001093",123,113,4,1,4,0,1,0,0,0,0,0,0,0,0,1,2
"60QS001094",123,105,5,1,1,4,0,0,0,6,0,1,0,0,0,1,0
"60QS001095",86,82,NA,1,0,0,0,0,1,0,0,0,0,2,0,0,0
"60QS001096",140,113,12,2,0,0,0,0,0,9,0,0,0,1,3,1,0
"60QS001097",115,107,1,3,0,0,0,0,0,0,0,4,0,0,0,3,0
"60QS001098",168,163,NA,4,1,0,0,0,0,0,0,0,0,0,0,5,0
"60QS001099",116,113,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"60QS001100",88,77,1,9,0,0,0,0,0,0,0,0,0,1,0,1,0
"60QS001101",86,86,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001102",97,86,NA,7,1,0,0,0,0,0,0,3,0,0,0,1,0
"60QS001103",155,145,NA,2,1,0,0,0,0,0,0,2,1,0,4,0,0
"60QS001104",120,112,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0
"60QS001105",74,72,NA,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"60QS001106",126,119,NA,2,3,2,0,0,0,0,0,0,0,0,0,0,0
"60QS001107",132,123,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0
"60QS001108",179,173,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0
"60QS001109",78,78,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QS001110",109,108,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001111",74,72,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001112",198,182,3,7,2,0,0,0,3,0,0,0,0,0,1,1,0
"60QS001113",91,85,NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001114",63,59,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001115",67,64,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001116",94,92,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QS001117",129,116,NA,2,0,0,0,0,7,0,0,0,0,1,3,1,1
"60QS001118",152,147,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0
"60QS001119",177,174,NA,3,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QS001120",102,90,3,6,2,0,0,0,0,0,0,0,0,1,0,1,0
"60QS001121",139,132,3,2,1,0,0,0,0,0,0,0,0,0,1,1,0
"60QS001122",150,137,8,1,3,0,1,0,0,0,0,0,0,0,0,0,0
"60QS001123",127,120,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0
"60QS001124",52,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001125",122,120,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QS001126",163,157,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"60QS001127",150,140,2,4,1,0,0,0,0,0,0,0,0,3,0,0,0
"60QS001128",111,105,1,1,4,0,0,0,0,0,0,0,0,0,0,4,0
"60QS001129",115,111,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001130",101,99,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001131",90,86,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"60QS001132",148,145,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0
"60QS001133",82,77,NA,1,0,0,0,3,0,0,0,1,0,0,0,0,0
"60QS001134",126,123,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"60QS001135",111,107,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"60QS001136",88,83,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0
"60QS001137",58,53,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001138",153,132,2,5,3,0,3,0,0,4,1,3,0,0,0,1,0
"60QS001139",186,178,4,3,1,0,0,0,0,0,0,0,0,0,0,4,0
"60QS001140",91,86,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001141",99,99,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QS001142",198,182,4,4,2,5,1,0,0,0,0,0,0,0,0,0,0
"60QS001143",131,130,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001144",106,98,3,1,3,0,1,0,0,0,0,0,0,0,0,1,0
"60QS001145",124,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001146",98,87,NA,1,0,0,1,0,0,5,0,4,0,0,0,1,0
"60QS001147",153,147,NA,5,0,0,0,0,0,0,0,1,0,0,0,1,0
"60QS001148",111,106,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001149",105,98,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001150",124,114,1,6,2,0,0,0,0,0,0,0,0,1,0,0,0
"60QS001151",195,187,1,6,1,0,0,0,0,0,0,0,0,0,0,1,0
"60QS001152",197,189,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0
"60QS001153",104,98,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001154",99,96,NA,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001155",125,122,NA,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"60QS001156",114,112,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001157",156,150,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001158",226,216,3,5,0,0,1,1,0,0,0,0,0,0,0,1,0
"60QS001159",265,256,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001160",139,135,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"60QS001161",70,68,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001162",126,124,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001163",142,140,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QS001164",124,122,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"60QS001165",193,186,4,2,1,0,0,0,0,0,0,0,0,0,0,1,1
"60QS001166",143,137,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0
"60QS001167",122,121,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QS001168",109,106,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001169",106,97,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0
"60QS001170",84,80,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0
"60QS001171",126,122,NA,3,1,0,0,0,0,0,0,0,0,0,0,2,0
"60QS001172",170,166,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0
"60QS001173",118,108,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0
"60QS001174",112,107,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0
"60QS001175",81,81,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001176",172,165,2,4,0,0,1,0,0,0,0,0,0,0,0,3,0
"60QS001177",202,197,1,4,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QS001178",164,161,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0
"60QS001179",159,154,1,0,3,0,0,0,0,0,0,1,0,0,0,1,0
"60QS001180",114,110,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001181",98,97,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001182",122,110,3,2,0,3,0,0,1,3,0,0,0,0,0,0,1
"60QS001183",74,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001184",92,89,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001185",71,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001186",129,126,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QS001187",79,77,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QS001188",83,77,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001189",92,90,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001190",130,124,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0
"60QS001191",80,79,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"60QS001192",112,109,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
"60QS001193",100,97,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QS001194",124,109,3,6,0,0,0,5,0,0,0,0,0,0,1,0,0
"60QS001195",88,83,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001196",129,127,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001197",122,118,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"60QS001198",177,172,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0
"60QS001199",123,120,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0
"60QS001200",172,166,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"60QS001201",117,112,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"60QS001202",102,99,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0
"60QS001203",102,99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001204",119,117,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0
"60QS001205",76,76,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QS001206",90,87,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"60QS001207",94,93,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"60QS001208",119,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001209",117,116,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QS001210",82,71,2,3,1,0,0,0,2,1,0,0,0,1,1,3,2
"60QS001211",132,123,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0
"60QS001212",85,82,NA,1,0,1,1,0,0,0,0,0,0,0,0,1,0
"60QS001213",127,125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001214",109,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001215",86,78,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001216",70,67,NA,0,0,0,0,0,0,0,0,0,0,2,1,1,0
"60QS001217",108,102,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QS001218",137,128,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"60QS001219",105,102,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"60QS001220",104,87,2,2,4,1,3,0,1,0,0,3,0,0,1,3,0
"60QS001221",70,63,2,0,2,0,0,0,0,0,0,3,0,0,0,0,0
"60QS001222",64,60,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0
"60QS001223",99,97,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"60QS001224",80,78,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QS001225",104,101,NA,2,0,0,0,0,0,0,0,0,0,1,0,0,0
"60QS001226",69,67,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001227",83,75,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0
"60QS001228",114,113,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QS001229",110,103,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001230",106,103,NA,0,0,0,0,0,0,0,2,0,0,0,1,1,0
"60QS001231",84,81,NA,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"60QS001232",119,113,NA,1,0,0,1,0,0,4,0,0,0,0,0,4,0
"60QS001233",113,106,2,4,1,0,0,0,0,0,0,0,0,0,0,2,0
"60QS001234",112,109,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001235",83,80,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0
"60QS001236",121,111,3,1,1,0,0,0,0,0,0,0,0,5,0,1,0
"60QS001237",104,100,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0
"60QS001238",71,67,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
"60QS001239",128,120,3,1,1,0,0,0,0,0,0,1,0,2,0,1,0
"60QS001240",165,163,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0
"60QS001241",142,129,3,8,0,1,0,0,0,0,0,0,0,1,0,1,0
"60QS001242",83,79,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001243",71,71,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QS001244",88,81,2,4,0,0,0,0,0,0,0,1,0,0,0,1,0
"60QS001245",180,167,1,1,0,0,0,0,0,0,0,4,0,1,6,1,0
