"dz_2001","la_name","year","total","rest_uk","rest_eu","outside_europe"
"S01004704","North Lanarkshire",2011,614,14,36,4
"S01004705","North Lanarkshire",2011,941,32,10,15
"S01004706","North Lanarkshire",2011,1629,61,8,36
"S01004707","North Lanarkshire",2011,929,32,6,7
"S01004708","North Lanarkshire",2011,654,20,13,4
"S01004709","North Lanarkshire",2011,703,22,7,12
"S01004710","North Lanarkshire",2011,767,23,8,5
"S01004711","North Lanarkshire",2011,917,21,16,5
"S01004712","North Lanarkshire",2011,496,9,0,1
"S01004713","North Lanarkshire",2011,728,21,5,5
"S01004714","North Lanarkshire",2011,787,27,13,13
"S01004715","North Lanarkshire",2011,1672,52,17,32
"S01004716","North Lanarkshire",2011,844,15,9,12
"S01004717","North Lanarkshire",2011,952,15,9,5
"S01004718","North Lanarkshire",2011,889,38,4,5
"S01004719","North Lanarkshire",2011,966,17,6,11
"S01004720","North Lanarkshire",2011,861,24,7,11
"S01004721","North Lanarkshire",2011,569,21,0,15
"S01004722","North Lanarkshire",2011,690,19,48,5
"S01004723","North Lanarkshire",2011,655,17,4,9
"S01004724","North Lanarkshire",2011,965,25,5,0
"S01004725","North Lanarkshire",2011,638,27,5,12
"S01004726","North Lanarkshire",2011,577,17,11,0
"S01004727","North Lanarkshire",2011,791,24,9,8
"S01004728","North Lanarkshire",2011,945,34,10,19
"S01004729","North Lanarkshire",2011,620,15,9,0
"S01004730","North Lanarkshire",2011,1409,30,13,10
"S01004731","North Lanarkshire",2011,847,17,10,6
"S01004732","North Lanarkshire",2011,694,19,7,5
"S01004733","North Lanarkshire",2011,726,20,22,9
"S01004734","North Lanarkshire",2011,509,11,1,1
"S01004735","North Lanarkshire",2011,958,22,16,11
"S01004736","North Lanarkshire",2011,757,15,13,8
"S01004737","North Lanarkshire",2011,750,16,8,1
"S01004738","North Lanarkshire",2011,649,19,23,10
"S01004739","North Lanarkshire",2011,664,13,5,7
"S01004740","North Lanarkshire",2011,819,21,14,9
"S01004741","North Lanarkshire",2011,597,22,7,4
"S01004742","North Lanarkshire",2011,1328,30,8,7
"S01004743","North Lanarkshire",2011,878,32,12,5
"S01004744","North Lanarkshire",2011,552,15,2,8
"S01004745","North Lanarkshire",2011,897,12,12,1
"S01004746","North Lanarkshire",2011,834,17,6,6
"S01004747","North Lanarkshire",2011,696,24,8,6
"S01004748","North Lanarkshire",2011,588,15,19,8
"S01004749","North Lanarkshire",2011,1084,30,6,11
"S01004750","North Lanarkshire",2011,641,16,32,16
"S01004751","North Lanarkshire",2011,799,27,73,8
"S01004752","North Lanarkshire",2011,827,22,37,10
"S01004753","North Lanarkshire",2011,763,34,9,7
"S01004754","North Lanarkshire",2011,637,10,29,6
"S01004755","North Lanarkshire",2011,683,26,2,10
"S01004756","North Lanarkshire",2011,577,17,2,11
"S01004757","North Lanarkshire",2011,845,25,19,6
"S01004758","North Lanarkshire",2011,872,27,5,6
"S01004759","North Lanarkshire",2011,584,15,4,6
"S01004760","North Lanarkshire",2011,720,18,6,14
"S01004761","North Lanarkshire",2011,528,14,17,6
"S01004762","North Lanarkshire",2011,622,20,1,4
"S01004763","North Lanarkshire",2011,848,30,3,19
"S01004764","North Lanarkshire",2011,736,17,16,13
"S01004765","North Lanarkshire",2011,1333,32,34,29
"S01004766","North Lanarkshire",2011,1196,37,39,26
"S01004767","North Lanarkshire",2011,674,16,9,10
"S01004768","North Lanarkshire",2011,852,26,10,10
"S01004769","North Lanarkshire",2011,548,11,4,6
"S01004770","North Lanarkshire",2011,550,17,12,7
"S01004771","North Lanarkshire",2011,830,29,12,5
"S01004772","North Lanarkshire",2011,572,13,18,0
"S01004773","North Lanarkshire",2011,754,27,22,7
"S01004774","North Lanarkshire",2011,924,30,3,7
"S01004775","North Lanarkshire",2011,785,44,71,9
"S01004776","North Lanarkshire",2011,721,15,23,5
"S01004777","North Lanarkshire",2011,733,19,8,12
"S01004778","North Lanarkshire",2011,686,7,6,5
"S01004779","North Lanarkshire",2011,823,16,18,10
"S01004780","North Lanarkshire",2011,639,16,3,2
"S01004781","North Lanarkshire",2011,926,33,24,11
"S01004782","North Lanarkshire",2011,1180,33,20,17
"S01004783","North Lanarkshire",2011,935,37,7,7
"S01004784","North Lanarkshire",2011,672,13,12,7
"S01004785","North Lanarkshire",2011,629,24,7,8
"S01004786","North Lanarkshire",2011,483,12,7,9
"S01004787","North Lanarkshire",2011,997,32,47,8
"S01004788","North Lanarkshire",2011,690,16,15,3
"S01004789","North Lanarkshire",2011,983,29,34,19
"S01004790","North Lanarkshire",2011,719,13,2,11
"S01004791","North Lanarkshire",2011,611,18,12,7
"S01004792","North Lanarkshire",2011,596,12,9,4
"S01004793","North Lanarkshire",2011,760,26,15,31
"S01004794","North Lanarkshire",2011,708,10,9,7
"S01004795","North Lanarkshire",2011,899,29,9,6
"S01004796","North Lanarkshire",2011,738,29,9,10
"S01004797","North Lanarkshire",2011,702,19,14,14
"S01004798","North Lanarkshire",2011,846,19,21,4
"S01004799","North Lanarkshire",2011,578,15,17,6
"S01004800","North Lanarkshire",2011,661,30,15,7
"S01004801","North Lanarkshire",2011,719,23,15,2
"S01004802","North Lanarkshire",2011,856,29,14,12
"S01004803","North Lanarkshire",2011,850,27,19,11
"S01004804","North Lanarkshire",2011,853,28,10,2
"S01004805","North Lanarkshire",2011,608,22,10,12
"S01004806","North Lanarkshire",2011,626,19,7,3
"S01004807","North Lanarkshire",2011,514,22,27,3
"S01004808","North Lanarkshire",2011,705,26,0,0
"S01004809","North Lanarkshire",2011,438,9,3,6
"S01004810","North Lanarkshire",2011,575,21,12,2
"S01004811","North Lanarkshire",2011,717,15,4,8
"S01004812","North Lanarkshire",2011,816,18,15,5
"S01004813","North Lanarkshire",2011,868,23,9,6
"S01004814","North Lanarkshire",2011,808,16,9,4
"S01004815","North Lanarkshire",2011,1728,74,16,80
"S01004816","North Lanarkshire",2011,792,28,5,3
"S01004817","North Lanarkshire",2011,632,26,29,8
"S01004818","North Lanarkshire",2011,808,19,20,3
"S01004819","North Lanarkshire",2011,545,14,8,8
"S01004820","North Lanarkshire",2011,1044,16,24,8
"S01004821","North Lanarkshire",2011,1826,69,22,11
"S01004822","North Lanarkshire",2011,689,24,10,2
"S01004823","North Lanarkshire",2011,911,20,6,5
"S01004824","North Lanarkshire",2011,753,19,11,17
"S01004825","North Lanarkshire",2011,597,14,7,8
"S01004826","North Lanarkshire",2011,961,39,60,10
"S01004827","North Lanarkshire",2011,619,9,9,2
"S01004828","North Lanarkshire",2011,1158,33,10,3
"S01004829","North Lanarkshire",2011,699,18,11,3
"S01004830","North Lanarkshire",2011,729,23,6,5
"S01004831","North Lanarkshire",2011,828,29,8,17
"S01004832","North Lanarkshire",2011,1342,59,17,24
"S01004833","North Lanarkshire",2011,710,29,5,15
"S01004834","North Lanarkshire",2011,759,19,12,13
"S01004835","North Lanarkshire",2011,820,32,3,24
"S01004836","North Lanarkshire",2011,707,28,3,18
"S01004837","North Lanarkshire",2011,930,37,8,13
"S01004838","North Lanarkshire",2011,1819,89,13,53
"S01004839","North Lanarkshire",2011,864,12,2,3
"S01004840","North Lanarkshire",2011,848,41,17,9
"S01004841","North Lanarkshire",2011,812,14,5,5
"S01004842","North Lanarkshire",2011,1491,79,9,27
"S01004843","North Lanarkshire",2011,650,28,7,5
"S01004844","North Lanarkshire",2011,957,34,20,11
"S01004845","North Lanarkshire",2011,764,29,15,14
"S01004846","North Lanarkshire",2011,1021,40,14,8
"S01004847","North Lanarkshire",2011,994,64,22,22
"S01004848","North Lanarkshire",2011,713,32,7,12
"S01004849","North Lanarkshire",2011,530,14,6,6
"S01004850","North Lanarkshire",2011,1466,50,20,13
"S01004851","North Lanarkshire",2011,647,26,3,5
"S01004852","North Lanarkshire",2011,683,22,2,4
"S01004853","North Lanarkshire",2011,733,34,5,17
"S01004854","North Lanarkshire",2011,1089,39,19,16
"S01004855","North Lanarkshire",2011,633,18,0,4
"S01004856","North Lanarkshire",2011,1538,79,18,27
"S01004857","North Lanarkshire",2011,838,41,10,22
"S01004858","North Lanarkshire",2011,851,37,9,12
"S01004859","North Lanarkshire",2011,917,37,13,8
"S01004860","North Lanarkshire",2011,1366,47,10,18
"S01004861","North Lanarkshire",2011,710,15,6,7
"S01004862","North Lanarkshire",2011,634,30,10,19
"S01004863","North Lanarkshire",2011,844,34,3,10
"S01004864","North Lanarkshire",2011,529,18,9,8
"S01004865","North Lanarkshire",2011,716,15,3,4
"S01004866","North Lanarkshire",2011,866,27,13,6
"S01004867","North Lanarkshire",2011,736,35,4,22
"S01004868","North Lanarkshire",2011,710,21,6,9
"S01004869","North Lanarkshire",2011,785,17,10,9
"S01004870","North Lanarkshire",2011,851,27,5,4
"S01004871","North Lanarkshire",2011,770,26,3,25
"S01004872","North Lanarkshire",2011,815,34,3,8
"S01004873","North Lanarkshire",2011,751,31,11,6
"S01004874","North Lanarkshire",2011,1109,49,52,35
"S01004875","North Lanarkshire",2011,727,25,5,60
"S01004876","North Lanarkshire",2011,929,24,9,7
"S01004877","North Lanarkshire",2011,705,33,2,6
"S01004878","North Lanarkshire",2011,797,34,2,8
"S01004879","North Lanarkshire",2011,657,22,12,12
"S01004880","North Lanarkshire",2011,729,28,17,24
"S01004881","North Lanarkshire",2011,758,43,11,9
"S01004882","North Lanarkshire",2011,502,26,6,11
"S01004883","North Lanarkshire",2011,2080,101,15,48
"S01004884","North Lanarkshire",2011,552,20,1,9
"S01004885","North Lanarkshire",2011,539,14,17,6
"S01004886","North Lanarkshire",2011,878,41,31,17
"S01004887","North Lanarkshire",2011,403,17,2,16
"S01004888","North Lanarkshire",2011,634,44,8,13
"S01004889","North Lanarkshire",2011,793,30,4,8
"S01004890","North Lanarkshire",2011,769,31,33,21
"S01004891","North Lanarkshire",2011,992,38,51,31
"S01004892","North Lanarkshire",2011,683,23,5,14
"S01004893","North Lanarkshire",2011,711,36,20,13
"S01004894","North Lanarkshire",2011,849,27,17,13
"S01004895","North Lanarkshire",2011,876,42,14,17
"S01004896","North Lanarkshire",2011,873,32,7,18
"S01004897","North Lanarkshire",2011,575,31,7,12
"S01004898","North Lanarkshire",2011,939,42,10,13
"S01004899","North Lanarkshire",2011,764,25,16,9
"S01004900","North Lanarkshire",2011,939,40,5,23
"S01004901","North Lanarkshire",2011,753,21,38,31
"S01004902","North Lanarkshire",2011,729,36,8,17
"S01004903","North Lanarkshire",2011,584,22,7,1
"S01004904","North Lanarkshire",2011,937,37,18,10
"S01004905","North Lanarkshire",2011,990,42,11,14
"S01004906","North Lanarkshire",2011,792,46,12,19
"S01004907","North Lanarkshire",2011,793,30,8,9
"S01004908","North Lanarkshire",2011,624,12,4,6
"S01004909","North Lanarkshire",2011,777,52,11,20
"S01004910","North Lanarkshire",2011,836,46,1,8
"S01004911","North Lanarkshire",2011,904,57,9,19
"S01004912","North Lanarkshire",2011,731,30,8,6
"S01004913","North Lanarkshire",2011,641,8,4,6
"S01004914","North Lanarkshire",2011,634,37,4,8
"S01004915","North Lanarkshire",2011,680,16,10,24
"S01004916","North Lanarkshire",2011,687,25,11,11
"S01004917","North Lanarkshire",2011,596,26,5,14
"S01004918","North Lanarkshire",2011,645,42,3,13
"S01004919","North Lanarkshire",2011,720,43,11,5
"S01004920","North Lanarkshire",2011,884,31,8,21
"S01004921","North Lanarkshire",2011,656,22,2,9
"S01004922","North Lanarkshire",2011,667,32,1,19
"S01004923","North Lanarkshire",2011,941,45,8,21
"S01004924","North Lanarkshire",2011,773,25,4,2
"S01004925","North Lanarkshire",2011,568,19,1,10
"S01004926","North Lanarkshire",2011,882,66,7,43
"S01004927","North Lanarkshire",2011,860,35,7,8
"S01004928","North Lanarkshire",2011,1613,125,21,70
"S01004929","North Lanarkshire",2011,627,28,12,15
"S01004930","North Lanarkshire",2011,627,19,7,7
"S01004931","North Lanarkshire",2011,1005,43,8,10
"S01004932","North Lanarkshire",2011,774,27,9,4
"S01004933","North Lanarkshire",2011,877,47,6,17
"S01004934","North Lanarkshire",2011,735,28,7,10
"S01004935","North Lanarkshire",2011,516,17,6,8
"S01004936","North Lanarkshire",2011,888,43,16,8
"S01004937","North Lanarkshire",2011,547,26,7,3
"S01004938","North Lanarkshire",2011,731,20,2,8
"S01004939","North Lanarkshire",2011,550,25,2,8
"S01004940","North Lanarkshire",2011,519,12,3,4
"S01004941","North Lanarkshire",2011,608,17,13,6
"S01004942","North Lanarkshire",2011,918,27,4,4
"S01004943","North Lanarkshire",2011,1100,39,8,9
"S01004944","North Lanarkshire",2011,498,31,3,11
"S01004945","North Lanarkshire",2011,685,35,2,7
"S01004946","Orkney Islands",2011,721,168,14,10
"S01004947","Orkney Islands",2011,760,121,8,8
"S01004948","Orkney Islands",2011,535,96,12,30
"S01004949","Orkney Islands",2011,719,163,9,17
"S01004950","Orkney Islands",2011,816,108,13,14
"S01004951","Orkney Islands",2011,752,118,17,7
"S01004952","Orkney Islands",2011,1100,108,11,13
"S01004953","Orkney Islands",2011,836,84,17,10
"S01004954","Orkney Islands",2011,703,66,9,7
"S01004955","Orkney Islands",2011,608,56,15,11
"S01004956","Orkney Islands",2011,768,98,18,9
"S01004957","Orkney Islands",2011,728,71,4,8
"S01004958","Orkney Islands",2011,1203,147,13,20
"S01004959","Orkney Islands",2011,712,71,15,15
"S01004960","Orkney Islands",2011,535,69,5,8
"S01004961","Orkney Islands",2011,654,85,16,21
"S01004962","Orkney Islands",2011,638,70,2,7
"S01004963","Orkney Islands",2011,623,111,13,2
"S01004964","Orkney Islands",2011,1091,176,13,24
"S01004965","Orkney Islands",2011,942,184,12,10
"S01004966","Orkney Islands",2011,1056,212,12,27
"S01004967","Orkney Islands",2011,669,221,10,7
"S01004968","Orkney Islands",2011,578,224,17,19
"S01004969","Orkney Islands",2011,919,391,10,30
"S01004970","Orkney Islands",2011,838,214,18,18
"S01004971","Orkney Islands",2011,1021,333,28,14
"S01004972","Orkney Islands",2011,824,208,9,16
"S01004973","Perth and Kinross",2011,1016,226,18,17
"S01004974","Perth and Kinross",2011,1188,224,12,33
"S01004975","Perth and Kinross",2011,760,164,8,20
"S01004976","Perth and Kinross",2011,950,121,17,28
"S01004977","Perth and Kinross",2011,966,115,11,26
"S01004978","Perth and Kinross",2011,1001,139,28,25
"S01004979","Perth and Kinross",2011,819,142,17,28
"S01004980","Perth and Kinross",2011,962,143,18,27
"S01004981","Perth and Kinross",2011,988,201,32,25
"S01004982","Perth and Kinross",2011,666,125,8,18
"S01004983","Perth and Kinross",2011,963,118,20,14
"S01004984","Perth and Kinross",2011,763,125,18,18
"S01004985","Perth and Kinross",2011,813,116,14,26
"S01004986","Perth and Kinross",2011,786,129,7,25
"S01004987","Perth and Kinross",2011,497,103,17,12
"S01004988","Perth and Kinross",2011,550,116,9,14
"S01004989","Perth and Kinross",2011,695,105,22,32
"S01004990","Perth and Kinross",2011,593,100,12,13
"S01004991","Perth and Kinross",2011,659,121,15,24
"S01004992","Perth and Kinross",2011,848,75,34,19
"S01004993","Perth and Kinross",2011,691,128,11,19
"S01004994","Perth and Kinross",2011,810,123,49,24
"S01004995","Perth and Kinross",2011,1012,154,50,23
"S01004996","Perth and Kinross",2011,708,107,15,13
"S01004997","Perth and Kinross",2011,958,177,28,26
"S01004998","Perth and Kinross",2011,1260,199,39,24
"S01004999","Perth and Kinross",2011,898,161,15,24
"S01005000","Perth and Kinross",2011,546,86,9,17
"S01005001","Perth and Kinross",2011,1171,171,46,70
"S01005002","Perth and Kinross",2011,1016,203,20,33
"S01005003","Perth and Kinross",2011,1089,179,37,38
"S01005004","Perth and Kinross",2011,881,142,21,22
"S01005005","Perth and Kinross",2011,941,68,6,7
"S01005006","Perth and Kinross",2011,680,85,7,11
"S01005007","Perth and Kinross",2011,839,144,18,17
"S01005008","Perth and Kinross",2011,1335,243,66,99
"S01005009","Perth and Kinross",2011,1033,116,27,22
"S01005010","Perth and Kinross",2011,696,81,24,16
"S01005011","Perth and Kinross",2011,860,86,45,19
"S01005012","Perth and Kinross",2011,874,130,44,53
"S01005013","Perth and Kinross",2011,817,127,45,17
"S01005014","Perth and Kinross",2011,875,93,41,28
"S01005015","Perth and Kinross",2011,613,104,15,16
"S01005016","Perth and Kinross",2011,887,157,36,41
"S01005017","Perth and Kinross",2011,722,117,9,26
"S01005018","Perth and Kinross",2011,594,52,4,11
"S01005019","Perth and Kinross",2011,1260,129,35,29
"S01005020","Perth and Kinross",2011,833,177,20,35
"S01005021","Perth and Kinross",2011,1066,235,28,56
"S01005022","Perth and Kinross",2011,708,63,20,22
"S01005023","Perth and Kinross",2011,900,130,158,36
"S01005024","Perth and Kinross",2011,929,111,28,18
"S01005025","Perth and Kinross",2011,690,123,12,14
"S01005026","Perth and Kinross",2011,676,115,23,16
"S01005027","Perth and Kinross",2011,812,120,21,17
"S01005028","Perth and Kinross",2011,901,100,20,22
"S01005029","Perth and Kinross",2011,981,109,37,40
"S01005030","Perth and Kinross",2011,1027,118,14,24
"S01005031","Perth and Kinross",2011,682,94,68,35
"S01005032","Perth and Kinross",2011,866,77,14,13
"S01005033","Perth and Kinross",2011,735,66,17,26
"S01005034","Perth and Kinross",2011,779,70,11,23
"S01005035","Perth and Kinross",2011,983,142,33,25
"S01005036","Perth and Kinross",2011,664,98,8,15
"S01005037","Perth and Kinross",2011,1178,108,137,94
"S01005038","Perth and Kinross",2011,819,96,12,30
"S01005039","Perth and Kinross",2011,1064,100,8,47
"S01005040","Perth and Kinross",2011,1166,93,126,99
"S01005041","Perth and Kinross",2011,709,66,119,72
"S01005042","Perth and Kinross",2011,798,83,7,23
"S01005043","Perth and Kinross",2011,804,76,32,14
"S01005044","Perth and Kinross",2011,929,94,29,26
"S01005045","Perth and Kinross",2011,1032,86,15,36
"S01005046","Perth and Kinross",2011,1313,176,42,37
"S01005047","Perth and Kinross",2011,1516,160,160,134
"S01005048","Perth and Kinross",2011,595,114,8,16
"S01005049","Perth and Kinross",2011,823,74,166,81
"S01005050","Perth and Kinross",2011,910,57,41,18
"S01005051","Perth and Kinross",2011,823,70,23,24
"S01005052","Perth and Kinross",2011,914,191,23,21
"S01005053","Perth and Kinross",2011,878,55,46,20
"S01005054","Perth and Kinross",2011,592,42,32,5
"S01005055","Perth and Kinross",2011,811,39,24,26
"S01005056","Perth and Kinross",2011,766,93,71,32
"S01005057","Perth and Kinross",2011,739,48,19,11
"S01005058","Perth and Kinross",2011,890,68,47,69
"S01005059","Perth and Kinross",2011,510,33,22,10
"S01005060","Perth and Kinross",2011,727,37,34,18
"S01005061","Perth and Kinross",2011,1159,180,18,47
"S01005062","Perth and Kinross",2011,490,33,10,12
"S01005063","Perth and Kinross",2011,495,36,2,17
"S01005064","Perth and Kinross",2011,754,104,12,18
"S01005065","Perth and Kinross",2011,1252,96,147,72
"S01005066","Perth and Kinross",2011,786,70,75,17
"S01005067","Perth and Kinross",2011,627,126,73,41
"S01005068","Perth and Kinross",2011,641,33,24,8
"S01005069","Perth and Kinross",2011,594,27,31,9
"S01005070","Perth and Kinross",2011,1124,83,142,103
"S01005071","Perth and Kinross",2011,190,13,8,4
"S01005072","Perth and Kinross",2011,622,30,38,16
"S01005073","Perth and Kinross",2011,616,176,18,28
"S01005074","Perth and Kinross",2011,1210,163,21,34
"S01005075","Perth and Kinross",2011,435,43,13,17
"S01005076","Perth and Kinross",2011,768,61,31,18
"S01005077","Perth and Kinross",2011,1036,95,41,13
"S01005078","Perth and Kinross",2011,692,30,32,9
"S01005079","Perth and Kinross",2011,638,45,45,6
"S01005080","Perth and Kinross",2011,454,17,32,8
"S01005081","Perth and Kinross",2011,656,38,38,6
"S01005082","Perth and Kinross",2011,657,81,7,9
"S01005083","Perth and Kinross",2011,975,115,16,16
"S01005084","Perth and Kinross",2011,613,31,16,9
"S01005085","Perth and Kinross",2011,533,61,1,9
"S01005086","Perth and Kinross",2011,1696,147,89,56
"S01005087","Perth and Kinross",2011,492,43,14,5
"S01005088","Perth and Kinross",2011,561,66,7,6
"S01005089","Perth and Kinross",2011,776,91,13,19
"S01005090","Perth and Kinross",2011,866,106,15,15
"S01005091","Perth and Kinross",2011,637,102,6,10
"S01005092","Perth and Kinross",2011,672,81,7,12
