dz_2001,la_name,year,total,white,pakistani,chinese,other
S01003821,Highland,2011,763,757,0,0,6
S01003822,Highland,2011,666,601,9,9,47
S01003823,Highland,2011,977,962,2,1,12
S01003824,Highland,2011,816,757,9,16,34
S01003825,Highland,2011,867,805,0,7,55
S01003826,Highland,2011,749,740,0,0,9
S01003827,Highland,2011,817,807,0,0,10
S01003828,Highland,2011,1145,1115,0,10,20
S01003829,Highland,2011,665,654,1,3,7
S01003830,Highland,2011,901,885,0,2,14
S01003831,Highland,2011,584,582,0,0,2
S01003832,Highland,2011,944,913,3,5,23
S01003833,Highland,2011,537,514,0,4,19
S01003834,Highland,2011,651,644,0,1,6
S01003835,Highland,2011,534,529,0,0,5
S01003836,Highland,2011,513,486,0,1,26
S01003837,Highland,2011,836,813,11,0,12
S01003838,Highland,2011,576,571,1,0,4
S01003839,Highland,2011,648,644,0,1,3
S01003840,Highland,2011,696,680,0,4,12
S01003841,Highland,2011,609,607,0,1,1
S01003842,Highland,2011,758,745,0,3,10
S01003843,Highland,2011,953,937,0,0,16
S01003844,Highland,2011,736,727,0,1,8
S01003845,Highland,2011,1140,1124,0,3,13
S01003846,Highland,2011,757,747,0,0,10
S01003847,Highland,2011,608,608,0,0,0
S01003848,Highland,2011,669,647,1,0,21
S01003849,Highland,2011,1015,988,5,1,21
S01003850,Highland,2011,522,509,2,2,9
S01003851,Highland,2011,822,809,1,0,12
S01003852,Highland,2011,593,588,2,3,0
S01003853,Highland,2011,1253,1213,5,0,35
S01003854,Highland,2011,578,577,0,0,1
S01003855,Highland,2011,978,956,1,7,14
S01003856,Highland,2011,765,756,0,0,9
S01003857,Highland,2011,783,770,0,0,13
S01003858,Highland,2011,534,527,0,0,7
S01003859,Highland,2011,609,585,9,0,15
S01003860,Highland,2011,672,664,0,3,5
S01003861,Highland,2011,776,756,1,2,17
S01003862,Highland,2011,741,730,0,0,11
S01003863,Highland,2011,686,670,0,1,15
S01003864,Highland,2011,921,914,0,0,7
S01003865,Highland,2011,996,981,0,3,12
S01003866,Highland,2011,967,959,0,0,8
S01003867,Highland,2011,1357,1335,11,3,8
S01003868,Highland,2011,691,689,0,1,1
S01003869,Highland,2011,712,700,0,0,12
S01003870,Highland,2011,1046,1043,0,0,3
S01003871,Highland,2011,771,760,2,0,9
S01003872,Highland,2011,902,893,0,0,9
S01003873,Highland,2011,1122,1115,0,0,7
S01003874,Highland,2011,831,806,1,2,22
S01003875,Highland,2011,679,674,0,0,5
S01003876,Highland,2011,723,712,0,1,10
S01003877,Highland,2011,688,682,0,1,5
S01003878,Highland,2011,1089,1079,0,0,10
S01003879,Highland,2011,778,772,0,0,6
S01003880,Highland,2011,867,861,0,0,6
S01003881,Highland,2011,887,881,0,0,6
S01003882,Highland,2011,500,500,0,0,0
S01003883,Highland,2011,535,532,0,0,3
S01003884,Highland,2011,766,765,0,0,1
S01003885,Highland,2011,654,654,0,0,0
S01003886,Highland,2011,519,518,0,0,1
S01003887,Highland,2011,1032,1008,0,1,23
S01003888,Highland,2011,1633,1618,0,1,14
S01003889,Highland,2011,547,544,0,1,2
S01003890,Highland,2011,663,645,0,0,18
S01003891,Highland,2011,731,725,0,0,6
S01003892,Highland,2011,641,641,0,0,0
S01003893,Highland,2011,633,627,1,1,4
S01003894,Highland,2011,935,884,10,16,25
S01003895,Highland,2011,745,736,0,0,9
S01003896,Highland,2011,724,719,0,2,3
S01003897,Highland,2011,734,728,0,0,6
S01003898,Highland,2011,791,784,0,2,5
S01003899,Highland,2011,800,779,2,3,16
S01003900,Highland,2011,776,728,4,0,44
S01003901,Highland,2011,680,667,0,0,13
S01003902,Highland,2011,1036,1023,0,0,13
S01003903,Highland,2011,901,893,1,0,7
S01003904,Highland,2011,888,855,11,8,14
S01003905,Highland,2011,1166,1159,0,1,6
S01003906,Highland,2011,701,688,0,3,10
S01003907,Highland,2011,748,738,1,2,7
S01003908,Highland,2011,799,787,0,2,10
S01003909,Highland,2011,621,609,4,0,8
S01003910,Highland,2011,727,723,0,2,2
S01003911,Highland,2011,626,624,1,0,1
S01003912,Highland,2011,945,940,1,0,4
S01003913,Highland,2011,727,724,0,0,3
S01003914,Highland,2011,975,973,0,0,2
S01003915,Highland,2011,764,758,0,0,6
S01003916,Highland,2011,845,835,1,0,9
S01003917,Highland,2011,906,896,0,0,10
S01003918,Highland,2011,954,951,0,1,2
S01003919,Highland,2011,612,589,1,6,16
S01003920,Highland,2011,731,724,0,0,7
S01003921,Highland,2011,1038,1023,1,0,14
S01003922,Highland,2011,937,927,0,0,10
S01003923,Highland,2011,761,748,0,0,13
S01003924,Highland,2011,507,503,0,0,4
S01003925,Highland,2011,801,798,0,0,3
S01003926,Highland,2011,580,574,0,6,0
S01003927,Highland,2011,720,713,3,0,4
S01003928,Highland,2011,840,816,1,7,16
S01003929,Highland,2011,548,547,0,0,1
S01003930,Highland,2011,870,857,7,3,3
S01003931,Highland,2011,1144,1144,0,0,0
S01003932,Highland,2011,897,887,0,0,10
S01003933,Highland,2011,701,695,0,0,6
S01003934,Highland,2011,1016,1011,0,0,5
S01003935,Highland,2011,827,821,0,1,5
S01003936,Highland,2011,999,986,0,0,13
S01003937,Highland,2011,745,743,0,0,2
S01003938,Highland,2011,605,603,0,0,2
S01003939,Highland,2011,626,622,0,0,4
S01003940,Highland,2011,1047,1044,0,0,3
S01003941,Highland,2011,614,614,0,0,0
S01003942,Highland,2011,758,752,0,0,6
S01003943,Highland,2011,695,689,2,0,4
S01003944,Highland,2011,646,638,0,4,4
S01003945,Highland,2011,661,656,0,0,5
S01003946,Highland,2011,838,833,0,0,5
S01003947,Highland,2011,631,625,0,0,6
S01003948,Highland,2011,745,736,0,0,9
S01003949,Highland,2011,598,594,0,0,4
S01003950,Highland,2011,606,598,3,0,5
S01003951,Highland,2011,608,599,0,1,8
S01003952,Highland,2011,536,533,0,1,2
S01003953,Highland,2011,577,566,0,10,1
S01003954,Highland,2011,702,696,0,0,6
S01003955,Highland,2011,681,671,0,1,9
S01003956,Highland,2011,749,737,0,5,7
S01003957,Highland,2011,686,683,1,0,2
S01003958,Highland,2011,784,774,5,0,5
S01003959,Highland,2011,747,745,0,0,2
S01003960,Highland,2011,877,871,0,3,3
S01003961,Highland,2011,576,565,1,0,10
S01003962,Highland,2011,706,704,0,0,2
S01003963,Highland,2011,474,471,0,1,2
S01003964,Highland,2011,483,482,0,0,1
S01003965,Highland,2011,576,572,0,2,2
S01003966,Highland,2011,1009,1004,1,0,4
S01003967,Highland,2011,539,536,0,2,1
S01003968,Highland,2011,864,863,0,0,1
S01003969,Highland,2011,762,760,0,0,2
S01003970,Highland,2011,631,626,1,0,4
S01003971,Highland,2011,721,715,0,3,3
S01003972,Highland,2011,785,780,1,0,4
S01003973,Highland,2011,450,448,0,0,2
S01003974,Highland,2011,854,851,0,1,2
S01003975,Highland,2011,829,826,0,0,3
S01003976,Highland,2011,772,758,0,1,13
S01003977,Highland,2011,491,489,0,0,2
S01003978,Highland,2011,512,511,0,0,1
S01003979,Highland,2011,569,565,2,0,2
S01003980,Highland,2011,643,638,0,0,5
S01003981,Highland,2011,544,539,0,1,4
S01003982,Highland,2011,779,761,2,0,16
S01003983,Highland,2011,683,678,0,0,5
S01003984,Highland,2011,623,614,1,0,8
S01003985,Highland,2011,743,735,0,0,8
S01003986,Highland,2011,550,547,0,0,3
S01003987,Highland,2011,688,687,0,0,1
S01003988,Highland,2011,490,487,0,0,3
S01003989,Highland,2011,913,912,0,0,1
S01003990,Highland,2011,522,520,0,0,2
S01003991,Highland,2011,622,613,5,0,4
S01003992,Highland,2011,982,981,0,0,1
S01003993,Highland,2011,694,691,0,0,3
S01003994,Highland,2011,729,725,0,4,0
S01003995,Highland,2011,1312,1302,0,0,10
S01003996,Highland,2011,649,646,0,0,3
S01003997,Highland,2011,916,911,0,0,5
S01003998,Highland,2011,565,557,0,0,8
S01003999,Highland,2011,853,843,0,0,10
S01004000,Highland,2011,708,704,0,0,4
S01004001,Highland,2011,620,616,0,0,4
S01004002,Highland,2011,896,887,1,1,7
S01004003,Highland,2011,570,568,0,0,2
S01004004,Highland,2011,731,722,1,2,6
S01004005,Highland,2011,588,583,1,0,4
S01004006,Highland,2011,553,553,0,0,0
S01004007,Highland,2011,611,595,0,8,8
S01004008,Highland,2011,672,671,0,0,1
S01004009,Highland,2011,771,770,0,0,1
S01004010,Highland,2011,837,834,0,0,3
S01004011,Inverclyde,2011,1369,1324,2,15,28
S01004012,Inverclyde,2011,755,729,10,2,14
S01004013,Inverclyde,2011,537,536,0,1,0
S01004014,Inverclyde,2011,634,625,0,1,8
S01004015,Inverclyde,2011,905,869,2,8,26
S01004016,Inverclyde,2011,598,598,0,0,0
S01004017,Inverclyde,2011,1014,998,0,1,15
S01004018,Inverclyde,2011,824,812,1,0,11
S01004019,Inverclyde,2011,1067,1033,14,15,5
S01004020,Inverclyde,2011,805,797,0,0,8
S01004021,Inverclyde,2011,1177,1151,0,1,25
S01004022,Inverclyde,2011,789,776,3,1,9
S01004023,Inverclyde,2011,556,553,1,0,2
S01004024,Inverclyde,2011,1077,1053,5,10,9
S01004025,Inverclyde,2011,858,858,0,0,0
S01004026,Inverclyde,2011,607,602,0,0,5
S01004027,Inverclyde,2011,785,779,1,0,5
S01004028,Inverclyde,2011,739,738,0,0,1
S01004029,Inverclyde,2011,879,873,1,0,5
S01004030,Inverclyde,2011,660,653,1,0,6
S01004031,Inverclyde,2011,577,574,1,2,0
S01004032,Inverclyde,2011,396,378,10,3,5
S01004033,Inverclyde,2011,865,861,2,0,2
S01004034,Inverclyde,2011,736,728,0,0,8
S01004035,Inverclyde,2011,737,734,2,0,1
S01004036,Inverclyde,2011,630,623,4,1,2
S01004037,Inverclyde,2011,660,655,0,4,1
S01004038,Inverclyde,2011,678,666,3,1,8
S01004039,Inverclyde,2011,368,361,5,0,2
S01004040,Inverclyde,2011,642,633,2,2,5
S01004041,Inverclyde,2011,650,643,1,0,6
S01004042,Inverclyde,2011,576,565,5,0,6
S01004043,Inverclyde,2011,730,723,0,4,3
S01004044,Inverclyde,2011,674,663,6,0,5
S01004045,Inverclyde,2011,596,594,2,0,0
S01004046,Inverclyde,2011,541,538,0,0,3
S01004047,Inverclyde,2011,688,683,0,0,5
S01004048,Inverclyde,2011,1036,1024,1,0,11
S01004049,Inverclyde,2011,1314,1301,4,4,5
S01004050,Inverclyde,2011,465,460,0,1,4
S01004051,Inverclyde,2011,836,831,0,0,5
S01004052,Inverclyde,2011,538,534,1,0,3
S01004053,Inverclyde,2011,957,949,1,3,4
S01004054,Inverclyde,2011,882,880,0,0,2
S01004055,Inverclyde,2011,557,554,1,0,2
S01004056,Inverclyde,2011,722,721,1,0,0
S01004057,Inverclyde,2011,1604,1577,2,10,15
S01004058,Inverclyde,2011,923,917,0,0,6
S01004059,Inverclyde,2011,549,547,0,0,2
S01004060,Inverclyde,2011,468,466,1,0,1
S01004061,Inverclyde,2011,793,792,0,0,1
S01004062,Inverclyde,2011,871,849,5,15,2
S01004063,Inverclyde,2011,610,610,0,0,0
S01004064,Inverclyde,2011,621,619,0,0,2
S01004065,Inverclyde,2011,958,943,1,3,11
S01004066,Inverclyde,2011,560,553,3,0,4
S01004067,Inverclyde,2011,829,825,1,0,3
S01004068,Inverclyde,2011,723,720,0,0,3
S01004069,Inverclyde,2011,448,443,1,0,4
S01004070,Inverclyde,2011,688,685,3,0,0
S01004071,Inverclyde,2011,908,898,1,4,5
S01004072,Inverclyde,2011,1189,1181,1,0,7
S01004073,Inverclyde,2011,785,772,5,1,7
S01004074,Inverclyde,2011,872,863,0,4,5
S01004075,Inverclyde,2011,449,438,3,0,8
S01004076,Inverclyde,2011,626,623,1,1,1
S01004077,Inverclyde,2011,842,838,0,0,4
S01004078,Inverclyde,2011,768,761,0,3,4
S01004079,Inverclyde,2011,665,661,0,3,1
S01004080,Inverclyde,2011,821,808,0,1,12
S01004081,Inverclyde,2011,649,639,0,6,4
S01004082,Inverclyde,2011,1030,1011,0,3,16
S01004083,Inverclyde,2011,874,863,2,4,5
S01004084,Inverclyde,2011,905,894,0,4,7
S01004085,Inverclyde,2011,524,520,0,0,4
S01004086,Inverclyde,2011,769,766,0,0,3
S01004087,Inverclyde,2011,455,451,0,0,4
S01004088,Inverclyde,2011,525,524,0,0,1
S01004089,Inverclyde,2011,725,719,0,0,6
S01004090,Inverclyde,2011,315,315,0,0,0
S01004091,Inverclyde,2011,958,945,3,4,6
S01004092,Inverclyde,2011,740,729,0,1,10
S01004093,Inverclyde,2011,547,534,2,6,5
S01004094,Inverclyde,2011,425,419,1,1,4
S01004095,Inverclyde,2011,517,495,0,7,15
S01004096,Inverclyde,2011,645,636,0,4,5
S01004097,Inverclyde,2011,734,724,0,0,10
S01004098,Inverclyde,2011,619,611,0,3,5
S01004099,Inverclyde,2011,788,769,0,5,14
S01004100,Inverclyde,2011,765,753,1,0,11
S01004101,Inverclyde,2011,715,701,1,1,12
S01004102,Inverclyde,2011,771,746,5,0,20
S01004103,Inverclyde,2011,660,653,2,0,5
S01004104,Inverclyde,2011,756,726,11,0,19
S01004105,Inverclyde,2011,842,839,1,0,2
S01004106,Inverclyde,2011,898,864,13,3,18
S01004107,Inverclyde,2011,668,663,0,3,2
S01004108,Inverclyde,2011,800,790,0,3,7
S01004109,Inverclyde,2011,560,558,0,0,2
S01004110,Inverclyde,2011,775,761,0,0,14
S01004111,Inverclyde,2011,798,774,1,2,21
S01004112,Inverclyde,2011,839,832,1,0,6
S01004113,Inverclyde,2011,729,719,0,1,9
S01004114,Inverclyde,2011,643,635,0,0,8
S01004115,Inverclyde,2011,749,736,4,6,3
S01004116,Inverclyde,2011,674,663,0,0,11
S01004117,Inverclyde,2011,748,728,2,3,15
S01004118,Inverclyde,2011,899,873,0,1,25
S01004119,Inverclyde,2011,490,481,0,0,9
S01004120,Inverclyde,2011,706,695,0,0,11
S01004121,Midlothian,2011,430,428,0,0,2
S01004122,Midlothian,2011,900,878,4,1,17
S01004123,Midlothian,2011,928,917,0,0,11
S01004124,Midlothian,2011,1039,1024,2,0,13
S01004125,Midlothian,2011,656,649,1,1,5
S01004126,Midlothian,2011,682,677,0,0,5
S01004127,Midlothian,2011,860,855,0,2,3
S01004128,Midlothian,2011,683,679,1,2,1
S01004129,Midlothian,2011,728,719,3,0,6
S01004130,Midlothian,2011,514,511,0,2,1
S01004131,Midlothian,2011,809,797,2,1,9
S01004132,Midlothian,2011,536,531,1,0,4
S01004133,Midlothian,2011,820,813,3,0,4
S01004134,Midlothian,2011,646,636,3,0,7
S01004135,Midlothian,2011,633,622,0,4,7
S01004136,Midlothian,2011,623,617,4,0,2
S01004137,Midlothian,2011,575,568,0,0,7
S01004138,Midlothian,2011,694,681,0,1,12
S01004139,Midlothian,2011,561,555,0,0,6
S01004140,Midlothian,2011,540,533,0,0,7
S01004141,Midlothian,2011,673,672,0,0,1
S01004142,Midlothian,2011,540,527,4,0,9
S01004143,Midlothian,2011,846,833,0,4,9
S01004144,Midlothian,2011,1319,1281,12,4,22
S01004145,Midlothian,2011,626,624,0,0,2
S01004146,Midlothian,2011,818,814,0,0,4
S01004147,Midlothian,2011,709,697,5,1,6
S01004148,Midlothian,2011,995,983,0,2,10
S01004149,Midlothian,2011,851,840,0,0,11
S01004150,Midlothian,2011,609,581,0,0,28
S01004151,Midlothian,2011,1023,965,4,0,54
S01004152,Midlothian,2011,752,745,0,1,6
S01004153,Midlothian,2011,782,771,4,0,7
S01004154,Midlothian,2011,625,620,2,2,1
S01004155,Midlothian,2011,885,876,2,0,7
S01004156,Midlothian,2011,963,952,8,0,3
S01004157,Midlothian,2011,581,569,0,2,10
S01004158,Midlothian,2011,579,573,6,0,0
S01004159,Midlothian,2011,358,356,1,0,1
S01004160,Midlothian,2011,646,642,0,0,4
S01004161,Midlothian,2011,548,543,0,1,4
S01004162,Midlothian,2011,2023,1924,40,5,54
S01004163,Midlothian,2011,662,655,0,3,4
S01004164,Midlothian,2011,860,853,0,0,7
S01004165,Midlothian,2011,969,961,3,0,5
S01004166,Midlothian,2011,744,724,1,4,15
S01004167,Midlothian,2011,669,667,0,0,2
S01004168,Midlothian,2011,621,612,0,5,4
S01004169,Midlothian,2011,796,781,7,0,8
S01004170,Midlothian,2011,734,733,0,0,1
S01004171,Midlothian,2011,633,629,1,1,2
S01004172,Midlothian,2011,756,756,0,0,0
S01004173,Midlothian,2011,606,601,0,1,4
S01004174,Midlothian,2011,728,720,0,0,8
S01004175,Midlothian,2011,540,538,0,0,2
S01004176,Midlothian,2011,632,628,0,1,3
S01004177,Midlothian,2011,494,484,10,0,0
S01004178,Midlothian,2011,566,551,1,6,8
S01004179,Midlothian,2011,490,481,7,1,1
S01004180,Midlothian,2011,900,892,5,1,2
S01004181,Midlothian,2011,798,752,26,0,20
S01004182,Midlothian,2011,928,905,10,2,11
S01004183,Midlothian,2011,1056,1046,1,2,7
S01004184,Midlothian,2011,782,780,1,0,1
S01004185,Midlothian,2011,680,660,0,0,20
S01004186,Midlothian,2011,739,713,11,1,14
S01004187,Midlothian,2011,696,688,0,1,7
S01004188,Midlothian,2011,782,770,5,0,7
S01004189,Midlothian,2011,922,887,21,2,12
S01004190,Midlothian,2011,821,779,18,4,20
S01004191,Midlothian,2011,727,724,1,0,2
S01004192,Midlothian,2011,1043,1032,1,4,6
S01004193,Midlothian,2011,690,679,4,1,6
S01004194,Midlothian,2011,739,719,8,0,12
S01004195,Midlothian,2011,638,625,0,0,13
S01004196,Midlothian,2011,615,603,0,3,9
S01004197,Midlothian,2011,697,684,6,0,7
S01004198,Midlothian,2011,578,568,6,0,4
S01004199,Midlothian,2011,780,770,0,0,10
S01004200,Midlothian,2011,719,698,11,1,9
S01004201,Midlothian,2011,715,701,3,1,10
S01004202,Midlothian,2011,523,518,1,0,4
S01004203,Midlothian,2011,955,942,3,4,6
S01004204,Midlothian,2011,668,667,0,0,1
S01004205,Midlothian,2011,758,742,0,1,15
S01004206,Midlothian,2011,636,623,9,0,4
S01004207,Midlothian,2011,705,695,0,5,5
S01004208,Midlothian,2011,851,839,0,0,12
S01004209,Midlothian,2011,605,581,8,0,16
S01004210,Midlothian,2011,611,590,2,4,15
S01004211,Midlothian,2011,1102,1090,0,1,11
S01004212,Midlothian,2011,1670,1606,16,6,42
S01004213,Midlothian,2011,530,527,0,0,3
S01004214,Midlothian,2011,637,630,0,0,7
S01004215,Midlothian,2011,615,608,1,0,6
S01004216,Midlothian,2011,807,796,4,0,7
S01004217,Midlothian,2011,447,445,0,1,1
S01004218,Midlothian,2011,802,792,3,1,6
S01004219,Midlothian,2011,508,498,1,1,8
S01004220,Midlothian,2011,903,883,9,0,11
S01004221,Midlothian,2011,783,780,1,0,2
S01004222,Midlothian,2011,569,538,1,11,19
S01004223,Midlothian,2011,722,713,0,4,5
S01004224,Midlothian,2011,684,679,1,2,2
S01004225,Midlothian,2011,768,745,0,0,23
S01004226,Midlothian,2011,660,648,1,0,11
S01004227,Midlothian,2011,1002,984,4,0,14
S01004228,Midlothian,2011,842,829,11,0,2
S01004229,Midlothian,2011,652,647,0,0,5
S01004230,Midlothian,2011,688,672,1,0,15
S01004231,Midlothian,2011,707,690,3,1,13
S01004232,Midlothian,2011,624,591,11,7,15
S01004233,Moray,2011,819,814,0,0,5
S01004234,Moray,2011,988,987,0,0,1
S01004235,Moray,2011,854,847,1,0,6
S01004236,Moray,2011,985,966,7,1,11
S01004237,Moray,2011,682,681,0,0,1
S01004238,Moray,2011,568,558,1,0,9
S01004239,Moray,2011,856,843,2,0,11
S01004240,Moray,2011,802,800,0,0,2
S01004241,Moray,2011,536,529,0,3,4
S01004242,Moray,2011,845,842,0,0,3
S01004243,Moray,2011,699,697,0,1,1
S01004244,Moray,2011,660,655,0,0,5
S01004245,Moray,2011,938,935,0,1,2
S01004246,Moray,2011,635,623,8,1,3
S01004247,Moray,2011,845,840,0,0,5
S01004248,Moray,2011,1036,1027,0,0,9
S01004249,Moray,2011,917,912,0,0,5
S01004250,Moray,2011,1029,1020,0,6,3
S01004251,Moray,2011,907,895,0,5,7
S01004252,Moray,2011,638,636,0,1,1
S01004253,Moray,2011,579,578,0,0,1
S01004254,Moray,2011,725,722,0,0,3
S01004255,Moray,2011,2886,2866,1,3,16
S01004256,Moray,2011,1460,1438,0,0,22
S01004257,Moray,2011,621,617,0,0,4
S01004258,Moray,2011,717,714,0,3,0
S01004259,Moray,2011,771,767,0,0,4
S01004260,Moray,2011,513,506,4,1,2
S01004261,Moray,2011,786,785,0,0,1
S01004262,Moray,2011,787,780,0,0,7
S01004263,Moray,2011,764,749,0,4,11
S01004264,Moray,2011,800,797,0,0,3
S01004265,Moray,2011,909,904,0,0,5
S01004266,Moray,2011,545,535,0,0,10
S01004267,Moray,2011,508,507,0,1,0
S01004268,Moray,2011,637,635,0,0,2
S01004269,Moray,2011,838,830,0,0,8
S01004270,Moray,2011,561,545,2,0,14
S01004271,Moray,2011,643,636,3,0,4
S01004272,Moray,2011,565,565,0,0,0
S01004273,Moray,2011,576,573,0,0,3
S01004274,Moray,2011,911,898,0,1,12
S01004275,Moray,2011,584,584,0,0,0
S01004276,Moray,2011,868,849,0,10,9
S01004277,Moray,2011,713,699,0,3,11
S01004278,Moray,2011,1207,1206,0,0,1
S01004279,Moray,2011,819,815,1,1,2
S01004280,Moray,2011,925,918,1,2,4
S01004281,Moray,2011,729,726,1,1,1
S01004282,Moray,2011,880,867,4,4,5
S01004283,Moray,2011,702,695,1,0,6
S01004284,Moray,2011,902,888,5,2,7
S01004285,Moray,2011,474,473,0,0,1
S01004286,Moray,2011,578,571,1,0,6
S01004287,Moray,2011,641,641,0,0,0
S01004288,Moray,2011,665,653,4,7,1
S01004289,Moray,2011,547,528,13,2,4
S01004290,Moray,2011,1000,999,0,0,1
S01004291,Moray,2011,807,796,2,0,9
S01004292,Moray,2011,988,982,0,0,6
S01004293,Moray,2011,931,895,8,9,19
S01004294,Moray,2011,744,714,10,9,11
S01004295,Moray,2011,855,840,3,0,12
S01004296,Moray,2011,886,868,11,0,7
S01004297,Moray,2011,648,646,0,0,2
S01004298,Moray,2011,1332,1322,5,0,5
S01004299,Moray,2011,520,501,4,5,10
S01004300,Moray,2011,574,565,0,3,6
S01004301,Moray,2011,774,766,0,1,7
S01004302,Moray,2011,674,658,11,0,5
S01004303,Moray,2011,626,623,0,0,3
S01004304,Moray,2011,798,778,5,4,11
S01004305,Moray,2011,647,636,0,0,11
S01004306,Moray,2011,597,584,0,7,6
S01004307,Moray,2011,871,861,1,0,9
S01004308,Moray,2011,965,954,0,3,8
S01004309,Moray,2011,937,920,4,8,5
S01004310,Moray,2011,718,709,4,2,3
S01004311,Moray,2011,1153,1137,0,5,11
S01004312,Moray,2011,700,693,0,0,7
S01004313,Moray,2011,1298,1281,0,0,17
S01004314,Moray,2011,787,781,0,0,6
S01004315,Moray,2011,502,501,0,0,1
S01004316,Moray,2011,536,526,2,0,8
S01004317,Moray,2011,1149,1141,0,3,5
S01004318,Moray,2011,527,527,0,0,0
S01004319,Moray,2011,889,885,2,0,2
S01004320,Moray,2011,824,817,3,0,4
S01004321,Moray,2011,777,766,0,1,10
S01004322,Moray,2011,980,975,0,0,5
S01004323,Moray,2011,657,655,0,0,2
S01004324,Moray,2011,803,791,5,0,7
S01004325,Moray,2011,1054,1041,1,8,4
S01004326,Moray,2011,843,838,0,0,5
S01004327,Moray,2011,699,697,0,0,2
S01004328,Moray,2011,607,607,0,0,0
S01004329,Moray,2011,509,501,0,0,8
S01004330,Moray,2011,1412,1408,1,0,3
S01004331,Moray,2011,579,574,0,0,5
S01004332,Moray,2011,631,631,0,0,0
S01004333,Moray,2011,578,578,0,0,0
S01004334,Moray,2011,1363,1279,6,18,60
S01004335,Moray,2011,537,536,0,0,1
S01004336,Moray,2011,1005,996,0,0,9
S01004337,Moray,2011,748,739,0,0,9
S01004338,Moray,2011,769,758,0,1,10
S01004339,Moray,2011,955,940,1,5,9
S01004340,Moray,2011,537,532,0,0,5
S01004341,Moray,2011,558,554,0,0,4
S01004342,Moray,2011,1335,1322,0,0,13
S01004343,Moray,2011,641,632,0,1,8
S01004344,Moray,2011,746,739,0,3,4
S01004345,Moray,2011,1160,1145,0,1,14
S01004346,Moray,2011,445,439,0,0,6
S01004347,Moray,2011,898,886,0,3,9
S01004348,Moray,2011,637,631,0,0,6
S01004349,North Ayrshire,2011,752,734,0,3,15
S01004350,North Ayrshire,2011,601,583,1,1,16
S01004351,North Ayrshire,2011,532,525,0,0,7
S01004352,North Ayrshire,2011,539,536,0,0,3
