dz_2011,total,owned,social,rented,rentfree
S01012711,1092,555,404,122,11
S01012712,912,853,22,37,0
S01012713,1087,899,103,81,4
S01012714,657,628,14,13,2
S01012715,971,612,221,126,12
S01012716,1050,913,43,75,19
S01012717,1138,681,219,219,19
S01012718,942,687,71,175,9
S01012719,1128,570,210,335,13
S01012720,863,429,137,286,11
S01012721,660,507,91,58,4
S01012722,1107,597,396,111,3
S01012723,827,441,310,71,5
S01012724,728,498,108,114,8
S01012725,1071,705,135,223,8
S01012726,971,734,187,39,11
S01012727,936,449,456,26,5
S01012728,1067,318,678,70,1
S01012729,948,772,132,42,2
S01012730,556,327,200,29,0
S01012731,797,517,241,34,5
S01012732,765,547,172,45,1
S01012733,3564,3177,194,181,12
S01012734,91,63,20,8,0
S01012735,551,370,128,53,0
S01012736,1279,1013,165,100,1
S01012737,1274,1032,136,101,5
S01012738,612,427,159,20,6
S01012739,105,93,6,6,0
S01012740,90,47,41,1,1
S01012741,555,516,15,24,0
S01012742,880,816,28,27,9
S01012743,966,872,23,68,3
S01012744,675,633,8,32,2
S01012745,913,739,131,34,9
S01012746,1129,957,100,66,6
S01012747,1147,862,246,34,5
S01012748,829,286,494,41,8
S01012749,876,338,468,68,2
S01012750,788,355,321,111,1
S01012751,1273,766,403,104,0
S01012752,832,499,290,40,3
S01012753,496,218,242,36,0
S01012754,908,493,376,34,5
S01012755,618,325,251,37,5
S01012756,1795,1468,198,121,8
S01012757,461,278,156,24,3
S01012758,695,473,178,43,1
S01012759,801,454,300,43,4
S01012760,959,462,386,100,11
S01012761,994,623,309,59,3
S01012762,788,651,89,47,1
S01012763,612,418,164,29,1
S01012764,988,671,257,45,15
S01012765,597,337,246,12,2
S01012766,699,323,318,53,5
S01012767,791,715,55,18,3
S01012768,831,791,9,31,0
S01012769,1044,935,80,28,1
S01012770,839,594,158,80,7
S01012771,819,623,145,36,15
S01012772,1177,789,338,48,2
S01012773,1174,836,267,66,5
S01012774,825,555,198,71,1
S01012775,641,438,156,44,3
S01012776,794,510,236,44,4
S01012777,1167,921,162,81,3
S01012778,1199,655,486,52,6
S01012779,1036,487,494,52,3
S01012780,918,427,427,59,5
S01012781,648,509,76,60,3
S01012782,828,350,413,64,1
S01012783,931,461,392,69,9
S01012784,1053,632,325,95,1
S01012785,711,274,380,57,0
S01012786,1145,413,544,186,2
S01012787,560,316,180,64,0
S01012788,1005,605,338,58,4
S01012789,1021,730,225,64,2
S01012790,889,722,54,108,5
S01012791,810,690,55,55,10
S01012792,967,671,169,117,10
S01012793,877,440,304,129,4
S01012794,396,259,40,93,4
S01012795,1232,571,579,80,2
S01012796,902,542,272,84,4
S01012797,758,403,292,49,14
S01012798,1060,893,43,105,19
S01012799,1182,1029,51,93,9
S01012800,1078,958,16,86,18
S01012801,504,400,14,71,19
S01012802,756,706,6,37,7
S01012803,840,796,15,26,3
S01012804,857,534,250,69,4
S01012805,1069,744,239,79,7
S01012806,918,662,192,64,0
S01012807,1469,1318,86,63,2
S01012808,1059,875,85,82,17
S01012809,855,545,85,212,13
S01012810,836,397,366,68,5
S01012811,862,699,120,38,5
S01012812,899,701,134,55,9
S01012813,1001,956,7,29,9
S01012814,922,846,18,57,1
S01012815,1343,1123,57,154,9
S01012816,806,540,118,132,16
S01012817,476,414,44,18,0
S01012818,1016,926,35,49,6
S01012819,1098,677,330,90,1
S01012820,2641,2305,191,136,9
S01012821,1794,1505,156,125,8
S01012822,846,348,357,140,1
S01012823,761,723,5,31,2
S01012824,1337,1139,108,84,6
S01012825,1465,886,469,105,5
S01012826,1653,1015,523,111,4
S01012827,1516,1045,365,102,4
S01012828,2277,2020,90,158,9
S01012829,865,416,379,70,0
S01012830,690,464,190,31,5
S01012831,739,458,241,38,2
S01012832,544,361,159,17,7
S01012833,1006,439,454,110,3
S01012834,723,467,216,38,2
S01012835,905,662,151,87,5
S01012836,595,397,175,20,3
S01012837,998,229,719,47,3
S01012838,858,80,748,30,0
S01012839,666,637,19,10,0
S01012840,993,926,24,40,3
S01012841,721,654,33,34,0
S01012842,995,769,174,47,5
S01012843,1101,1033,33,29,6
S01012844,918,876,24,15,3
S01012845,907,728,118,47,14
S01012846,1051,511,387,146,7
S01012847,756,621,98,35,2
S01012848,980,842,38,97,3
S01012849,1136,705,189,237,5
S01012850,918,681,209,22,6
S01012851,998,810,165,20,3
S01012852,1029,957,17,43,12
S01012853,924,796,75,44,9
S01012854,1163,1077,7,65,14
S01012855,1112,827,133,147,5
S01012856,912,624,199,80,9
S01012857,1320,849,379,82,10
S01012858,868,380,384,96,8
S01012859,1143,796,159,186,2
S01012860,808,687,37,80,4
S01012861,687,619,18,47,3
S01012862,844,385,369,82,8
S01012863,748,231,407,108,2
S01012864,775,286,392,93,4
S01012865,1170,878,212,74,6
S01012866,910,650,190,68,2
S01012867,829,426,344,55,4
S01012868,778,373,297,98,10
S01012869,546,143,376,27,0
S01012870,915,754,113,43,5
S01012871,912,758,31,116,7
S01012872,885,677,17,186,5
S01012873,936,738,47,151,0
S01012874,889,577,259,50,3
S01012875,645,362,218,54,11
S01012876,933,594,295,42,2
S01012877,726,567,139,20,0
S01012878,925,851,22,46,6
S01012879,1057,943,35,74,5
S01012880,1039,961,46,23,9
S01012881,1370,1241,69,53,7
S01012882,1198,705,446,44,3
S01012883,968,456,480,31,1
S01012884,617,327,245,45,0
S01012885,790,475,226,81,8
S01012886,925,806,56,56,7
S01012887,734,691,26,16,1
S01012888,948,827,83,21,17
S01012889,1197,952,181,60,4
S01012890,809,417,341,51,0
S01012891,742,512,167,52,11
S01012892,1194,569,566,57,2
S01012893,1007,468,491,46,2
S01012894,921,694,190,33,4
S01012895,673,545,88,15,25
S01012896,1009,513,418,75,3
S01012897,1690,1486,67,119,18
S01012898,1041,900,39,97,5
S01012899,701,335,330,32,4
S01012900,1184,950,124,94,16
S01012901,2017,1669,135,202,11
S01012902,992,732,143,116,1
S01012903,949,683,151,114,1
S01012904,989,679,167,135,8
S01012905,906,470,353,83,0
S01012906,1072,807,130,133,2
S01012907,1060,768,178,109,5
S01012908,1094,807,195,86,6
S01012909,906,602,166,132,6
S01012910,1258,788,393,74,3
S01012911,799,641,74,81,3
S01012912,1337,957,270,105,5
S01012913,985,748,148,79,10
S01012914,1105,743,185,167,10
S01012915,1055,793,149,113,0
S01012916,929,739,114,71,5
S01012917,717,656,26,35,0
S01012918,852,629,127,90,6
S01012919,455,363,56,34,2
S01012920,571,550,2,15,4
S01012921,705,523,93,87,2
S01012922,1011,790,127,90,4
S01012923,1112,928,79,91,14
S01012924,567,448,41,78,0
S01012925,604,539,25,38,2
S01012926,697,539,67,87,4
S01012927,772,612,74,84,2
S01012928,1035,893,61,80,1
S01012929,918,796,57,56,9
S01012930,938,609,186,134,9
S01012931,1145,768,211,156,10
S01012932,625,541,59,23,2
S01012933,864,635,168,57,4
S01012934,823,565,160,92,6
S01012935,1487,1125,220,127,15
S01012936,885,598,178,101,8
S01012937,846,618,127,77,24
S01012938,843,771,47,22,3
S01012939,829,794,6,29,0
S01012940,817,749,28,32,8
S01012941,789,764,8,17,0
S01012942,902,532,251,113,6
S01012943,872,777,39,50,6
S01012944,725,702,1,18,4
S01012945,724,692,14,14,4
S01012946,861,751,7,98,5
S01012947,578,527,9,31,11
S01012948,1064,1023,29,12,0
S01012949,1390,1313,19,50,8
S01012950,1764,1556,35,161,12
S01012951,1068,1015,13,37,3
S01012952,1554,1482,19,50,3
S01012953,685,635,7,43,0
S01012954,485,452,8,22,3
S01012955,1183,1004,36,133,10
S01012956,926,682,159,79,6
S01012957,791,609,127,52,3
S01012958,502,397,72,32,1
S01012959,572,509,33,30,0
S01012960,733,506,217,10,0
S01012961,973,920,13,39,1
S01012962,922,877,4,34,7
S01012963,1174,1082,14,53,25
S01012964,1517,1245,184,77,11
S01012965,781,611,143,26,1
S01012966,952,809,84,57,2
S01012967,889,670,166,49,4
S01012968,829,581,133,114,1
S01012969,958,626,194,138,0
S01012970,839,617,194,26,2
S01012971,1041,573,366,102,0
S01012972,932,532,311,89,0
S01012973,904,694,145,63,2
S01012974,1114,819,217,76,2
S01012975,782,454,230,92,6
S01012976,675,434,180,58,3
S01012977,875,614,178,81,2
S01012978,952,581,295,76,0
S01012979,847,657,133,51,6
S01012980,806,559,145,101,1
S01012981,874,624,157,89,4
S01012982,820,594,125,97,4
S01012983,745,678,18,46,3
S01012984,784,640,82,60,2
S01012985,869,723,97,44,5
S01012986,995,651,234,107,3
S01012987,1053,735,199,112,7
S01012988,1115,835,171,101,8
S01012989,1141,909,149,81,2
S01012990,1130,732,264,133,1
S01012991,1098,762,195,135,6
S01012992,1063,814,145,97,7
S01012993,1003,659,174,164,6
S01012994,949,591,215,136,7
S01012995,795,629,117,48,1
S01012996,885,615,232,35,3
S01012997,605,418,129,57,1
S01012998,1238,930,172,130,6
S01012999,776,606,111,57,2
S01013000,1104,810,171,116,7
S01013001,381,274,22,74,11
S01013002,714,557,32,95,30
S01013003,736,709,16,9,2
S01013004,975,853,62,56,4
S01013005,711,592,28,79,12
S01013006,909,769,24,101,15
S01013007,1219,1038,43,116,22
S01013008,1217,1016,99,98,4
S01013009,820,599,130,83,8
S01013010,650,524,54,63,9
S01013011,945,723,134,76,12
S01013012,1183,831,213,119,20
S01013013,1011,821,73,103,14
S01013014,789,552,108,94,35
S01013015,760,655,21,61,23
S01013016,991,790,94,84,23
S01013017,1120,803,225,76,16
S01013018,1167,963,98,92,14
S01013019,1534,1138,175,174,47
S01013020,1031,806,140,61,24
S01013021,1231,832,288,75,36
S01013022,407,308,54,36,9
S01013023,947,881,20,35,11
S01013024,628,518,52,51,7
S01013025,1279,963,178,93,45
S01013026,900,579,277,39,5
S01013027,1560,873,590,87,10
S01013028,942,766,87,72,17
S01013029,692,416,235,38,3
S01013030,1221,717,403,90,11
S01013031,635,309,285,40,1
S01013032,635,460,125,50,0
S01013033,774,569,106,96,3
S01013034,808,505,260,35,8
S01013035,814,430,355,15,14
S01013036,923,442,426,50,5
S01013037,1112,840,173,85,14
S01013038,1242,840,290,95,17
S01013039,527,491,9,27,0
S01013040,628,431,136,48,13
S01013041,587,415,113,54,5
S01013042,898,652,190,45,11
S01013043,815,382,388,43,2
S01013044,1134,630,404,83,17
S01013045,713,500,153,57,3
S01013046,649,375,207,58,9
S01013047,931,875,20,31,5
S01013048,1170,973,25,156,16
S01013049,1037,878,73,71,15
S01013050,852,540,231,78,3
S01013051,931,600,268,60,3
S01013052,738,493,181,60,4
S01013053,1040,506,389,122,23
S01013054,961,699,192,61,9
S01013055,754,453,207,82,12
S01013056,1279,726,478,68,7
S01013057,996,349,589,57,1
S01013058,564,458,60,45,1
S01013059,1156,928,73,141,14
S01013060,593,499,26,63,5
S01013061,1078,997,9,65,7
S01013062,1028,811,23,173,21
S01013063,879,694,60,120,5
S01013064,1189,839,271,73,6
S01013065,1166,686,284,181,15
S01013066,784,521,146,109,8
S01013067,1320,365,170,772,13
S01013068,1508,523,368,598,19
S01013069,964,289,201,458,16
S01013070,884,196,208,480,0
S01013071,815,161,92,552,10
S01013072,876,330,459,80,7
S01013073,1104,379,586,126,13
S01013074,1525,397,992,130,6
S01013075,866,261,521,77,7
S01013076,644,459,57,126,2
S01013077,717,347,305,63,2
S01013078,800,336,420,38,6
S01013079,1222,998,114,100,10
S01013080,1121,795,110,195,21
S01013081,708,606,58,43,1
S01013082,1311,1139,13,146,13
S01013083,921,771,15,126,9
S01013084,1004,823,50,129,2
S01013085,888,583,176,106,23
S01013086,1021,648,75,274,24
S01013087,918,743,13,155,7
S01013088,927,824,13,79,11
S01013089,837,548,147,126,16
S01013090,1346,590,182,561,13
S01013091,840,294,165,367,14
S01013092,1335,694,256,376,9
S01013093,470,388,18,58,6
S01013094,748,719,0,25,4
S01013095,1901,1751,32,99,19
S01013096,572,375,89,93,15
S01013097,1743,1492,34,189,28
S01013098,59,32,24,2,1
S01013099,854,632,42,169,11
S01013100,958,824,11,102,21
S01013101,1672,1237,277,138,20
S01013102,706,646,15,37,8
S01013103,863,836,10,16,1
S01013104,1087,1019,21,44,3
S01013105,889,792,24,63,10
S01013106,1007,711,79,186,31
S01013107,854,710,12,115,17
S01013108,668,420,155,79,14
S01013109,1535,1181,65,234,55
S01013110,597,439,42,89,27
S01013111,733,543,137,51,2
S01013112,887,618,178,89,2
S01013113,1026,613,322,80,11
S01013114,1369,800,321,218,30
S01013115,876,625,116,117,18
S01013116,917,828,15,57,17
S01013117,995,675,204,91,25
S01013118,927,652,162,94,19
S01013119,744,509,109,92,34
S01013120,1090,621,202,166,101
S01013121,391,190,109,63,29
S01013122,862,295,445,114,8
S01013123,925,475,366,80,4
S01013124,1123,694,372,49,8
S01013125,859,586,217,51,5
S01013126,978,307,650,21,0
S01013127,1128,417,676,33,2
S01013128,993,388,393,209,3
S01013129,1276,774,404,97,1
S01013130,980,296,602,78,4
S01013131,917,270,602,45,0
S01013132,705,185,477,41,2
S01013133,842,274,515,49,4
S01013134,840,584,202,47,7
S01013135,1025,427,557,39,2
S01013136,1157,688,428,40,1
S01013137,990,629,345,16,0
S01013138,903,234,627,40,2
S01013139,1115,409,666,35,5
S01013140,1083,585,448,45,5
S01013141,647,286,274,87,0
S01013142,1054,237,780,34,3
S01013143,1023,596,374,53,0
S01013144,894,589,264,36,5
S01013145,919,636,241,39,3
S01013146,558,392,158,6,2
S01013147,799,588,183,24,4
S01013148,1044,782,168,89,5
S01013149,824,585,160,79,0
S01013150,846,615,174,55,2
S01013151,566,476,37,49,4
S01013152,1359,924,350,58,27
S01013153,987,392,571,17,7
S01013154,1358,674,629,46,9
S01013155,908,220,608,75,5
S01013156,1079,338,728,11,2
S01013157,1243,375,837,20,11
S01013158,811,748,23,18,22
S01013159,844,754,54,33,3
S01013160,961,884,15,39,23
S01013161,1021,673,305,40,3
S01013162,1141,729,348,60,4
S01013163,834,685,119,26,4
S01013164,1203,708,436,48,11
S01013165,1270,932,289,44,5
S01013166,779,196,538,43,2
S01013167,1192,402,735,48,7
S01013168,1036,570,384,75,7
S01013169,776,466,276,33,1
S01013170,1251,711,465,67,8
S01013171,787,656,101,30,0
S01013172,853,588,220,43,2
S01013173,799,610,120,69,0
S01013174,1142,1033,78,28,3
S01013175,837,715,81,39,2
S01013176,982,733,175,69,5
S01013177,1070,881,112,53,24
S01013178,719,562,90,59,8
S01013179,1398,1104,183,91,20
S01013180,434,395,2,37,0
S01013181,959,830,77,40,12
S01013182,836,554,208,57,17
S01013183,1016,918,85,10,3
S01013184,572,177,357,37,1
S01013185,1047,521,461,61,4
S01013186,734,341,363,30,0
S01013187,957,479,443,26,9
S01013188,1010,828,143,35,4
S01013189,821,728,74,13,6
S01013190,897,611,233,49,4
S01013191,1055,1019,11,21,4
S01013192,1019,851,91,76,1
S01013193,649,506,42,99,2
S01013194,1201,867,87,240,7
S01013195,977,561,182,230,4
S01013196,680,496,55,123,6
S01013197,555,452,58,41,4
S01013198,851,545,236,62,8
S01013199,897,570,242,78,7
S01013200,925,508,368,38,11
S01013201,815,283,525,7,0
S01013202,552,275,255,19,3
S01013203,1014,588,381,42,3
S01013204,1040,878,82,80,0
S01013205,766,314,418,34,0
S01013206,883,464,369,46,4
S01013207,1149,787,293,61,8
S01013208,753,258,447,48,0
S01013209,1018,697,208,108,5
S01013210,784,672,53,56,3
S01013211,958,703,200,49,6
S01013212,852,778,38,33,3
S01013213,939,894,13,32,0
S01013214,438,421,4,13,0
S01013215,762,543,131,86,2
S01013216,813,419,336,58,0
S01013217,803,554,202,45,2
S01013218,754,305,377,72,0
S01013219,661,293,330,38,0
S01013220,892,495,334,62,1
S01013221,937,512,373,50,2
S01013222,690,259,389,42,0
S01013223,1379,684,538,144,13
S01013224,1110,682,382,37,9
S01013225,1221,735,428,55,3
S01013226,797,596,116,78,7
S01013227,586,217,351,17,1
S01013228,810,505,156,145,4
S01013229,999,544,367,85,3
S01013230,898,559,282,50,7
S01013231,1296,878,325,83,10
S01013232,779,481,237,50,11
S01013233,579,433,97,40,9
S01013234,640,581,30,23,6
S01013235,1051,752,196,95,8
S01013236,981,864,91,21,5
S01013237,1022,694,265,53,10
S01013238,1057,414,584,56,3
S01013239,941,388,518,35,0
S01013240,758,298,424,32,4
S01013241,809,769,17,19,4
S01013242,647,537,42,52,16
S01013243,815,460,284,71,0
S01013244,1219,570,530,118,1
S01013245,1009,744,171,86,8
S01013246,467,339,93,32,3
S01013247,912,490,315,105,2
S01013248,710,312,313,76,9
S01013249,1091,754,261,67,9
S01013250,1417,1075,204,112,26
S01013251,993,426,478,76,13
S01013252,1161,789,293,75,4
S01013253,856,564,174,107,11
S01013254,866,426,363,69,8
S01013255,1114,684,359,64,7
S01013256,976,724,124,117,11
S01013257,1031,642,274,105,10
S01013258,978,727,171,68,12
S01013259,1313,929,235,137,12
S01013260,880,415,392,64,9
S01013261,1187,700,382,89,16
S01013262,827,567,211,41,8
S01013263,1125,1035,13,69,8
S01013264,290,286,0,4,0
S01013265,979,928,13,35,3
S01013266,416,388,1,23,4
S01013267,787,653,85,45,4
S01013268,1222,812,329,79,2
S01013269,1132,933,49,132,18
S01013270,829,803,7,16,3
S01013271,1221,1137,8,62,14
S01013272,1198,1138,17,40,3
S01013273,942,897,1,44,0
S01013274,938,842,2,90,4
S01013275,1069,941,6,111,11
S01013276,979,755,119,99,6
S01013277,889,593,171,125,0
S01013278,1015,597,284,132,2
S01013279,875,355,412,105,3
S01013280,817,534,175,103,5
S01013281,963,539,255,162,7
S01013282,827,342,372,112,1
S01013283,1116,471,320,323,2
S01013284,651,567,11,70,3
S01013285,764,664,18,80,2
S01013286,764,644,55,59,6
S01013287,783,746,11,20,6
S01013288,714,540,107,57,10
S01013289,1029,900,22,72,35
S01013290,1170,942,91,121,16
S01013291,1201,1040,45,106,10
S01013292,846,745,22,72,7
S01013293,853,807,3,29,14
S01013294,866,753,73,38,2
S01013295,885,758,16,90,21
S01013296,871,498,326,43,4
S01013297,1163,800,248,94,21
S01013298,763,517,99,107,40
S01013299,1308,745,468,84,11
S01013300,1212,684,419,85,24
S01013301,676,446,152,73,5
S01013302,1448,1279,65,99,5
S01013303,1548,1055,213,273,7
S01013304,1014,423,442,144,5
S01013305,952,491,285,174,2
S01013306,1012,226,669,110,7
S01013307,1197,361,654,173,9
S01013308,1328,450,796,79,3
S01013309,880,628,97,149,6
S01013310,649,412,158,73,6
S01013311,1181,556,303,319,3
S01013312,1593,883,549,159,2
S01013313,692,378,191,120,3
S01013314,834,472,262,95,5
S01013315,267,232,6,27,2
S01013316,692,562,75,45,10
S01013317,665,585,5,72,3
S01013318,709,629,17,63,0
S01013319,866,683,104,79,0
S01013320,744,602,34,108,0
S01013321,500,255,199,43,3
S01013322,724,520,149,55,0
S01013323,947,509,345,90,3
S01013324,1019,473,435,107,4
S01013325,1297,323,743,224,7
S01013326,969,471,360,126,12
S01013327,868,453,324,91,0
S01013328,740,286,351,92,11
S01013329,538,309,169,60,0
S01013330,993,606,225,155,7
S01013331,647,451,19,166,11
S01013332,825,562,158,99,6
S01013333,1128,814,200,114,0
S01013334,787,413,271,98,5
S01013335,1018,377,566,75,0
S01013336,1041,438,495,105,3
S01013337,2887,2142,543,185,17
S01013338,407,330,36,33,8
S01013339,863,712,48,103,0
S01013340,1315,1180,28,105,2
S01013341,898,704,27,165,2
S01013342,822,427,316,72,7
S01013343,757,484,188,85,0
S01013344,1380,843,429,100,8
S01013345,855,506,228,115,6
S01013346,914,803,27,83,1
S01013347,691,586,31,74,0
S01013348,1530,1119,315,87,9
S01013349,1047,425,191,429,2
S01013350,1447,661,291,489,6
S01013351,784,596,95,90,3
S01013352,1013,727,174,107,5
S01013353,1113,665,328,117,3
S01013354,885,678,129,65,13
S01013355,932,656,193,71,12
S01013356,972,499,430,36,7
S01013357,1103,770,249,77,7
S01013358,977,625,267,73,12
S01013359,621,283,291,43,4
S01013360,687,388,254,40,5
S01013361,1398,624,693,80,1
S01013362,583,366,177,34,6
S01013363,1134,530,511,87,6
S01013364,788,539,218,29,2
S01013365,1189,953,86,145,5
S01013366,635,572,24,36,3
S01013367,741,638,67,32,4
S01013368,891,625,221,42,3
S01013369,911,401,389,119,2
S01013370,869,435,382,51,1
S01013371,856,533,265,39,19
S01013372,1148,381,685,81,1
S01013373,1347,742,497,96,12
S01013374,1080,366,553,150,11
S01013375,676,404,217,48,7
S01013376,661,350,210,94,7
S01013377,772,478,210,75,9
S01013378,1052,675,318,54,5
S01013379,1156,797,277,76,6
S01013380,1361,1107,145,100,9
S01013381,750,459,235,54,2
S01013382,992,690,235,63,4
S01013383,808,411,334,54,9
S01013384,1148,710,343,91,4
S01013385,689,431,201,53,4
S01013386,800,749,33,17,1
S01013387,740,375,325,37,3
S01013388,737,467,189,78,3
S01013389,975,690,220,59,6
S01013390,548,369,145,29,5
S01013391,1017,798,139,71,9
S01013392,1077,943,47,85,2
S01013393,1904,1355,401,141,7
S01013394,742,380,303,57,2
S01013395,1518,789,618,111,0
S01013396,1197,828,262,106,1
S01013397,945,630,243,68,4
S01013398,234,191,32,11,0
S01013399,1109,943,101,64,1
S01013400,637,364,171,99,3
S01013401,3730,2940,270,519,1
S01013402,194,95,58,41,0
S01013403,96,84,4,7,1
S01013404,4304,3380,350,568,6
S01013405,663,449,144,63,7
S01013406,708,333,306,66,3
S01013407,1820,1129,570,109,12
S01013408,837,409,315,99,14
S01013409,1286,706,427,144,9
S01013410,596,182,370,42,2
S01013411,940,623,138,174,5
S01013412,797,511,206,75,5
S01013413,1030,698,172,148,12
S01013414,902,407,201,282,12
S01013415,852,323,376,149,4
S01013416,576,270,258,45,3
S01013417,812,414,227,166,5
S01013418,519,286,190,41,2
S01013419,562,536,11,15,0
S01013420,1257,963,164,119,11
S01013421,932,816,60,54,2
S01013422,968,581,325,54,8
S01013423,888,666,173,45,4
S01013424,804,673,78,51,2
S01013425,429,339,37,53,0
S01013426,891,508,277,106,0
S01013427,746,620,33,85,8
S01013428,1613,1010,421,175,7
S01013429,1520,1098,286,130,6
S01013430,1786,1517,130,133,6
S01013431,1008,579,332,90,7
