dz_2011,total,white,pakistani,chinese,other
S01012709,613,601,1,6,5
S01012710,943,917,18,6,2
S01012711,1145,1133,5,0,7
S01012712,912,871,17,15,9
S01012713,1087,1043,22,7,15
S01012714,657,652,5,0,0
S01012715,971,919,28,11,13
S01012716,1090,1070,5,6,9
S01012717,1138,1122,1,1,14
S01012718,989,961,3,7,18
S01012719,1135,1073,6,17,39
S01012720,863,805,16,8,34
S01012721,660,648,0,0,12
S01012722,1107,1070,10,6,21
S01012723,827,812,0,6,9
S01012724,728,710,3,3,12
S01012725,1071,1009,26,11,25
S01012726,971,928,24,4,15
S01012727,936,923,2,0,11
S01012728,1067,1043,6,1,17
S01012729,948,924,7,2,15
S01012730,556,556,0,0,0
S01012731,797,793,0,1,3
S01012732,765,759,0,1,5
S01012733,3564,3385,61,56,62
S01012734,91,88,0,0,3
S01012735,551,542,1,0,8
S01012736,1279,1247,5,1,26
S01012737,1274,1244,10,6,14
S01012738,612,596,9,1,6
S01012739,105,103,0,0,2
S01012740,90,90,0,0,0
S01012741,555,540,4,4,7
S01012742,880,864,7,7,2
S01012743,966,951,9,0,6
S01012744,675,666,0,4,5
S01012745,920,898,10,0,12
S01012746,1129,1116,6,1,6
S01012747,1147,1145,0,0,2
S01012748,829,804,4,3,18
S01012749,876,874,0,0,2
S01012750,788,781,1,0,6
S01012751,1273,1254,0,1,18
S01012752,832,820,0,0,12
S01012753,496,487,0,2,7
S01012754,908,896,1,0,11
S01012755,643,631,6,0,6
S01012756,1795,1710,17,15,53
S01012757,461,456,2,0,3
S01012758,695,674,0,3,18
S01012759,801,792,0,0,9
S01012760,1008,995,4,0,9
S01012761,994,974,0,8,12
S01012762,788,773,1,2,12
S01012763,612,603,0,1,8
S01012764,991,978,1,0,12
S01012765,597,591,1,0,5
S01012766,699,689,1,0,9
S01012767,791,788,1,0,2
S01012768,831,829,0,0,2
S01012769,1072,1059,6,3,4
S01012770,839,828,3,1,7
S01012771,819,806,8,0,5
S01012772,1177,1167,0,0,10
S01012773,1174,1154,2,0,18
S01012774,859,845,0,2,12
S01012775,641,639,0,1,1
S01012776,794,787,0,3,4
S01012777,1167,1148,6,1,12
S01012778,1199,1176,6,3,14
S01012779,1036,999,12,3,22
S01012780,918,888,11,1,18
S01012781,655,646,4,1,4
S01012782,828,820,0,0,8
S01012783,931,916,0,2,13
S01012784,1053,1028,4,3,18
S01012785,733,714,9,4,6
S01012786,1145,1126,9,2,8
S01012787,560,556,2,0,2
S01012788,1005,983,3,2,17
S01012789,1021,971,30,8,12
S01012790,911,872,18,3,18
S01012791,810,804,0,0,6
S01012792,1082,1072,2,0,8
S01012793,1043,1011,7,7,18
S01012794,396,362,0,8,26
S01012795,1255,1233,1,2,19
S01012796,925,906,5,0,14
S01012797,758,720,8,3,27
S01012798,1060,1018,10,6,26
S01012799,1182,1142,6,8,26
S01012800,1078,1038,13,4,23
S01012801,504,492,2,3,7
S01012802,756,684,18,8,46
S01012803,840,822,4,4,10
S01012804,857,850,0,6,1
S01012805,1069,1058,5,0,6
S01012806,937,929,3,4,1
S01012807,1497,1433,24,7,33
S01012808,1059,1053,0,1,5
S01012809,861,834,14,3,10
S01012810,898,887,0,0,11
S01012811,862,840,3,4,15
S01012812,961,940,3,5,13
S01012813,1001,991,1,1,8
S01012814,922,893,2,1,26
S01012815,1343,1275,21,13,34
S01012816,806,742,27,9,28
S01012817,476,442,25,1,8
S01012818,1016,939,43,10,24
S01012819,1098,1088,4,0,6
S01012820,2669,2407,157,25,80
S01012821,1794,1538,151,22,83
S01012822,846,821,6,5,14
S01012823,774,725,16,7,26
S01012824,1337,1287,20,10,20
S01012825,1548,1447,38,11,52
S01012826,1661,1548,44,10,59
S01012827,1524,1394,55,10,65
S01012828,2277,2010,155,29,83
S01012829,865,836,2,4,23
S01012830,690,669,8,3,10
S01012831,739,722,0,5,12
S01012832,544,538,1,1,4
S01012833,1006,990,7,1,8
S01012834,782,770,0,0,12
S01012835,980,954,6,2,18
S01012836,595,537,34,16,8
S01012837,998,965,14,3,16
S01012838,858,835,14,3,6
S01012839,666,659,0,0,7
S01012840,993,952,16,16,9
S01012841,721,699,6,0,16
S01012842,995,972,19,1,3
S01012843,1101,1057,20,7,17
S01012844,918,899,11,2,6
S01012845,907,877,14,4,12
S01012846,1051,1021,10,4,16
S01012847,756,750,0,0,6
S01012848,980,918,34,0,28
S01012849,1136,1096,16,3,21
S01012850,918,907,3,0,8
S01012851,998,975,16,0,7
S01012852,1061,1029,18,4,10
S01012853,924,893,8,7,16
S01012854,1195,1172,9,2,12
S01012855,1112,1079,12,1,20
S01012856,912,894,1,4,13
S01012857,1372,1340,16,2,14
S01012858,875,848,12,0,15
S01012859,1143,1071,24,7,41
S01012860,1067,1063,1,1,2
S01012861,687,648,11,4,24
S01012862,844,789,7,14,34
S01012863,748,721,3,0,24
S01012864,775,738,1,4,32
S01012865,1170,1156,10,2,2
S01012866,910,872,4,21,13
S01012867,829,821,7,0,1
S01012868,778,762,0,9,7
S01012869,546,533,4,0,9
S01012870,915,901,9,0,5
S01012871,912,830,40,8,34
S01012872,885,809,26,1,49
S01012873,936,888,18,4,26
S01012874,890,875,0,2,13
S01012875,645,628,0,6,11
S01012876,933,908,9,6,10
S01012877,726,719,4,0,3
S01012878,927,909,4,0,14
S01012879,1057,1044,2,3,8
S01012880,1039,1010,8,2,19
S01012881,1402,1373,12,4,13
S01012882,1198,1127,44,16,11
S01012883,968,953,6,0,9
S01012884,617,612,1,1,3
S01012885,792,785,0,0,7
S01012886,925,895,10,0,20
S01012887,734,730,1,0,3
S01012888,966,955,0,0,11
S01012889,1197,1145,16,13,23
S01012890,809,787,6,2,14
S01012891,742,729,5,0,8
S01012892,1194,1171,2,1,20
S01012893,1007,989,0,0,18
S01012894,921,885,17,1,18
S01012895,673,634,7,1,31
S01012896,1009,998,0,6,5
S01012897,1690,1594,21,14,61
S01012898,1041,981,17,12,31
S01012899,701,699,1,0,1
S01012900,1383,1334,9,14,26
S01012901,2017,1939,19,13,46
S01012902,992,980,2,0,10
S01012903,949,931,4,3,11
S01012904,989,967,1,6,15
S01012905,906,898,6,2,0
S01012906,1072,1060,0,2,10
S01012907,1060,1048,0,1,11
S01012908,1139,1127,0,0,12
S01012909,906,901,0,0,5
S01012910,1303,1292,2,4,5
S01012911,799,778,0,4,17
S01012912,1338,1330,0,0,8
S01012913,985,983,0,0,2
S01012914,1110,1081,9,1,19
S01012915,1060,1044,2,2,12
S01012916,936,915,13,0,8
S01012917,717,707,4,2,4
S01012918,859,846,5,0,8
S01012919,455,454,0,0,1
S01012920,571,563,2,0,6
S01012921,705,693,0,0,12
S01012922,1012,1008,1,0,3
S01012923,1112,1067,7,1,37
S01012924,567,552,6,6,3
S01012925,604,590,1,6,7
S01012926,697,680,5,0,12
S01012927,772,766,0,1,5
S01012928,1035,1005,4,9,17
S01012929,918,901,7,0,10
S01012930,978,929,4,16,29
S01012931,1145,1106,12,9,18
S01012932,625,611,5,2,7
S01012933,864,852,0,5,7
S01012934,823,815,0,0,8
S01012935,1487,1450,5,10,22
S01012936,913,874,19,3,17
S01012937,846,822,2,13,9
S01012938,843,797,15,10,21
S01012939,829,767,30,1,31
S01012940,817,772,11,8,26
S01012941,789,755,3,11,20
S01012942,902,891,0,0,11
S01012943,872,840,2,19,11
S01012944,725,712,0,3,10
S01012945,749,686,17,10,36
S01012946,861,823,0,7,31
S01012947,578,544,7,13,14
S01012948,1064,1056,1,0,7
S01012949,1390,1349,9,2,30
S01012950,1806,1716,17,2,71
S01012951,1068,1029,9,2,28
S01012952,1554,1464,27,1,62
S01012953,685,665,9,2,9
S01012954,485,481,0,0,4
S01012955,1293,1234,12,2,45
S01012956,994,965,1,2,26
S01012957,791,763,0,2,26
S01012958,502,498,0,1,3
S01012959,572,568,0,0,4
S01012960,733,725,4,0,4
S01012961,973,952,10,6,5
S01012962,922,901,9,4,8
S01012963,1174,1121,38,8,7
S01012964,1517,1456,41,5,15
S01012965,878,859,2,4,13
S01012966,1016,992,13,0,11
S01012967,889,872,5,0,12
S01012968,829,813,0,0,16
S01012969,958,932,0,4,22
S01012970,839,833,0,0,6
S01012971,1041,1026,0,0,15
S01012972,932,920,5,1,6
S01012973,1007,994,6,1,6
S01012974,1217,1203,0,0,14
S01012975,846,837,1,0,8
S01012976,675,665,2,0,8
S01012977,875,866,1,0,8
S01012978,952,932,7,0,13
S01012979,876,855,4,5,12
S01012980,806,794,4,6,2
S01012981,874,833,3,1,37
S01012982,820,810,3,1,6
S01012983,745,730,1,0,14
S01012984,784,744,7,0,33
S01012985,869,856,6,1,6
S01012986,995,970,1,0,24
S01012987,1053,1025,14,1,13
S01012988,1115,1094,0,1,20
S01012989,1183,1165,6,3,9
S01012990,1155,1131,0,3,21
S01012991,1123,1110,0,3,10
S01012992,1063,1035,2,0,26
S01012993,1003,986,2,1,14
S01012994,949,915,12,5,17
S01012995,795,785,0,3,7
S01012996,885,878,5,0,2
S01012997,605,603,1,0,1
S01012998,1239,1219,0,2,18
S01012999,777,746,5,8,18
S01013000,1104,1076,0,7,21
S01013001,382,379,0,0,3
S01013002,717,711,3,1,2
S01013003,736,736,0,0,0
S01013004,985,982,0,1,2
S01013005,743,741,0,2,0
S01013006,912,885,0,9,18
S01013007,1262,1247,0,0,15
S01013008,1218,1192,0,6,20
S01013009,820,816,0,0,4
S01013010,653,649,0,0,4
S01013011,945,940,0,0,5
S01013012,1192,1172,0,4,16
S01013013,1036,1030,0,1,5
S01013014,789,773,5,0,11
S01013015,761,753,0,2,6
S01013016,996,988,1,1,6
S01013017,1120,1111,0,2,7
S01013018,1167,1158,0,2,7
S01013019,1536,1502,8,6,20
S01013020,1031,1027,0,0,4
S01013021,1233,1197,15,5,16
S01013022,407,405,0,0,2
S01013023,950,931,0,0,19
S01013024,628,625,0,0,3
S01013025,1329,1299,8,5,17
S01013026,945,925,3,2,15
S01013027,1642,1622,9,1,10
S01013028,942,913,5,5,19
S01013029,692,688,0,0,4
S01013030,1221,1196,4,2,19
S01013031,635,629,2,1,3
S01013032,635,629,1,1,4
S01013033,774,754,5,5,10
S01013034,808,802,4,0,2
S01013035,814,814,0,0,0
S01013036,923,922,1,0,0
S01013037,1180,1164,6,5,5
S01013038,1252,1229,11,6,6
S01013039,527,515,0,6,6
S01013040,628,625,0,0,3
S01013041,587,577,0,3,7
S01013042,898,882,11,1,4
S01013043,815,797,8,1,9
S01013044,1139,1121,7,0,11
S01013045,713,681,9,3,20
S01013046,656,646,0,4,6
S01013047,931,888,10,21,12
S01013048,1170,1144,0,7,19
S01013049,1037,1008,0,7,22
S01013050,872,848,2,6,16
S01013051,931,915,7,2,7
S01013052,738,728,0,0,10
S01013053,1043,1006,5,6,26
S01013054,967,946,11,1,9
S01013055,754,722,13,4,15
S01013056,1279,1243,11,8,17
S01013057,996,963,7,8,18
S01013058,564,544,0,2,18
S01013059,1156,1122,10,4,20
S01013060,617,595,4,0,18
S01013061,1081,1059,1,4,17
S01013062,1119,1079,4,13,23
S01013063,894,856,8,10,20
S01013064,1189,1170,6,1,12
S01013065,1167,1131,0,16,20
S01013066,822,799,6,3,14
S01013067,1393,1198,10,98,87
S01013068,1541,1430,1,65,45
S01013069,966,867,8,45,46
S01013070,948,762,10,103,73
S01013071,1027,878,3,89,57
S01013072,876,853,1,0,22
S01013073,1156,1109,4,11,32
S01013074,1531,1482,1,9,39
S01013075,868,838,7,2,21
S01013076,931,804,8,66,53
S01013077,717,708,0,5,4
S01013078,800,788,0,1,11
S01013079,1524,1451,6,14,53
S01013080,1136,1073,0,13,50
S01013081,708,692,5,6,5
S01013082,1311,1260,5,6,40
S01013083,2754,2556,6,67,125
S01013084,1004,959,0,14,31
S01013085,1065,904,0,114,47
S01013086,1032,948,11,24,49
S01013087,2821,2565,15,99,142
S01013088,927,903,0,0,24
S01013089,837,794,3,17,23
S01013090,1346,1202,9,67,68
S01013091,875,776,9,44,46
S01013092,1335,1243,8,34,50
S01013093,472,466,2,1,3
S01013094,748,747,0,0,1
S01013095,1901,1868,0,4,29
S01013096,833,813,0,0,20
S01013097,2006,1973,0,5,28
S01013098,59,58,0,0,1
S01013099,908,876,0,6,26
S01013100,968,939,4,5,20
S01013101,1672,1649,3,2,18
S01013102,706,698,0,1,7
S01013103,863,851,0,2,10
S01013104,1087,1069,3,0,15
S01013105,901,894,0,3,4
S01013106,1063,1053,0,0,10
S01013107,856,853,1,0,2
S01013108,668,662,0,2,4
S01013109,1588,1571,0,1,16
S01013110,598,588,0,0,10
S01013111,750,741,1,3,5
S01013112,891,882,0,0,9
S01013113,1031,1021,1,0,9
S01013114,1414,1391,4,1,18
S01013115,947,938,0,1,8
S01013116,963,955,4,1,3
S01013117,1037,1029,0,2,6
S01013118,1043,1032,0,3,8
S01013119,785,777,0,0,8
S01013120,1151,1138,0,4,9
S01013121,454,449,0,0,5
S01013122,862,846,0,2,14
S01013123,932,912,5,0,15
S01013124,1123,1108,0,4,11
S01013125,895,890,3,0,2
S01013126,978,960,4,4,10
S01013127,1128,1100,9,7,12
S01013128,1003,965,6,2,30
S01013129,1356,1322,7,6,21
S01013130,1043,1000,7,9,27
S01013131,917,909,0,4,4
S01013132,705,694,3,2,6
S01013133,980,974,3,1,2
S01013134,840,825,6,1,8
S01013135,1025,1008,0,5,12
S01013136,1157,1134,1,11,11
S01013137,990,976,1,4,9
S01013138,903,880,0,0,23
S01013139,1115,1090,0,3,22
S01013140,1083,1065,4,0,14
S01013141,647,640,0,0,7
S01013142,1054,1031,3,3,17
S01013143,1023,998,3,5,17
S01013144,894,887,2,1,4
S01013145,919,902,12,3,2
S01013146,558,552,5,0,1
S01013147,799,769,4,1,25
S01013148,1044,1025,3,0,16
S01013149,824,813,1,1,9
S01013150,846,831,0,4,11
S01013151,569,562,0,1,6
S01013152,1407,1402,0,0,5
S01013153,987,977,0,1,9
S01013154,1358,1328,0,0,30
S01013155,908,846,0,2,60
S01013156,1079,1053,0,0,26
S01013157,1243,1170,2,0,71
S01013158,856,853,1,0,2
S01013159,844,819,16,0,9
S01013160,1006,1005,0,0,1
S01013161,1021,1009,2,4,6
S01013162,1141,1126,1,0,14
S01013163,834,826,0,0,8
S01013164,1203,1194,0,0,9
S01013165,1298,1282,0,0,16
S01013166,779,769,0,1,9
S01013167,1192,1164,8,0,20
S01013168,1067,1039,0,2,26
S01013169,776,766,0,2,8
S01013170,1251,1245,1,0,5
S01013171,787,774,1,2,10
S01013172,853,842,2,0,9
S01013173,799,790,0,2,7
S01013174,1142,1139,0,2,1
S01013175,837,817,8,1,11
S01013176,1014,995,7,0,12
S01013177,1115,1109,1,2,3
S01013178,719,716,0,1,2
S01013179,1406,1376,13,2,15
S01013180,434,419,5,1,9
S01013181,967,956,8,1,2
S01013182,844,831,9,0,4
S01013183,1016,991,12,5,8
S01013184,572,570,0,0,2
S01013185,1047,1039,0,1,7
S01013186,734,729,2,1,2
S01013187,957,949,0,0,8
S01013188,1010,988,12,5,5
S01013189,821,818,0,0,3
S01013190,897,888,6,0,3
S01013191,1055,1039,10,0,6
S01013192,1076,1054,3,1,18
S01013193,649,642,0,1,6
S01013194,1201,1176,5,9,11
S01013195,991,965,5,7,14
S01013196,680,676,0,0,4
S01013197,577,573,0,0,4
S01013198,886,880,1,0,5
S01013199,907,878,10,1,18
S01013200,978,958,7,4,9
S01013201,826,822,0,0,4
S01013202,574,565,3,0,6
S01013203,1014,1003,3,0,8
S01013204,1040,1016,0,6,18
S01013205,766,759,0,0,7
S01013206,904,895,1,0,8
S01013207,1170,1142,14,0,14
S01013208,753,751,0,0,2
S01013209,1018,1008,0,5,5
S01013210,784,773,9,0,2
S01013211,958,947,2,4,5
S01013212,852,827,11,0,14
S01013213,939,918,11,4,6
S01013214,438,436,0,0,2
S01013215,762,752,0,0,10
S01013216,822,818,1,1,2
S01013217,803,799,0,1,3
S01013218,754,745,0,0,9
S01013219,661,659,0,0,2
S01013220,892,891,0,0,1
S01013221,937,931,0,0,6
S01013222,690,676,1,1,12
S01013223,1389,1367,1,3,18
S01013224,1110,1105,1,0,4
S01013225,1223,1203,5,0,15
S01013226,799,788,5,0,6
S01013227,586,581,3,1,1
S01013228,819,815,0,0,4
S01013229,1008,1004,0,0,4
S01013230,898,892,1,0,5
S01013231,1296,1272,15,5,4
S01013232,779,772,2,0,5
S01013233,579,561,0,5,13
S01013234,644,633,8,0,3
S01013235,1064,1054,6,0,4
S01013236,989,975,1,5,8
S01013237,1028,1015,1,5,7
S01013238,1063,1052,3,1,7
S01013239,941,937,0,0,4
S01013240,758,739,1,5,13
S01013241,821,810,2,1,8
S01013242,661,659,0,0,2
S01013243,815,805,0,2,8
S01013244,1219,1204,6,2,7
S01013245,1009,992,14,0,3
S01013246,467,467,0,0,0
S01013247,962,960,0,0,2
S01013248,710,701,6,0,3
S01013249,1130,1129,0,0,1
S01013250,1417,1372,31,0,14
S01013251,993,973,14,0,6
S01013252,1208,1192,11,5,0
S01013253,856,846,0,2,8
S01013254,866,853,0,4,9
S01013255,1630,1589,8,13,20
S01013256,1020,1004,3,1,12
S01013257,1034,1023,1,4,6
S01013258,985,960,0,3,22
S01013259,1313,1302,0,1,10
S01013260,880,873,1,0,6
S01013261,1187,1183,2,0,2
S01013262,827,819,1,3,4
S01013263,1125,1077,43,2,3
S01013264,290,281,0,0,9
S01013265,979,909,56,7,7
S01013266,416,404,7,0,5
S01013267,917,904,0,1,12
S01013268,1222,1184,1,2,35
S01013269,1132,1062,12,8,50
S01013270,829,787,19,3,20
S01013271,1221,1184,29,4,4
S01013272,1198,1154,20,9,15
S01013273,942,877,22,9,34
S01013274,938,913,5,11,9
S01013275,1125,1081,12,13,19
S01013276,979,965,1,1,12
S01013277,889,856,4,4,25
S01013278,1145,1116,8,6,15
S01013279,875,844,7,6,18
S01013280,817,781,12,2,22
S01013281,963,919,19,1,24
S01013282,827,805,14,0,8
S01013283,1116,1016,14,10,76
S01013284,651,648,2,0,1
S01013285,764,753,6,1,4
S01013286,764,751,2,2,9
S01013287,783,777,0,1,5
S01013288,714,708,1,2,3
S01013289,1031,1009,11,7,4
S01013290,1172,1153,4,5,10
S01013291,1217,1197,13,0,7
S01013292,849,846,0,0,3
S01013293,855,828,14,8,5
S01013294,866,828,14,3,21
S01013295,887,871,0,5,11
S01013296,871,867,0,0,4
S01013297,1163,1156,0,0,7
S01013298,779,773,3,0,3
S01013299,1308,1284,2,1,21
S01013300,1212,1186,3,0,23
S01013301,681,667,6,3,5
S01013302,1472,1367,39,29,37
S01013303,1548,1457,10,7,74
S01013304,1017,992,4,4,17
S01013305,952,940,2,1,9
S01013306,1023,1009,5,1,8
S01013307,1200,1155,3,7,35
S01013308,1380,1344,3,5,28
S01013309,898,846,10,13,29
S01013310,649,630,6,3,10
S01013311,1184,1090,11,9,74
S01013312,1593,1569,10,0,14
S01013313,692,669,5,0,18
S01013314,834,813,3,2,16
S01013315,267,258,5,0,4
S01013316,692,683,0,0,9
S01013317,665,655,1,0,9
S01013318,709,677,22,0,10
S01013319,870,825,20,14,11
S01013320,744,680,14,8,42
S01013321,500,487,0,3,10
S01013322,801,764,26,2,9
S01013323,947,899,23,0,25
S01013324,1019,962,17,8,32
S01013325,1309,1259,8,11,31
S01013326,969,924,21,2,22
S01013327,868,841,8,0,19
S01013328,740,707,11,7,15
S01013329,538,523,3,0,12
S01013330,1002,969,0,7,26
S01013331,647,600,21,2,24
S01013332,825,795,12,4,14
S01013333,1128,1087,19,7,15
S01013334,787,778,0,1,8
S01013335,1018,998,1,8,11
S01013336,1041,1004,7,5,25
S01013337,2887,2657,163,13,54
S01013338,407,384,9,4,10
S01013339,863,804,22,18,19
S01013340,1315,1229,54,14,18
S01013341,898,817,51,11,19
S01013342,832,817,8,3,4
S01013343,757,735,0,2,20
S01013344,1390,1274,94,0,22
S01013345,855,839,1,1,14
S01013346,914,844,15,3,52
S01013347,691,679,6,0,6
S01013348,1530,1451,48,7,24
S01013349,1047,955,17,4,71
S01013350,1447,1343,17,5,82
S01013351,784,777,0,0,7
S01013352,1013,984,17,1,11
S01013353,1113,1097,2,5,9
S01013354,885,869,4,0,12
S01013355,932,919,0,1,12
S01013356,972,949,7,5,11
S01013357,1103,1090,4,1,8
S01013358,977,970,3,0,4
S01013359,621,620,0,0,1
S01013360,687,685,0,0,2
S01013361,1403,1386,2,1,14
S01013362,583,577,1,0,5
S01013363,1134,1123,3,2,6
S01013364,788,780,6,0,2
S01013365,1236,1206,13,6,11
S01013366,635,625,9,0,1
S01013367,741,712,19,0,10
S01013368,891,873,15,0,3
S01013369,911,907,0,1,3
S01013370,902,898,0,0,4
S01013371,856,848,5,0,3
S01013372,1148,1129,6,0,13
S01013373,1386,1378,0,3,5
S01013374,1080,1066,2,5,7
S01013375,676,666,7,0,3
S01013376,661,648,7,0,6
S01013377,772,763,4,1,4
S01013378,1058,1045,7,1,5
S01013379,1195,1186,1,2,6
S01013380,1400,1378,0,4,18
S01013381,750,718,19,0,13
S01013382,1031,994,21,0,16
S01013383,811,798,1,5,7
S01013384,1151,1133,1,5,12
S01013385,694,684,0,0,10
S01013386,800,799,0,0,1
S01013387,740,730,0,2,8
S01013388,759,751,5,1,2
S01013389,980,976,1,1,2
S01013390,548,547,0,1,0
S01013391,1039,1035,1,0,3
S01013392,1077,1053,0,4,20
S01013393,1904,1872,0,4,28
S01013394,742,731,0,1,10
S01013395,1518,1503,4,6,5
S01013396,1197,1171,10,10,6
S01013397,945,929,7,4,5
S01013398,234,231,0,0,3
S01013399,1171,1140,14,2,15
S01013400,637,626,1,2,8
S01013401,3730,3551,65,25,89
S01013402,194,194,0,0,0
S01013403,96,95,0,0,1
S01013404,4319,4124,70,30,95
S01013405,663,656,0,0,7
S01013406,708,701,1,1,5
S01013407,1820,1750,35,6,29
S01013408,837,831,0,0,6
S01013409,1301,1271,5,7,18
S01013410,596,592,0,2,2
S01013411,940,932,2,0,6
S01013412,797,788,0,1,8
S01013413,1030,1013,5,1,11
S01013414,955,934,3,2,16
S01013415,852,843,4,1,4
S01013416,576,565,3,0,8
S01013417,821,801,0,5,15
S01013418,519,517,0,0,2
S01013419,562,560,0,0,2
S01013420,1257,1249,1,0,7
S01013421,932,920,7,0,5
S01013422,968,965,1,0,2
S01013423,888,879,0,0,9
S01013424,808,796,7,0,5
S01013425,429,416,3,0,10
S01013426,895,891,1,0,3
S01013427,746,740,4,0,2
S01013428,1613,1598,9,2,4
S01013429,1525,1507,5,0,13
S01013430,1786,1760,2,4,20
S01013431,1013,1002,4,0,7
S01013432,821,810,6,0,5
S01013433,746,731,6,0,9
S01013434,534,521,1,0,12
S01013435,786,775,1,0,10
S01013436,1005,987,1,0,17
S01013437,792,777,3,1,11
S01013438,709,697,2,0,10
S01013439,899,892,1,0,6
S01013440,1293,1271,3,1,18
S01013441,892,879,0,0,13
S01013442,907,896,2,2,7
S01013443,635,622,0,0,13
S01013444,1209,1190,2,3,14
S01013445,717,716,0,0,1
S01013446,713,695,9,0,9
S01013447,645,634,5,0,6
S01013448,1091,1076,0,1,14
S01013449,782,769,1,1,11
S01013450,822,801,9,5,7
S01013451,871,859,4,2,6
S01013452,629,627,0,0,2
S01013453,1018,1003,0,1,14
S01013454,753,743,0,4,6
S01013455,560,546,0,1,13
S01013456,1044,1032,0,1,11
S01013457,1021,1012,0,0,9
S01013458,832,823,0,0,9
S01013459,1026,992,14,0,20
S01013460,1021,1002,4,0,15
S01013461,1198,1156,13,3,26
S01013462,947,916,4,3,24
S01013463,997,959,12,1,25
S01013464,816,798,4,1,13
S01013465,785,776,0,0,9
S01013466,459,456,0,0,3
S01013467,950,922,4,3,21
S01013468,683,669,6,4,4
S01013469,1012,998,4,1,9
S01013470,964,950,2,1,11
S01013471,935,921,2,1,11
S01013472,1221,1120,37,28,36
S01013473,525,512,0,4,9
S01013474,756,710,12,11,23
S01013475,1650,1528,48,27,47
S01013476,626,613,7,0,6
S01013477,993,976,11,1,5
S01013478,951,911,19,3,18
S01013479,1034,1005,11,0,18
S01013480,671,665,0,1,5
S01013481,1309,1203,43,25,38
