"output_area","total","non_catholic_christian","catholic_christian","jewish","muslim","none","other"
"60QB001592",144,63,5,0,1,58,17
"60QB001593",111,66,8,0,0,34,3
"60QB001594",67,53,1,0,0,10,3
"60QB001595",101,70,4,0,0,23,4
"60QB001596",141,84,1,0,0,46,10
"60QB001597",83,47,3,0,0,30,3
"60QB001598",116,68,7,0,0,30,11
"60QB001599",205,115,15,0,0,64,11
"60QB001600",110,70,6,0,0,30,4
"60QB001601",239,162,13,0,0,55,9
"60QB001602",89,48,6,0,0,32,3
"60QB001603",153,85,3,0,0,61,4
"60QB001604",181,126,2,0,0,41,12
"60QB001605",145,102,6,0,0,35,2
"60QB001606",86,61,1,0,0,22,2
"60QB001607",112,72,3,0,0,35,2
"60QB001608",117,67,4,0,0,43,3
"60QB001609",79,53,2,0,0,22,2
"60QB001610",108,69,0,0,0,34,5
"60QB001611",103,55,5,0,0,40,3
"60QB001612",124,72,2,0,0,40,10
"60QB001613",204,131,3,0,0,65,5
"60QB001614",251,140,12,0,0,90,9
"60QB001615",91,63,2,0,0,24,2
"60QB001616",133,76,0,0,0,45,12
"60QB001617",83,33,7,0,0,35,8
"60QB001618",56,31,7,0,0,15,3
"60QB001619",206,75,7,0,0,110,14
"60QB001620",152,95,8,0,4,39,6
"60QB001621",89,45,0,0,0,37,7
"60QB001622",94,44,9,0,0,33,8
"60QB001623",56,41,1,0,0,8,6
"60QB001624",106,44,3,0,0,52,7
"60QB001625",122,50,4,0,0,62,6
"60QB001626",330,195,8,0,0,124,3
"60QB001627",211,87,4,0,1,110,9
"60QB001628",107,76,7,0,0,22,2
"60QB001629",233,105,6,0,0,118,4
"60QB001630",100,53,11,0,0,28,8
"60QB001631",163,111,2,0,0,41,9
"60QB001632",124,73,1,0,0,42,8
"60QB001633",153,115,7,1,0,21,9
"60QB001634",179,111,4,0,0,60,4
"60QB001635",88,40,3,0,0,42,3
"60QB001636",124,63,1,0,0,55,5
"60QB001637",142,84,4,0,3,45,6
"60QB001638",102,64,3,0,0,29,6
"60QB001639",104,52,3,0,0,42,7
"60QB001640",87,53,0,0,0,32,2
"60QB001641",58,49,1,0,0,8,0
"60QB001642",154,68,2,1,0,70,13
"60QB001643",73,40,0,0,0,30,3
"60QB001644",149,83,4,0,0,33,29
"60QB001645",169,97,6,0,0,63,3
"60QB001646",128,81,5,0,0,38,4
"60QB001647",81,46,5,0,0,19,11
"60QB001648",102,64,3,0,0,27,8
"60QB001649",97,60,4,0,0,30,3
"60QB001650",126,95,0,0,0,29,2
"60QB001651",165,115,2,0,0,37,11
"60QB001652",63,53,3,0,0,7,0
"60QB001653",82,62,3,0,0,14,3
"60QB001654",116,72,1,0,0,37,6
"60QB001655",87,50,6,0,0,30,1
"60QB001656",88,54,0,0,0,29,5
"60QB001657",159,68,3,1,0,78,9
"60QB001658",136,67,3,0,4,54,8
"60QB001659",50,27,3,0,0,14,6
"60QB001660",152,88,4,0,0,54,6
"60QB001661",84,53,4,0,0,24,3
"60QB001662",51,47,0,0,0,2,2
"60QB001663",93,70,2,0,0,19,2
"60QB001664",81,57,2,0,0,14,8
"60QB001665",116,89,1,0,0,22,4
"60QB001666",115,68,10,0,0,36,1
"60QB001667",222,159,2,0,0,57,4
"60QB001668",54,41,0,0,0,5,8
"60QB001669",153,86,6,0,0,52,9
"60QB001670",137,99,5,0,0,29,4
"60QB001671",73,48,1,0,0,24,0
"60QB001672",227,133,0,0,0,80,14
"60QB001673",111,61,3,0,0,37,10
"60QB001674",141,72,3,0,0,59,7
"60QB001675",61,37,1,0,0,20,3
"60QB001676",185,108,2,0,0,72,3
"60QB001677",120,83,2,0,0,31,4
"60QB001678",150,80,11,0,0,53,6
"60QB001679",60,26,4,0,0,25,5
"60QB001680",92,42,1,0,0,45,4
"60QB001681",119,79,6,0,0,30,4
"60QB001682",177,120,0,0,0,39,18
"60QB001683",160,103,0,0,0,40,17
"60QB001684",101,85,0,0,0,6,10
"60QB001685",115,97,0,0,0,14,4
"60QB001686",125,101,0,0,0,15,9
"60QB001687",96,71,1,0,0,19,5
"60QB001688",122,70,1,0,0,48,3
"60QB001689",93,60,1,0,0,26,6
"60QB001690",215,149,1,0,0,62,3
"60QB001691",125,83,5,0,0,36,1
"60QB001692",237,168,4,0,0,58,7
"60QB001693",198,131,2,0,0,59,6
"60QB001694",223,132,1,0,0,78,12
"60QB001695",152,106,2,0,0,37,7
"60QB001696",99,20,2,0,0,57,20
"60QB001697",93,49,4,0,0,35,5
"60QB001698",108,55,1,0,0,46,6
"60QB001699",112,75,1,0,0,28,8
"60QB001700",151,99,8,0,0,40,4
"60QB001701",93,60,0,0,0,31,2
"60QB001702",257,141,7,0,0,95,14
"60QB001703",200,102,1,0,0,76,21
"60QB001704",83,38,1,0,0,43,1
"60QB001705",111,54,0,0,0,46,11
"60QB001706",149,106,6,0,0,32,5
"60QB001707",79,44,3,0,0,31,1
"60QB001708",110,70,3,0,0,33,4
"60QB001709",100,55,2,0,0,40,3
"60QB001710",208,128,11,0,0,60,9
"60QB001711",164,80,17,0,0,58,9
"60QB001712",70,36,3,0,0,30,1
"60QB001713",290,168,21,0,0,91,10
"60QB001714",225,107,1,0,0,104,13
"60QB001715",138,66,6,0,0,58,8
"60QB001716",502,328,17,3,2,133,19
"60QB001717",100,49,2,0,0,37,12
"60QB001718",50,28,0,0,0,17,5
"60QB001719",171,111,4,0,0,42,14
"60QB001720",134,56,7,0,0,65,6
"60QB001721",328,163,18,0,0,108,39
"60QB001722",67,31,6,0,0,27,3
"60QB001723",137,98,4,0,0,31,4
"60QB001724",109,70,4,0,0,32,3
"60QB001725",291,191,2,0,0,73,25
"60QB001726",203,102,12,0,0,78,11
"60QB001727",86,52,6,0,8,20,0
"60QB001728",96,49,2,0,0,44,1
"60QB001729",119,48,7,0,0,57,7
"60QB001730",177,91,16,0,1,60,9
"60QB001731",76,46,0,0,0,22,8
"60QB001732",107,58,6,0,0,38,5
"60QB001733",113,31,10,0,0,70,2
"60QB001734",134,76,6,0,0,51,1
"60QB001735",95,46,6,0,0,39,4
"60QB001736",189,79,26,0,8,72,4
"60QB001737",130,71,9,0,0,50,0
"60QB001738",163,91,8,0,0,57,7
"60QB001739",121,79,9,0,0,27,6
"60QB001740",126,82,1,0,0,40,3
"60QB001741",156,75,4,0,0,58,19
"60QB001742",106,74,1,0,0,30,1
"60QB001743",181,104,5,0,0,66,6
"60QB001744",121,87,3,0,4,23,4
"60QB001745",118,83,2,0,0,29,4
"60QB001746",124,75,5,0,0,34,10
"60QB001747",95,57,3,0,0,31,4
"60QB001748",355,223,2,0,0,112,18
"60QB001749",81,59,4,0,0,15,3
"60QB001750",134,75,4,0,0,46,9
"60QB001751",101,57,1,0,0,42,1
"60QB001752",140,92,6,0,0,39,3
"60QB001753",115,75,5,0,0,34,1
"60QB001754",104,74,5,0,0,24,1
"60QB001755",104,61,4,0,0,37,2
"60QB001756",120,93,4,0,0,21,2
"60QB001757",98,45,1,0,0,52,0
"60QB001758",115,54,10,0,0,41,10
"60QC000001",51,32,2,0,0,12,5
"60QC000002",61,46,2,0,0,13,0
"60QC000003",201,131,13,0,0,48,9
"60QC000004",164,80,18,0,0,58,8
"60QC000005",109,60,13,0,0,31,5
"60QC000006",187,111,18,0,0,50,8
"60QC000007",133,102,8,0,0,21,2
"60QC000008",141,81,5,0,0,49,6
"60QC000009",95,67,6,0,2,16,4
"60QC000010",163,99,9,0,0,50,5
"60QC000011",86,38,4,0,0,40,4
"60QC000012",82,50,11,0,0,19,2
"60QC000013",99,62,4,0,0,28,5
"60QC000014",168,97,2,0,0,49,20
"60QC000015",132,87,12,0,0,28,5
"60QC000016",61,37,2,0,0,18,4
"60QC000017",157,90,9,0,0,51,7
"60QC000018",189,112,24,0,0,51,2
"60QC000019",172,98,18,0,0,48,8
"60QC000020",151,95,8,0,3,37,8
"60QC000021",99,55,5,0,0,34,5
"60QC000022",141,90,5,0,0,44,2
"60QC000023",56,35,6,0,0,13,2
"60QC000024",114,65,6,0,0,39,4
"60QC000025",105,60,3,0,0,36,6
"60QC000026",115,78,7,0,0,28,2
"60QC000027",149,96,9,0,0,37,7
"60QC000028",89,67,3,0,0,16,3
"60QC000029",90,52,3,0,0,31,4
"60QC000030",111,64,6,0,0,37,4
"60QC000031",113,74,3,0,0,30,6
"60QC000032",101,77,1,0,0,20,3
"60QC000033",151,93,9,0,0,42,7
"60QC000034",89,48,5,0,0,27,9
"60QC000035",100,65,2,0,0,29,4
"60QC000036",120,70,7,0,0,34,9
"60QC000037",87,69,2,0,0,11,5
"60QC000038",66,51,0,0,0,14,1
"60QC000039",103,67,3,0,0,31,2
"60QC000040",113,90,5,0,0,16,2
"60QC000041",117,67,8,1,0,38,3
"60QC000042",107,71,2,0,0,32,2
"60QC000043",159,104,5,0,0,47,3
"60QC000044",92,61,1,1,0,23,6
"60QC000045",113,66,6,0,0,29,12
"60QC000046",125,79,7,1,0,31,7
"60QC000047",223,115,38,1,0,63,6
"60QC000048",88,50,6,0,0,31,1
"60QC000049",81,58,3,0,0,18,2
"60QC000050",86,43,6,0,0,30,7
"60QC000051",102,58,5,0,0,29,10
"60QC000052",58,48,2,0,0,8,0
"60QC000053",155,85,8,0,0,60,2
"60QC000054",160,99,2,0,0,47,12
"60QC000055",190,136,9,0,0,38,7
"60QC000056",126,94,3,0,0,28,1
"60QC000057",71,49,5,0,0,14,3
"60QC000058",155,106,7,0,0,42,0
"60QC000059",141,97,6,0,0,37,1
"60QC000060",151,86,1,0,0,58,6
"60QC000061",75,46,0,0,0,28,1
"60QC000062",75,38,0,0,0,31,6
"60QC000063",76,45,2,0,0,19,10
"60QC000064",85,61,2,0,0,20,2
"60QC000065",88,76,2,0,0,7,3
"60QC000066",105,68,6,0,0,25,6
"60QC000067",166,117,3,0,0,38,8
"60QC000068",95,55,4,0,6,15,15
"60QC000069",86,53,0,0,3,22,8
"60QC000070",128,84,7,0,0,26,11
"60QC000071",136,79,5,0,0,44,8
"60QC000072",132,26,5,0,0,27,74
"60QC000073",98,43,8,0,0,42,5
"60QC000074",112,61,3,0,0,44,4
"60QC000075",106,55,2,0,0,45,4
"60QC000076",132,65,9,0,0,52,6
"60QC000077",200,135,5,0,0,48,12
"60QC000078",134,59,8,0,0,58,9
"60QC000079",60,37,5,0,0,16,2
"60QC000080",118,75,6,0,0,36,1
"60QC000081",87,62,2,0,0,23,0
"60QC000082",200,106,14,0,0,75,5
"60QC000083",118,71,6,0,0,39,2
"60QC000084",114,91,1,0,0,21,1
"60QC000085",103,60,6,0,0,30,7
"60QC000086",80,49,6,0,0,19,6
"60QC000087",149,108,5,0,0,25,11
"60QC000088",491,280,62,0,0,86,63
"60QC000089",68,47,2,0,0,15,4
"60QC000090",139,94,1,1,0,32,11
"60QC000091",149,96,4,0,0,45,4
"60QC000092",83,41,9,0,0,25,8
"60QC000093",114,58,9,0,0,44,3
"60QC000094",56,41,0,0,0,11,4
"60QC000095",108,62,3,0,0,39,4
"60QC000096",210,163,6,0,0,33,8
"60QC000097",83,47,3,0,0,24,9
"60QC000098",100,41,14,0,0,34,11
"60QC000099",172,102,8,0,0,52,10
"60QC000100",121,79,4,0,0,35,3
"60QC000101",126,84,1,0,0,36,5
"60QC000102",73,42,5,0,0,22,4
"60QC000103",77,49,2,0,0,25,1
"60QC000104",78,53,0,0,0,19,6
"60QC000105",133,65,21,0,0,42,5
"60QC000106",192,113,21,0,0,51,7
"60QC000107",55,43,2,0,0,9,1
"60QC000108",107,57,9,0,0,36,5
"60QC000109",108,54,12,0,0,37,5
"60QC000110",133,65,18,0,0,47,3
"60QC000111",105,43,22,0,0,28,12
"60QC000112",105,66,9,0,0,29,1
"60QC000113",157,63,29,0,0,52,13
"60QC000114",90,52,9,0,0,24,5
"60QC000115",173,101,12,1,0,50,9
"60QC000116",89,58,13,1,0,17,0
"60QC000117",65,30,8,0,0,21,6
"60QC000118",132,102,7,0,0,18,5
"60QC000119",87,42,7,0,0,37,1
"60QC000120",126,82,12,0,0,26,6
"60QC000121",121,77,7,0,0,31,6
"60QC000122",83,56,8,1,0,14,4
"60QC000123",117,61,10,0,0,37,9
"60QC000124",94,62,8,0,0,23,1
"60QC000125",107,58,13,0,0,34,2
"60QC000126",113,73,7,0,0,27,6
"60QC000127",103,66,12,0,0,24,1
"60QC000128",139,75,21,0,1,37,5
"60QC000129",187,74,17,0,17,68,11
"60QC000130",134,85,9,0,0,35,5
"60QC000131",135,75,15,0,0,29,16
"60QC000132",77,37,6,0,0,24,10
"60QC000133",128,74,11,0,0,24,19
"60QC000134",162,87,20,0,0,36,19
"60QC000135",165,90,21,0,0,41,13
"60QC000136",96,58,11,0,0,25,2
"60QC000137",107,68,15,0,0,24,0
"60QC000138",128,72,18,0,0,28,10
"60QC000139",183,112,30,0,0,40,1
"60QC000140",151,81,18,0,6,42,4
"60QC000141",111,62,19,0,4,18,8
"60QC000142",172,116,16,0,0,31,9
"60QC000143",134,83,5,0,0,43,3
"60QC000144",119,70,9,0,0,32,8
"60QC000145",231,174,18,0,0,29,10
"60QC000146",120,79,12,0,0,26,3
"60QC000147",64,41,10,0,0,11,2
"60QC000148",135,85,14,0,0,29,7
"60QC000149",102,44,3,0,0,17,38
"60QC000150",101,69,12,0,0,18,2
"60QC000151",62,52,3,0,0,5,2
"60QC000152",133,89,9,0,0,31,4
"60QC000153",120,72,12,0,0,27,9
"60QC000154",115,69,14,0,0,31,1
"60QC000155",160,88,32,0,0,35,5
"60QC000156",113,85,10,0,0,15,3
"60QC000157",125,73,7,0,5,39,1
"60QC000158",86,60,12,0,0,10,4
"60QC000159",91,48,9,0,0,32,2
"60QC000160",124,81,12,0,0,28,3
"60QC000161",163,85,25,0,0,42,11
"60QC000162",105,78,10,0,0,15,2
"60QC000163",112,73,6,0,0,31,2
"60QC000164",91,54,5,0,0,28,4
"60QC000165",163,100,11,0,0,50,2
"60QC000166",141,93,9,0,0,33,6
"60QC000167",79,60,6,0,0,9,4
"60QC000168",88,60,4,0,0,17,7
"60QC000169",77,55,12,0,0,7,3
"60QC000170",77,48,9,0,0,13,7
"60QC000171",132,83,13,0,0,31,5
"60QC000172",142,72,25,0,0,40,5
"60QC000173",150,88,15,0,0,41,6
"60QC000174",75,46,9,0,0,17,3
"60QC000175",145,76,9,0,2,49,9
"60QC000176",137,73,9,0,5,34,16
"60QC000177",141,92,15,0,0,32,2
"60QC000178",153,89,15,0,0,41,8
"60QC000179",205,131,22,0,0,43,9
"60QC000180",134,86,12,0,0,34,2
"60QC000181",192,110,12,0,0,65,5
"60QC000182",105,58,6,0,0,40,1
"60QC000183",181,109,14,0,0,53,5
"60QC000184",184,113,24,0,1,42,4
"60QC000185",87,66,3,0,0,16,2
"60QC000186",119,56,6,0,3,49,5
"60QC000187",113,66,3,0,0,38,6
"60QC000188",92,57,11,0,0,20,4
"60QC000189",106,50,9,2,0,42,3
"60QC000190",129,66,24,0,0,37,2
"60QC000191",131,94,8,0,0,24,5
"60QC000192",107,63,7,0,0,37,0
"60QC000193",169,104,22,0,0,41,2
"60QC000194",96,61,6,0,0,26,3
"60QC000195",160,114,12,0,0,28,6
"60QC000196",146,89,5,0,0,51,1
"60QC000197",75,66,3,0,0,4,2
"60QC000198",138,99,14,0,0,22,3
"60QC000199",127,71,3,0,0,47,6
"60QC000200",77,41,7,0,0,25,4
"60QC000201",141,78,16,0,0,44,3
"60QC000202",114,67,3,0,0,41,3
"60QC000203",88,52,6,0,0,26,4
"60QC000204",90,59,11,0,0,17,3
"60QC000205",132,57,8,0,0,59,8
"60QC000206",137,78,13,0,0,32,14
"60QC000207",97,62,2,0,0,30,3
"60QC000208",96,44,7,0,1,31,13
"60QC000209",109,57,5,0,0,38,9
"60QC000210",98,56,6,0,0,25,11
"60QC000211",109,59,4,0,5,39,2
"60QC000212",108,73,5,1,0,21,8
"60QC000213",86,53,9,0,0,18,6
"60QC000214",95,56,6,0,0,28,5
"60QC000215",85,44,4,0,0,31,6
"60QC000216",99,60,4,0,0,28,7
"60QC000217",126,77,10,0,0,30,9
"60QC000218",148,97,3,0,0,47,1
"60QC000219",117,68,19,0,0,30,0
"60QC000220",162,62,18,0,0,81,1
"60QC000221",99,71,11,0,0,15,2
"60QC000222",122,70,10,0,0,36,6
"60QC000223",131,85,6,0,0,36,4
"60QC000224",135,80,14,0,0,35,6
"60QC000225",99,69,11,0,1,12,6
"60QC000226",77,34,9,0,0,30,4
"60QC000227",107,54,6,0,0,41,6
"60QC000228",98,63,7,0,0,26,2
"60QC000229",88,41,9,0,0,36,2
"60QC000230",130,74,16,0,0,35,5
"60QC000231",122,67,5,0,2,44,4
"60QC000232",100,50,6,0,0,43,1
"60QC000233",76,45,2,0,0,23,6
"60QC000234",76,42,8,0,0,23,3
"60QC000235",92,46,9,0,5,32,0
"60QC000236",82,43,2,0,0,31,6
"60QC000237",110,54,12,0,0,38,6
"60QC000238",72,37,12,0,0,19,4
"60QC000239",139,78,7,0,0,43,11
"60QC000240",141,100,7,0,0,26,8
"60QC000241",80,49,4,0,4,18,5
"60QC000242",128,80,10,0,0,28,10
"60QC000243",122,86,13,0,0,18,5
"60QC000244",170,95,20,0,0,47,8
"60QC000245",109,69,6,0,0,34,0
"60QC000246",99,69,8,0,1,16,5
"60QC000247",202,102,12,0,0,56,32
"60QC000248",117,48,7,0,0,61,1
"60QC000249",101,46,10,0,0,30,15
"60QC000250",98,37,5,0,0,55,1
"60QC000251",107,63,6,0,0,33,5
"60QC000252",97,75,4,0,0,15,3
"60QC000253",57,30,3,0,0,23,1
"60QC000254",80,28,7,0,0,36,9
"60QC000255",62,41,1,0,0,14,6
"60QC000256",79,46,2,0,0,25,6
"60QC000257",100,61,2,0,6,26,5
"60QC000258",83,34,9,0,0,34,6
"60QC000259",89,50,4,0,0,32,3
"60QC000260",66,52,5,0,0,6,3
"60QC000261",70,33,7,0,0,19,11
"60QC000262",130,61,5,0,0,51,13
"60QC000263",76,44,8,0,0,19,5
"60QC000264",119,79,13,0,0,22,5
"60QC000265",83,49,0,0,0,32,2
"60QC000266",117,39,7,0,0,58,13
"60QC000267",112,79,2,0,0,22,9
"60QC000268",106,51,3,0,0,40,12
"60QC000269",67,51,4,0,0,10,2
"60QC000270",75,49,1,0,0,21,4
"60QC000271",94,64,2,1,0,18,9
"60QC000272",107,48,4,0,5,40,10
"60QC000273",94,34,0,0,1,49,10
"60QC000274",69,32,10,0,0,23,4
"60QC000275",72,42,4,0,0,23,3
"60QC000276",76,46,5,0,0,25,0
"60QC000277",142,72,9,0,0,53,8
"60QC000278",130,84,10,0,0,31,5
"60QC000279",108,65,4,0,0,35,4
"60QC000280",105,24,7,0,0,67,7
"60QC000281",139,43,9,0,0,70,17
"60QC000282",76,39,5,0,0,21,11
"60QC000283",155,67,8,0,0,74,6
"60QC000284",108,41,6,0,0,51,10
"60QC000285",123,56,8,0,0,42,17
"60QC000286",158,99,2,0,0,51,6
"60QC000287",139,85,4,0,0,47,3
"60QC000288",97,38,3,0,1,44,11
"60QC000289",122,53,3,0,0,62,4
"60QC000290",62,39,3,0,0,19,1
"60QC000291",80,31,3,0,0,42,4
"60QC000292",56,30,1,0,0,21,4
"60QC000293",89,24,7,0,0,39,19
"60QC000294",121,59,4,0,0,57,1
"60QC000295",139,81,7,0,0,31,20
"60QC000296",136,101,2,0,0,27,6
"60QC000297",100,59,4,0,0,34,3
"60QC000298",163,99,10,0,0,50,4
"60QC000299",110,73,10,0,0,26,1
"60QC000300",119,68,5,0,0,35,11
"60QC000301",101,49,3,0,0,42,7
"60QC000302",138,70,6,0,0,49,13
"60QC000303",126,89,9,0,0,25,3
"60QC000304",130,83,1,0,0,37,9
"60QC000305",106,76,5,0,0,13,12
"60QC000306",96,80,3,0,0,12,1
"60QC000307",84,67,0,0,0,14,3
"60QC000308",117,61,1,0,0,47,8
"60QC000309",94,56,2,0,1,17,18
"60QC000310",119,83,4,1,0,27,4
"60QC000311",139,88,3,0,0,43,5
"60QC000312",96,45,4,0,0,41,6
"60QC000313",90,51,1,0,0,30,8
"60QC000314",124,65,4,0,0,48,7
"60QC000315",104,60,3,0,0,30,11
"60QC000316",128,88,4,0,0,32,4
"60QC000317",135,83,2,0,0,40,10
"60QC000318",108,58,0,0,0,37,13
"60QC000319",85,49,3,0,0,30,3
"60QC000320",176,121,5,0,0,46,4
"60QC000321",111,72,9,0,0,27,3
"60QC000322",252,170,8,0,0,70,4
"60QC000323",146,54,6,0,0,67,19
"60QC000324",129,46,5,0,0,70,8
"60QC000325",108,62,10,0,0,33,3
"60QC000326",74,34,3,0,0,30,7
"60QC000327",142,95,5,0,0,40,2
"60QC000328",72,48,6,0,0,15,3
"60QC000329",66,44,4,0,0,15,3
"60QC000330",151,68,11,0,0,56,16
"60QC000331",69,54,2,0,0,9,4
"60QC000332",102,58,16,0,0,26,2
"60QC000333",120,101,1,0,0,14,4
"60QC000334",92,72,1,0,0,12,7
"60QC000335",76,45,1,0,0,29,1
"60QC000336",54,39,1,0,0,14,0
"60QC000337",134,85,11,1,0,28,9
"60QC000338",123,71,5,0,0,41,6
"60QC000339",86,62,4,0,0,16,4
"60QC000340",78,50,1,0,0,18,9
"60QC000341",144,85,4,0,1,44,10
"60QC000342",85,45,4,0,0,26,10
"60QC000343",134,84,3,0,0,41,6
"60QC000344",162,92,7,0,0,55,8
"60QC000345",111,64,4,0,0,43,0
"60QC000346",85,67,0,0,0,12,6
"60QC000347",111,81,0,0,0,28,2
"60QC000348",83,64,2,0,0,12,5
"60QC000349",132,84,4,0,0,43,1
"60QC000350",98,55,8,0,0,29,6
"60QC000351",142,95,6,0,0,37,4
"60QC000352",159,79,9,0,0,61,10
"60QC000353",129,81,4,0,0,42,2
"60QC000354",73,41,4,0,0,22,6
"60QC000355",104,60,1,0,0,40,3
"60QC000356",84,41,3,0,0,34,6
"60QC000357",119,79,6,0,0,26,8
"60QC000358",51,33,0,0,0,18,0
"60QC000359",244,140,15,0,4,71,14
"60QC000360",172,89,14,0,0,63,6
"60QC000361",204,145,5,0,5,41,8
"60QC000362",208,126,14,0,0,56,12
"60QC000363",98,71,5,0,0,12,10
"60QC000364",182,77,8,0,0,85,12
"60QC000365",133,80,2,0,0,42,9
"60QC000366",160,56,11,0,0,87,6
"60QC000367",114,62,11,0,0,34,7
"60QC000368",107,81,1,0,0,21,4
"60QC000369",189,116,9,0,0,54,10
"60QC000370",145,87,3,0,0,44,11
"60QC000371",184,125,10,0,0,39,10
"60QC000372",161,110,16,0,0,31,4
"60QC000373",120,77,6,0,0,37,0
"60QC000374",92,49,8,1,0,30,4
"60QC000375",133,89,24,0,0,13,7
"60QC000376",146,68,11,0,0,54,13
"60QC000377",107,59,6,0,0,35,7
"60QC000378",145,83,10,0,0,50,2
"60QC000379",110,66,6,0,0,33,5
"60QC000380",122,67,4,0,0,43,8
"60QC000381",81,48,2,0,0,26,5
"60QC000382",66,34,3,0,0,26,3
"60QC000383",136,91,5,0,0,37,3
"60QC000384",165,74,11,0,0,62,18
"60QC000385",132,70,2,0,0,50,10
"60QC000386",168,92,10,0,0,55,11
"60QC000387",113,74,3,0,0,31,5
"60QC000388",165,81,7,0,0,69,8
"60QC000389",100,47,7,0,0,41,5
"60QC000390",116,35,6,0,0,51,24
"60QC000391",118,52,5,0,0,56,5
"60QC000392",104,65,4,0,0,25,10
"60QC000393",51,20,3,0,0,27,1
"60QC000394",70,33,2,0,0,32,3
"60QC000395",115,56,2,0,0,48,9
"60QC000396",127,77,4,0,0,32,14
"60QC000397",141,67,4,0,0,43,27
"60QC000398",122,46,10,0,0,37,29
"60QC000399",107,46,5,0,0,53,3
"60QC000400",165,65,9,0,0,56,35
"60QC000401",106,43,15,0,0,39,9
"60QC000402",111,71,8,0,0,29,3
"60QC000403",121,65,7,0,0,38,11
"60QC000404",66,55,0,0,0,5,6
"60QC000405",164,144,5,0,0,13,2
"60QC000406",135,66,15,0,0,48,6
"60QC000407",138,93,17,0,0,24,4
"60QC000408",126,84,9,0,0,29,4
"60QC000409",159,91,12,0,4,41,11
"60QC000410",173,103,8,0,0,51,11
"60QC000411",176,133,7,0,0,31,5
"60QC000412",119,100,0,0,2,16,1
"60QC000413",108,71,7,0,3,21,6
"60QC000414",125,95,4,0,0,18,8
"60QC000415",52,36,1,0,0,12,3
"60QC000416",104,73,2,0,0,20,9
"60QC000417",134,97,7,0,0,25,5
"60QC000418",130,76,1,0,3,44,6
"60QC000419",81,48,1,0,0,23,9
"60QC000420",132,92,4,0,0,30,6
"60QC000421",162,94,9,0,0,55,4
"60QC000422",114,81,5,0,0,25,3
"60QC000423",165,99,10,0,0,43,13
"60QC000424",71,55,0,0,0,15,1
"60QC000425",108,90,9,0,0,7,2
"60QC000426",81,67,0,0,0,13,1
"60QC000427",195,146,3,0,1,36,9
"60QC000428",233,174,5,0,0,50,4
"60QC000429",176,134,3,0,0,28,11
"60QC000430",136,81,6,0,0,43,6
"60QC000431",129,88,3,0,0,38,0
"60QC000432",111,79,2,0,0,19,11
"60QC000433",56,31,1,0,0,18,6
"60QC000434",53,43,0,0,0,7,3
"60QC000435",65,41,2,0,0,17,5
"60QC000436",160,97,11,0,0,50,2
"60QC000437",152,107,4,0,0,35,6
"60QC000438",170,81,11,0,0,69,9
"60QC000439",115,81,6,0,0,19,9
"60QC000440",57,21,5,0,0,28,3
"60QC000441",142,74,3,0,0,59,6
"60QC000442",156,80,4,0,0,56,16
"60QC000443",174,112,4,0,0,44,14
"60QC000444",129,70,7,0,0,43,9
"60QC000445",96,47,2,0,0,31,16
"60QC000446",125,84,2,0,0,27,12
"60QC000447",123,87,1,0,0,24,11
"60QC000448",197,129,13,0,0,52,3
"60QC000449",80,51,7,0,0,15,7
"60QC000450",109,72,2,0,0,33,2
"60QC000451",183,98,11,0,0,66,8
"60QC000452",166,102,9,0,0,52,3
"60QC000453",84,57,4,0,0,23,0
"60QC000454",86,53,8,0,0,19,6
"60QC000455",63,42,0,0,0,18,3
"60QC000456",61,36,1,0,0,24,0
"60QC000457",184,134,7,0,0,37,6
"60QC000458",83,60,4,0,0,15,4
"60QC000459",79,61,0,0,0,15,3
"60QC000460",51,44,0,0,0,5,2
"60QC000461",112,51,10,0,0,46,5
"60QC000462",105,56,2,0,0,45,2
"60QC000463",97,51,10,0,0,33,3
"60QC000464",65,28,5,0,0,26,6
"60QC000465",103,76,0,0,0,22,5
"60QC000466",95,56,3,0,0,16,20
"60QC000467",121,82,3,0,0,24,12
"60QC000468",126,95,6,0,0,25,0
"60QC000469",121,84,1,0,0,32,4
"60QC000470",130,93,5,0,0,29,3
"60QC000471",116,91,1,0,0,21,3
"60QC000472",116,66,5,0,0,42,3
"60QC000473",87,60,3,0,0,22,2
"60QC000474",100,66,6,0,0,28,0
"60QC000475",100,48,8,0,0,40,4
"60QC000476",163,88,7,0,0,56,12
"60QC000477",187,78,20,0,0,78,11
"60QC000478",101,70,9,0,0,19,3
"60QC000479",165,99,12,0,0,43,11
"60QC000480",111,95,3,0,0,11,2
"60QC000481",133,91,9,0,0,26,7
"60QC000482",111,75,5,0,0,27,4
"60QC000483",132,88,7,0,0,33,4
"60QC000484",108,74,1,0,5,21,7
"60QC000485",168,62,10,0,0,36,60
"60QC000486",77,48,0,0,0,26,3
"60QC000487",65,45,0,0,0,18,2
"60QC000488",81,40,4,0,0,29,8
"60QC000489",83,51,4,0,0,25,3
"60QC000490",63,43,2,0,0,11,7
"60QC000491",128,56,11,0,0,55,6
"60QC000492",64,48,2,0,0,10,4
"60QC000493",81,59,2,0,0,20,0
"60QC000494",157,111,8,0,0,33,5
"60QC000495",150,113,3,0,0,31,3
"60QC000496",108,61,7,0,0,37,3
"60QC000497",113,98,1,0,0,10,4
