"output_area","total","owned","social","rented","rentfree"
"60QA000822",136,70,59,5,2
"60QA000823",100,64,30,3,3
"60QA000824",94,59,35,0,0
"60QA000825",161,88,69,0,4
"60QA000826",160,25,122,5,8
"60QA000827",148,53,86,0,9
"60QA000828",87,57,28,2,0
"60QA000829",89,26,55,0,8
"60QA000830",109,54,51,0,4
"60QA000831",92,58,31,0,3
"60QA000832",127,64,57,0,6
"60QA000833",117,26,88,0,3
"60QA000834",163,108,54,0,1
"60QA000835",83,42,40,0,1
"60QA000836",207,135,68,0,4
"60QA000837",146,115,29,0,2
"60QA000838",146,13,122,2,9
"60QA000839",96,51,36,0,9
"60QA000840",102,0,97,0,5
"60QA000841",118,0,101,2,15
"60QA000842",98,4,91,3,0
"60QA000843",140,12,119,0,9
"60QA000844",165,91,71,0,3
"60QA000845",119,74,37,7,1
"60QA000846",103,78,25,0,0
"60QA000847",93,26,57,1,9
"60QA000848",90,34,46,5,5
"60QA000849",72,10,59,0,3
"60QA000850",114,64,38,7,5
"60QA000851",143,118,10,7,8
"60QA000852",170,108,46,5,11
"60QA000853",144,61,71,3,9
"60QA000854",84,12,59,2,11
"60QA000855",111,39,62,0,10
"60QA000856",74,14,56,0,4
"60QA000857",106,36,50,18,2
"60QA000858",57,35,18,0,4
"60QA000859",133,74,44,11,4
"60QA000860",124,46,71,4,3
"60QA000861",151,83,62,2,4
"60QA000862",174,130,31,9,4
"60QA000863",167,48,108,11,0
"60QA000864",145,91,51,3,0
"60QA000865",113,102,8,0,3
"60QA000866",109,85,24,0,0
"60QA000867",102,35,62,0,5
"60QA000868",154,99,51,1,3
"60QA000869",148,145,0,2,1
"60QA000870",177,107,43,16,11
"60QA000871",121,118,0,2,1
"60QA000872",88,88,0,0,0
"60QA000873",110,104,0,6,0
"60QA000874",122,43,71,3,5
"60QA000875",111,45,56,6,4
"60QA000876",99,55,28,13,3
"60QA000877",87,25,55,7,0
"60QA000878",65,7,48,4,6
"60QA000879",110,53,55,1,1
"60QA000880",111,50,40,15,6
"60QA000881",103,56,18,26,3
"60QA000882",72,53,0,18,1
"60QA000883",86,48,36,2,0
"60QA000884",116,44,64,6,2
"60QA000885",138,54,77,5,2
"60QA000886",127,121,0,4,2
"60QA000887",115,103,1,5,6
"60QA000888",101,99,0,2,0
"60QA000889",161,159,0,2,0
"60QA000890",152,142,0,8,2
"60QA000891",109,79,26,1,3
"60QA000892",127,114,8,0,5
"60QA000893",90,48,28,4,10
"60QA000894",106,104,1,1,0
"60QA000895",46,44,0,2,0
"60QA000896",166,89,75,1,1
"60QA000897",170,110,58,0,2
"60QA000898",167,44,108,6,9
"60QA000899",91,79,0,3,9
"60QA000900",86,20,59,7,0
"60QA000901",87,81,6,0,0
"60QA000902",119,22,82,3,12
"60QA000903",115,61,45,5,4
"60QA000904",84,79,0,0,5
"60QA000905",159,42,104,3,10
"60QA000906",98,44,54,0,0
"60QA000907",88,50,32,2,4
"60QA000908",98,47,51,0,0
"60QA000909",87,25,52,3,7
"60QA000910",101,37,61,2,1
"60QA000911",123,81,39,0,3
"60QA000912",98,56,38,1,3
"60QA000913",126,81,41,4,0
"60QA000914",117,68,45,1,3
"60QA000915",101,21,74,0,6
"60QA000916",103,47,52,1,3
"60QA000917",138,90,46,2,0
"60QA000918",102,35,58,4,5
"60QA000919",88,6,76,0,6
"60QA000920",144,19,117,0,8
"60QA000921",73,25,39,1,8
"60QA000922",79,31,42,4,2
"60QA000923",105,20,72,3,10
"60QA000924",144,58,79,2,5
"60QA000925",117,8,90,2,17
"60QA000926",114,55,49,0,10
"60QA000927",65,10,51,0,4
"60QA000928",99,43,51,0,5
"60QA000929",77,12,62,0,3
"60QA000930",105,46,55,1,3
"60QA000931",95,41,46,5,3
"60QA000932",131,111,6,14,0
"60QA000933",125,59,62,1,3
"60QA000934",114,49,64,1,0
"60QA000935",98,51,43,4,0
"60QA000936",146,84,59,1,2
"60QA000937",70,30,39,0,1
"60QA000938",131,86,41,1,3
"60QA000939",203,146,51,6,0
"60QA000940",62,0,60,0,2
"60QA000941",116,86,24,5,1
"60QA000942",120,75,45,0,0
"60QA000943",112,74,35,0,3
"60QA000944",94,58,34,2,0
"60QA000945",105,67,35,3,0
"60QA000946",71,20,43,2,6
"60QA000947",100,23,71,0,6
"60QA000948",95,8,83,0,4
"60QA000949",168,105,60,0,3
"60QA000950",172,47,120,0,5
"60QA000951",133,68,65,0,0
"60QA000952",102,34,63,0,5
"60QA000953",97,63,28,3,3
"60QA000954",117,89,28,0,0
"60QA000955",162,74,82,4,2
"60QA000956",99,64,29,1,5
"60QA000957",122,53,65,0,4
"60QA000958",110,59,46,1,4
"60QA000959",127,79,46,2,0
"60QA000960",107,70,33,1,3
"60QA000961",108,77,30,0,1
"60QA000962",141,96,44,1,0
"60QA000963",104,59,43,0,2
"60QA000964",98,49,40,6,3
"60QA000965",55,0,52,0,3
"60QA000966",126,9,104,2,11
"60QA000967",88,14,66,0,8
"60QA000968",108,38,64,0,6
"60QA000969",121,72,44,0,5
"60QA000970",87,29,54,2,2
"60QA000971",87,58,27,0,2
"60QA000972",130,49,81,0,0
"60QA000973",122,68,53,1,0
"60QA000974",98,30,68,0,0
"60QA000975",118,91,27,0,0
"60QA000976",157,126,30,0,1
"60QA000977",198,170,0,24,4
"60QA000978",86,55,0,31,0
"60QA000979",61,52,0,2,7
"60QA000980",120,116,1,3,0
"60QA000981",121,115,2,4,0
"60QA000982",111,101,0,10,0
"60QA000983",108,104,0,1,3
"60QA000984",87,85,0,0,2
"60QA000985",100,46,50,0,4
"60QA000986",103,56,45,0,2
"60QA000987",138,65,66,0,7
"60QA000988",66,51,11,3,1
"60QA000989",74,23,41,0,10
"60QA000990",196,82,107,0,7
"60QA000991",90,29,54,0,7
"60QA000992",102,69,30,0,3
"60QA000993",103,43,55,0,5
"60QA000994",142,90,47,3,2
"60QA000995",131,71,46,1,13
"60QA000996",120,46,70,0,4
"60QA000997",134,83,41,2,8
"60QA000998",93,37,53,2,1
"60QA000999",96,44,45,0,7
"60QA001000",121,61,60,0,0
"60QA001001",158,63,93,0,2
"60QA001002",118,65,52,0,1
"60QA001003",142,82,58,0,2
"60QA001004",129,98,29,0,2
"60QA001005",66,3,57,1,5
"60QA001006",155,59,90,0,6
"60QA001007",154,83,59,1,11
"60QA001008",87,25,59,0,3
"60QA001009",153,30,116,0,7
"60QA001010",126,34,79,8,5
"60QA001011",107,27,79,0,1
"60QA001012",108,34,66,2,6
"60QA001013",183,42,121,3,17
"60QA001014",139,58,69,0,12
"60QA001015",143,43,96,2,2
"60QA001016",153,53,86,5,9
"60QA001017",144,56,80,0,8
"60QA001018",142,22,104,0,16
"60QA001019",157,65,88,0,4
"60QA001020",124,46,78,0,0
"60QA001021",131,44,77,1,9
"60QA001022",154,13,127,4,10
"60QA001023",67,37,29,0,1
"60QA001024",78,29,39,4,6
"60QA001025",108,22,85,1,0
"60QA001026",117,20,89,0,8
"60QA001027",166,26,127,7,6
"60QA001028",63,2,60,0,1
"60QA001029",131,10,94,15,12
"60QA001030",181,13,145,2,21
"60QA001031",140,22,114,0,4
"60QA001032",99,27,67,0,5
"60QA001033",107,14,83,0,10
"60QA001034",144,19,109,5,11
"60QA001035",130,47,74,0,9
"60QA001036",162,57,95,0,10
"60QA001037",63,5,55,1,2
"60QA001038",140,105,30,4,1
"60QA001039",128,65,55,2,6
"60QA001040",121,36,81,2,2
"60QA001041",95,59,27,6,3
"60QA001042",122,33,83,5,1
"60QA001043",182,103,70,0,9
"60QA001044",58,1,56,0,1
"60QA001045",65,2,63,0,0
"60QA001046",121,117,4,0,0
"60QA001047",124,93,28,3,0
"60QA001048",146,39,102,2,3
"60QA001049",219,143,76,0,0
"60QA001050",122,117,0,5,0
"60QA001051",144,132,1,7,4
"60QA001052",132,124,0,8,0
"60QA001053",129,127,0,2,0
"60QA001054",176,169,0,5,2
"60QA001055",102,95,0,7,0
"60QA001056",118,112,0,6,0
"60QA001057",169,160,4,5,0
"60QA001058",146,129,6,9,2
"60QA001059",112,97,0,14,1
"60QA001060",117,107,0,8,2
"60QA001061",102,71,27,2,2
"60QA001062",108,68,31,0,9
"60QA001063",179,98,75,3,3
"60QA001064",130,74,54,2,0
"60QA001065",127,114,7,6,0
"60QA001066",113,74,30,6,3
"60QA001067",111,64,45,0,2
"60QA001068",120,67,51,0,2
"60QA001069",61,30,31,0,0
"60QA001070",187,185,0,1,1
"60QA001071",75,36,36,0,3
"60QA001072",65,20,41,0,4
"60QA001073",144,142,0,0,2
"60QA001074",163,159,4,0,0
"60QA001075",115,67,46,2,0
"60QA001076",93,41,48,0,4
"60QA001077",102,44,50,1,7
"60QA001078",186,105,76,0,5
"60QA001079",176,172,2,2,0
"60QA001080",169,168,0,0,1
"60QA001081",122,122,0,0,0
"60QA001082",100,70,22,4,4
"60QA001083",136,107,23,6,0
"60QA001084",95,76,19,0,0
"60QA001085",178,170,8,0,0
"60QA001086",160,129,19,6,6
"60QA001087",156,154,2,0,0
"60QA001088",124,120,0,0,4
"60QA001089",165,155,5,0,5
"60QA001090",87,84,0,3,0
"60QA001091",205,199,4,2,0
"60QA001092",117,110,0,7,0
"60QA001093",151,147,1,3,0
"60QA001094",119,115,0,3,1
"60QA001095",160,157,3,0,0
"60QA001096",157,153,0,4,0
"60QA001097",192,192,0,0,0
"60QA001098",245,243,0,2,0
"60QA001099",172,170,0,0,2
"60QA001100",262,253,9,0,0
"60QA001101",136,133,0,3,0
"60QA001102",116,110,0,6,0
"60QA001103",115,39,71,2,3
"60QA001104",74,35,25,2,12
"60QA001105",142,83,54,2,3
"60QA001106",160,156,0,4,0
"60QA001107",112,75,34,1,2
"60QA001108",163,161,0,0,2
"60QA001109",141,137,2,0,2
"60QA001110",155,151,3,1,0
"60QA001111",172,168,0,0,4
"60QA001112",197,181,7,9,0
"60QA001113",154,152,0,2,0
"60QA001114",149,148,0,1,0
"60QA001115",139,135,2,2,0
"60QA001116",116,112,0,4,0
"60QA001117",133,129,0,4,0
"60QA001118",139,136,0,3,0
"60QA001119",127,127,0,0,0
"60QA001120",91,91,0,0,0
"60QA001121",129,83,42,2,2
"60QA001122",97,73,20,0,4
"60QA001123",99,78,21,0,0
"60QA001124",121,85,34,0,2
"60QA001125",88,36,50,2,0
"60QA001126",97,67,30,0,0
"60QA001127",85,55,27,0,3
"60QA001128",168,118,46,0,4
"60QA001129",91,53,31,0,7
"60QA001130",94,56,34,0,4
"60QA001131",108,68,29,3,8
"60QA001132",121,72,43,4,2
"60QA001133",113,81,30,0,2
"60QA001134",124,87,32,3,2
"60QA001135",162,97,60,2,3
"60QA001136",118,90,28,0,0
"60QA001137",137,70,64,3,0
"60QA001138",120,75,39,0,6
"60QA001139",120,80,33,4,3
"60QA001140",144,100,37,0,7
"60QA001141",93,90,0,3,0
"60QA001142",156,146,5,5,0
"60QA001143",119,95,0,23,1
"60QA001144",99,92,0,7,0
"60QA001145",89,78,0,5,6
"60QA001146",108,98,4,0,6
"60QA001147",109,47,57,0,5
"60QA001148",115,78,30,2,5
"60QA001149",194,189,0,0,5
"60QA001150",132,115,10,1,6
"60QA001151",154,148,0,1,5
"60QA001152",154,142,2,9,1
"60QA001153",64,38,26,0,0
"60QA001154",128,82,36,0,10
"60QA001155",148,143,2,0,3
"60QA001156",125,27,94,0,4
"60QA001157",146,85,55,4,2
"60QA001158",130,46,76,4,4
"60QA001159",138,124,13,1,0
"60QA001160",139,115,5,19,0
"60QA001161",85,75,8,2,0
"60QA001162",87,69,18,0,0
"60QA001163",134,93,40,0,1
"60QA001164",147,96,42,8,1
"60QA001165",71,36,27,8,0
"60QA001166",151,89,56,3,3
"60QA001167",136,102,25,6,3
"60QA001168",110,65,41,2,2
"60QA001169",134,67,56,0,11
"60QA001170",104,30,69,5,0
"60QA001171",136,133,3,0,0
"60QA001172",94,78,14,1,1
"60QA001173",108,98,0,10,0
"60QA001174",121,111,0,9,1
"60QA001175",79,69,0,10,0
"60QA001176",105,96,0,9,0
"60QA001177",69,57,6,6,0
"60QA001178",101,95,0,6,0
"60QA001179",76,65,5,6,0
"60QA001180",127,122,0,2,3
"60QA001181",109,11,96,2,0
"60QA001182",91,65,24,0,2
"60QA001183",96,92,0,1,3
"60QA001184",109,105,4,0,0
"60QA001185",108,106,2,0,0
"60QA001186",95,95,0,0,0
"60QA001187",68,57,4,7,0
"60QA001188",61,59,0,0,2
"60QA001189",70,70,0,0,0
"60QA001190",113,108,2,3,0
"60QA001191",156,150,3,2,1
"60QA001192",104,99,5,0,0
"60QA001193",119,116,1,0,2
"60QA001194",112,102,2,8,0
"60QA001195",117,116,0,1,0
"60QA001196",141,135,4,2,0
"60QA001197",161,157,0,4,0
"60QA001198",147,143,2,0,2
"60QA001199",175,125,48,0,2
"60QA001200",196,191,4,0,1
"60QA001201",249,243,0,6,0
"60QA001202",220,214,4,2,0
"60QA001203",193,163,28,0,2
"60QA001204",175,167,0,8,0
"60QA001205",93,90,0,2,1
"60QA001206",114,111,0,3,0
"60QA001207",106,97,1,7,1
"60QA001208",178,151,15,9,3
"60QA001209",159,159,0,0,0
"60QA001210",102,62,39,0,1
"60QA001211",86,60,22,3,1
"60QA001212",86,77,0,9,0
"60QA001213",134,132,1,1,0
"60QA001214",147,132,10,5,0
"60QA001215",141,123,16,2,0
"60QA001216",160,121,34,4,1
"60QA001217",89,75,13,0,1
"60QA001218",108,108,0,0,0
"60QA001219",189,140,49,0,0
"60QA001220",58,28,27,0,3
"60QA001221",130,128,0,2,0
"60QA001222",60,36,23,0,1
"60QA001223",209,202,0,7,0
"60QA001224",137,124,12,0,1
"60QA001225",148,144,0,3,1
"60QA001226",177,169,1,7,0
"60QA001227",218,211,0,2,5
"60QA001228",152,147,0,5,0
"60QA001229",102,93,0,8,1
"60QA001230",191,182,5,4,0
"60QA001231",168,168,0,0,0
"60QA001232",147,136,3,7,1
"60QA001233",194,187,3,4,0
"60QA001234",199,148,49,2,0
"60QA001235",167,167,0,0,0
"60QA001236",141,139,0,1,1
"60QA001237",108,95,12,1,0
"60QA001238",110,94,9,0,7
"60QA001239",73,46,18,8,1
"60QA001240",115,68,44,3,0
"60QA001241",189,169,15,2,3
"60QA001242",113,75,38,0,0
"60QA001243",97,85,8,4,0
"60QA001244",164,117,42,0,5
"60QA001245",149,107,34,5,3
"60QA001246",127,69,53,2,3
"60QA001247",146,88,52,0,6
"60QA001248",99,69,29,1,0
"60QA001249",146,119,22,3,2
"60QA001250",117,114,1,0,2
"60QA001251",101,48,52,0,1
"60QA001252",101,70,23,6,2
"60QA001253",96,71,9,12,4
"60QA001254",125,112,0,13,0
"60QA001255",153,55,95,2,1
"60QA001256",87,65,0,22,0
"60QA001257",89,52,36,0,1
"60QA001258",85,40,42,1,2
"60QA001259",96,58,33,4,1
"60QA001260",114,58,49,3,4
"60QA001261",131,73,53,2,3
"60QA001262",133,80,52,0,1
"60QA001263",117,82,33,0,2
"60QA001264",140,93,42,1,4
"60QA001265",78,43,33,2,0
"60QA001266",127,112,0,15,0
"60QA001267",113,100,10,0,3
"60QA001268",189,176,5,6,2
"60QA001269",122,122,0,0,0
"60QA001270",113,90,1,22,0
"60QA001271",125,120,0,5,0
"60QA001272",194,167,0,24,3
"60QA001273",169,151,3,15,0
"60QA001274",185,160,0,23,2
"60QA001275",135,125,7,3,0
"60QA001276",147,117,0,30,0
"60QA001277",135,129,0,6,0
"60QA001278",140,140,0,0,0
"60QA001279",112,106,0,6,0
"60QA001280",181,170,0,9,2
"60QA001281",144,139,0,5,0
"60QA001282",70,70,0,0,0
"60QA001283",194,181,0,13,0
"60QA001284",198,181,4,12,1
"60QA001285",175,112,7,55,1
"60QA001286",91,0,88,3,0
"60QA001287",59,23,5,31,0
"60QA001288",104,50,0,53,1
"60QA001289",94,61,0,27,6
"60QA001290",85,85,0,0,0
"60QA001291",65,38,14,7,6
"60QA001292",94,88,0,6,0
"60QA001293",89,85,0,4,0
"60QA001294",51,25,2,24,0
"60QA001295",63,57,0,6,0
"60QA001296",68,22,34,8,4
"60QA001297",42,15,4,21,2
"60QA001298",122,109,0,10,3
"60QA001299",110,36,60,11,3
"60QA001300",118,85,31,0,2
"60QA001301",61,57,0,0,4
"60QA001302",92,83,0,9,0
"60QA001303",126,89,27,6,4
"60QA001304",159,100,55,3,1
"60QA001305",65,28,30,5,2
"60QA001306",56,16,37,3,0
"60QA001307",108,77,22,9,0
"60QA001308",73,60,11,2,0
"60QA001309",71,58,10,0,3
"60QA001310",98,63,33,0,2
"60QA001311",74,52,19,0,3
"60QA001312",59,50,0,7,2
"60QA001313",97,45,42,5,5
"60QA001314",96,20,64,12,0
"60QA001315",173,13,133,1,26
"60QA001316",97,14,76,4,3
"60QA001317",84,43,41,0,0
"60QA001318",113,75,38,0,0
"60QA001319",67,67,0,0,0
"60QA001320",226,218,0,8,0
"60QA001321",58,24,32,0,2
"60QA001322",106,77,20,6,3
"60QA001323",239,235,0,2,2
"60QA001324",156,148,0,3,5
"60QA001325",43,35,0,8,0
"60QA001326",89,83,0,5,1
"60QA001327",101,101,0,0,0
"60QA001328",179,26,0,20,133
"60QA001329",66,18,46,1,1
"60QA001330",73,24,37,12,0
"60QA001331",106,91,11,3,1
"60QA001332",58,13,41,0,4
"60QA001333",55,52,2,1,0
"60QA001334",52,34,14,1,3
"60QA001335",144,114,17,11,2
"60QA001336",122,77,40,3,2
"60QA001337",71,62,6,3,0
"60QA001338",69,69,0,0,0
"60QA001339",51,43,3,0,5
"60QA001340",140,138,2,0,0
"60QA001341",67,64,0,0,3
"60QA001342",141,134,7,0,0
"60QA001343",92,77,0,15,0
"60QA001344",78,59,16,3,0
"60QA001345",95,59,34,0,2
"60QA001346",88,84,1,3,0
"60QA001347",75,75,0,0,0
"60QA001348",57,52,0,2,3
"60QA001349",57,45,0,12,0
"60QA001350",91,79,2,10,0
"60QA001351",61,61,0,0,0
"60QA001352",149,133,14,2,0
"60QA001353",73,67,0,6,0
"60QA001354",102,90,0,11,1
"60QA001355",106,78,6,22,0
"60QA001356",215,163,18,31,3
"60QA001357",108,106,2,0,0
"60QA001358",123,62,58,0,3
"60QA001359",199,179,0,18,2
"60QA001360",88,76,0,12,0
"60QA001361",64,59,0,5,0
"60QA001362",59,36,0,23,0
"60QA001363",66,26,7,14,19
"60QA001364",163,82,27,26,28
"60QA001365",157,131,0,20,6
"60QA001366",112,99,0,12,1
"60QA001367",120,110,2,8,0
"60QA001368",127,116,5,6,0
"60QA001369",72,63,1,8,0
"60QA001370",147,105,41,0,1
"60QA001371",64,50,0,14,0
"60QA001372",71,48,1,22,0
"60QA001373",116,21,90,0,5
"60QA001374",125,115,2,6,2
"60QA001375",165,146,0,15,4
"60QA001376",106,103,1,0,2
"60QA001377",68,68,0,0,0
"60QA001378",57,56,0,1,0
"60QA001379",134,77,10,39,8
"60QA001380",113,112,0,1,0
"60QA001381",134,126,0,5,3
"60QA001382",161,74,27,51,9
"60QA001383",73,73,0,0,0
"60QA001384",117,117,0,0,0
"60QA001385",85,26,0,52,7
"60QA001386",75,75,0,0,0
"60QA001387",245,175,5,62,3
"60QA001388",99,96,0,3,0
"60QA001389",61,57,0,4,0
"60QA001390",107,101,0,4,2
"60QA001391",66,63,0,3,0
"60QA001392",60,52,2,6,0
"60QA001393",106,71,8,14,13
"60QA001394",60,16,1,42,1
"60QA001395",149,77,2,60,10
"60QA001396",84,33,27,15,9
"60QA001397",56,27,4,25,0
"60QA001398",68,27,21,20,0
"60QA001399",125,96,2,25,2
"60QA001400",72,40,29,0,3
"60QA001401",65,11,48,0,6
"60QA001402",124,32,68,15,9
"60QA001403",118,63,0,38,17
"60QA001404",128,13,104,2,9
"60QA001405",103,68,5,23,7
"60QA001406",70,37,28,5,0
"60QA001407",60,38,0,22,0
"60QA001408",67,22,37,4,4
"60QA001409",55,53,0,2,0
"60QA001410",131,72,0,57,2
"60QA001411",51,3,48,0,0
"60QA001412",55,3,38,8,6
"60QA001413",83,8,72,3,0
"60QA001414",54,4,47,0,3
"60QA001415",116,26,82,3,5
"60QA001416",53,26,2,23,2
"60QA001417",112,60,14,32,6
"60QA001418",85,9,64,1,11
"60QA001419",76,8,68,0,0
"60QA001420",145,68,70,0,7
"60QA001421",77,11,58,0,8
"60QA001422",84,8,73,0,3
"60QA001423",109,93,0,14,2
"60QA001424",81,40,4,35,2
"60QA001425",70,2,59,0,9
"60QA001426",83,13,67,0,3
"60QA001427",112,6,88,1,17
"60QA001428",81,6,71,0,4
"60QA001429",90,4,82,0,4
"60QA001430",76,3,73,0,0
"60QA001431",92,5,85,1,1
"60QA001432",90,2,88,0,0
"60QA001433",123,10,107,2,4
"60QA001434",106,5,96,0,5
"60QA001435",73,6,64,0,3
"60QA001436",76,28,48,0,0
"60QA001437",64,13,48,0,3
"60QA001438",93,23,63,0,7
"60QA001439",80,37,6,34,3
"60QA001440",70,57,1,12,0
"60QA001441",90,18,65,0,7
"60QA001442",68,12,48,2,6
"60QA001443",124,23,93,2,6
"60QA001444",84,18,60,0,6
"60QA001445",127,24,95,1,7
"60QA001446",60,14,39,0,7
"60QA001447",70,29,34,0,7
"60QA001448",75,23,48,0,4
"60QA001449",98,50,47,0,1
"60QA001450",93,72,19,1,1
"60QA001451",54,47,0,7,0
"60QA001452",260,255,5,0,0
"60QA001453",99,94,0,5,0
"60QA001454",93,83,1,9,0
"60QA001455",199,195,0,4,0
"60QA001456",129,129,0,0,0
"60QA001457",90,80,4,6,0
"60QA001458",89,89,0,0,0
"60QA001459",76,59,15,1,1
"60QA001460",163,132,30,0,1
"60QA001461",118,117,1,0,0
"60QA001462",108,108,0,0,0
"60QA001463",135,113,1,15,6
"60QA001464",53,43,6,4,0
"60QA001465",164,140,14,10,0
"60QA001466",107,94,0,13,0
"60QA001467",74,43,1,30,0
"60QA001468",69,49,0,20,0
"60QA001469",103,23,68,8,4
"60QA001470",118,29,74,10,5
"60QA001471",79,47,3,28,1
"60QA001472",69,20,23,26,0
"60QA001473",189,39,117,20,13
"60QA001474",92,27,60,2,3
"60QA001475",113,37,64,11,1
"60QA001476",107,44,40,20,3
"60QA001477",73,4,34,34,1
"60QA001478",106,70,11,25,0
"60QA001479",77,60,0,15,2
"60QA001480",89,33,25,27,4
"60QA001481",119,63,14,41,1
"60QA001482",125,17,95,4,9
"60QA001483",84,11,62,3,8
"60QA001484",110,31,59,7,13
"60QA001485",141,8,124,0,9
"60QA001486",89,5,81,0,3
"60QA001487",62,5,50,4,3
"60QA001488",172,6,20,146,0
"60QA001489",111,24,78,0,9
"60QA001490",158,32,121,1,4
"60QA001491",95,12,74,6,3
"60QA001492",61,4,52,0,5
"60QA001493",57,19,0,37,1
"60QA001494",113,41,35,32,5
"60QA001495",96,34,0,62,0
"60QA001496",111,81,2,24,4
"60QA001497",79,79,0,0,0
"60QA001498",143,136,1,3,3
"60QA001499",110,91,0,19,0
"60QA001500",121,108,6,3,4
"60QA001501",86,79,0,6,1
"60QA001502",104,93,3,8,0
"60QA001503",85,41,3,40,1
"60QA001504",95,59,5,30,1
"60QA001505",91,83,3,5,0
"60QA001506",57,47,0,7,3
"60QA001507",130,104,1,24,1
"60QA001508",51,32,1,12,6
"60QA001509",73,47,1,19,6
"60QA001510",109,65,26,15,3
"60QA001511",94,68,2,24,0
"60QA001512",76,64,0,12,0
"60QA001513",57,41,11,3,2
"60QA001514",88,40,0,46,2
"60QA001515",62,43,1,13,5
"60QA001516",109,54,0,52,3
"60QA001517",107,42,55,10,0
"60QA001518",94,83,3,8,0
"60QA001519",93,56,1,36,0
"60QA001520",108,79,3,24,2
"60QA001521",95,67,0,25,3
"60QA001522",113,65,11,34,3
"60QA001523",105,61,0,39,5
"60QA001524",100,75,0,23,2
"60QA001525",104,48,3,53,0
"60QA001526",65,46,1,18,0
"60QA001527",71,23,1,43,4
"60QA001528",87,0,4,83,0
"60QA001529",80,7,68,1,4
"60QA001530",87,48,0,35,4
"60QA001531",87,42,6,37,2
"60QA001532",54,28,6,20,0
"60QA001533",82,44,0,38,0
"60QA001534",65,42,0,21,2
"60QA001535",108,66,33,8,1
"60QA001536",74,22,49,3,0
"60QA001537",73,22,48,0,3
"60QA001538",71,24,44,0,3
"60QA001539",122,30,79,10,3
"60QA001540",295,12,266,0,17
"60QA001541",105,58,42,5,0
"60QA001542",109,44,53,7,5
"60QA001543",142,65,66,4,7
"60QA001544",79,58,20,0,1
"60QA001545",112,79,31,0,2
"60QA001546",84,70,10,0,4
"60QA001547",103,41,60,0,2
"60QA001548",111,63,48,0,0
"60QA001549",104,68,34,0,2
"60QA001550",81,9,65,1,6
"60QA001551",159,103,45,0,11
"60QA001552",60,47,12,0,1
"60QA001553",156,117,35,1,3
"60QA001554",63,49,14,0,0
"60QA001555",113,81,28,3,1
"60QA001556",77,45,32,0,0
"60QA001557",105,69,36,0,0
"60QA001558",119,80,33,1,5
"60QA001559",142,123,4,7,8
"60QA001560",86,69,0,15,2
"60QA001561",54,30,0,22,2
"60QA001562",61,44,0,17,0
"60QA001563",71,47,0,24,0
"60QA001564",111,81,5,22,3
"60QA001565",77,59,0,18,0
"60QA001566",90,55,1,34,0
"60QA001567",57,52,3,2,0
"60QA001568",80,60,3,15,2
"60QA001569",81,69,1,10,1
"60QA001570",131,107,0,20,4
"60QA001571",67,54,0,13,0
"60QA001572",95,72,1,21,1
"60QA001573",133,91,19,19,4
"60QA001574",121,90,2,28,1
"60QA001575",108,92,0,14,2
"60QA001576",104,83,0,21,0
"60QA001577",88,63,0,25,0
"60QA001578",114,113,1,0,0
"60QA001579",86,7,77,2,0
"60QA001580",57,19,33,5,0
"60QA001581",129,73,3,50,3
"60QA001582",53,45,0,7,1
"60QA001583",61,49,2,10,0
"60QA001584",138,22,111,2,3
"60QA001585",182,82,73,25,2
"60QA001586",105,19,79,0,7
"60QA001587",103,24,75,2,2
"60QA001588",161,122,22,7,10
"60QA001589",84,8,74,1,1
"60QA001590",61,26,8,26,1
"60QA001591",93,51,33,7,2
"60QA001592",147,89,46,4,8
"60QA001593",123,70,48,3,2
"60QA001594",128,118,0,9,1
"60QA001595",77,51,13,11,2
"60QA001596",138,122,0,16,0
"60QA001597",130,130,0,0,0
"60QA001598",67,44,0,22,1
"60QA001599",116,40,59,11,6
"60QA001600",164,100,48,14,2
"60QA001601",76,58,6,11,1
"60QA001602",89,68,4,16,1
"60QA001603",52,27,4,19,2
"60QA001604",110,74,5,24,7
"60QA001605",174,146,1,26,1
"60QA001606",134,115,3,12,4
"60QA001607",141,106,0,4,31
"60QA001608",188,159,0,29,0
"60QA001609",203,153,3,30,17
"60QA001610",188,157,5,22,4
"60QA001611",98,6,79,12,1
"60QA001612",107,4,96,0,7
"60QA001613",83,60,2,21,0
"60QA001614",85,69,0,14,2
"60QA001615",97,25,0,72,0
"60QA001616",82,37,4,41,0
"60QA001617",75,43,10,22,0
"60QA001618",88,43,26,19,0
"60QA001619",50,29,10,10,1
"60QA001620",88,69,13,5,1
"60QA001621",86,43,18,25,0
"60QA001622",113,57,18,35,3
"60QA001623",76,31,24,16,5
"60QA001624",74,42,8,24,0
"60QA001625",83,36,41,6,0
"60QA001626",76,26,37,9,4
"60QA001627",148,97,43,4,4
"60QA001628",86,34,34,13,5
"60QA001629",209,152,31,17,9
"60QA001630",169,19,25,125,0
"60QA001631",112,52,35,20,5
"60QA001632",90,3,77,0,10
"60QA001633",83,3,75,0,5
"60QA001634",100,4,74,7,15
"60QA001635",82,2,71,4,5
"60QA001636",105,78,8,18,1
"60QA001637",86,67,10,9,0
"60QA001638",70,64,0,6,0
"60QA001639",84,76,0,3,5
"60QA001640",107,90,0,13,4
"60QA001641",80,52,20,4,4
"60QA001642",105,39,56,4,6
"60QA001643",112,106,1,5,0
