"output_area","total","pensioner","student","other"
"S00124558",69,27,0,42
"S00124559",65,12,0,53
"S00124560",60,1,0,59
"S00124561",57,7,0,50
"S00124562",56,4,0,52
"S00124563",41,10,0,31
"S00124564",38,7,3,28
"S00124565",44,16,0,28
"S00124566",40,2,0,38
"S00124567",50,23,0,27
"S00124568",45,16,0,29
"S00124569",62,15,0,47
"S00124570",40,10,0,30
"S00124571",62,9,0,53
"S00124572",56,6,0,50
"S00124573",47,13,0,34
"S00124574",56,8,0,48
"S00124575",45,6,0,39
"S00124576",69,12,0,57
"S00124577",68,11,0,57
"S00124578",66,14,0,52
"S00124579",48,8,0,40
"S00124580",45,9,0,36
"S00124581",51,10,0,41
"S00124582",41,11,0,30
"S00124583",41,14,0,27
"S00124584",64,21,0,43
"S00124585",63,12,0,51
"S00124586",66,9,0,57
"S00124587",30,11,0,19
"S00124588",59,12,0,47
"S00124589",57,13,0,44
"S00124590",41,7,0,34
"S00124591",36,6,0,30
"S00124592",46,9,0,37
"S00124593",41,6,0,35
"S00124594",48,6,0,42
"S00124595",61,8,0,53
"S00124596",53,9,0,44
"S00124597",50,12,0,38
"S00124598",40,7,0,33
"S00124599",50,12,0,38
"S00124600",51,6,0,45
"S00124601",48,5,0,43
"S00124602",49,4,0,45
"S00124603",43,9,0,34
"S00124604",36,9,0,27
"S00124605",44,9,0,35
"S00124606",71,17,0,54
"S00124607",62,18,0,44
"S00124608",26,7,0,19
"S00124609",51,15,0,36
"S00124610",70,12,0,58
"S00124611",76,17,0,59
"S00124612",38,18,0,20
"S00124613",40,3,0,37
"S00124614",73,12,0,61
"S00124615",64,8,0,56
"S00124616",45,9,0,36
"S00124617",36,9,0,27
"S00124618",82,15,0,67
"S00124619",46,5,0,41
"S00124620",62,14,0,48
"S00124621",45,7,0,38
"S00124622",37,9,0,28
"S00124623",43,11,0,32
"S00124624",63,8,0,55
"S00124625",49,10,0,39
"S00124626",46,15,0,31
"S00124627",47,13,0,34
"S00124628",65,17,0,48
"S00124629",47,6,0,41
"S00124630",42,8,0,34
"S00124631",73,3,0,70
"S00124632",41,6,0,35
"S00124633",51,11,0,40
"S00124634",48,3,0,45
"S00124635",52,11,0,41
"S00124636",45,5,0,40
"S00124637",27,2,0,25
"S00124638",77,11,0,66
"S00124639",57,12,0,45
"S00124640",55,16,0,39
"S00124641",43,10,0,33
"S00124642",39,2,0,37
"S00124643",48,7,0,41
"S00124644",44,9,0,35
"S00124645",72,20,0,52
"S00124646",50,5,0,45
"S00124647",46,9,0,37
"S00124648",57,9,0,48
"S00124649",61,10,0,51
"S00124650",39,8,0,31
"S00124651",49,8,0,41
"S00124652",44,9,0,35
"S00124653",45,6,0,39
"S00124654",45,12,0,33
"S00124655",51,16,0,35
"S00124656",33,7,0,26
"S00124657",48,6,0,42
"S00124658",71,16,0,55
"S00124659",50,8,0,42
"S00124660",55,5,0,50
"S00124661",46,10,0,36
"S00124662",46,8,0,38
"S00124663",56,13,0,43
"S00124664",72,12,0,60
"S00124665",67,16,0,51
"S00124666",85,10,0,75
"S00124667",66,15,0,51
"S00124668",42,3,0,39
"S00124669",62,18,0,44
"S00124670",45,15,0,30
"S00124671",64,2,0,62
"S00124672",77,12,0,65
"S00124673",50,10,0,40
"S00124674",72,12,0,60
"S00124675",68,11,0,57
"S00124676",64,14,0,50
"S00124677",39,7,0,32
"S00124678",35,2,0,33
"S00124679",61,15,0,46
"S00124680",46,15,0,31
"S00124681",42,14,0,28
"S00124682",69,17,0,52
"S00124683",46,16,0,30
"S00124684",71,19,0,52
"S00124685",56,11,0,45
"S00124686",51,18,0,33
"S00124687",70,17,0,53
"S00124688",46,10,0,36
"S00124689",32,8,0,24
"S00124690",41,9,0,32
"S00124691",73,11,0,62
"S00124692",57,9,0,48
"S00124693",60,12,0,48
"S00124694",21,6,0,15
"S00124695",39,12,0,27
"S00124696",48,5,0,43
"S00124697",48,12,0,36
"S00124698",60,12,0,48
"S00124699",62,11,0,51
"S00124700",64,16,0,48
"S00124701",62,17,0,45
"S00124702",62,10,0,52
"S00124703",63,9,0,54
"S00124704",78,20,0,58
"S00124705",66,9,0,57
"S00124706",46,17,0,29
"S00124707",45,9,0,36
"S00124708",50,6,0,44
"S00124709",84,22,0,62
"S00124710",32,2,0,30
"S00124711",77,12,0,65
"S00124712",68,12,0,56
"S00124713",70,10,0,60
"S00124714",47,6,0,41
"S00124715",52,17,0,35
"S00124716",61,13,0,48
"S00124717",50,8,0,42
"S00124718",70,11,0,59
"S00124719",45,2,0,43
"S00124720",60,15,0,45
"S00124721",73,27,0,46
"S00124722",60,9,0,51
"S00124723",58,12,0,46
"S00124724",42,5,0,37
"S00124725",36,8,0,28
"S00124726",76,7,0,69
"S00124727",46,14,0,32
"S00124728",45,10,0,35
"S00124729",73,10,0,63
"S00124730",69,14,0,55
"S00124731",76,13,0,63
"S00124732",65,13,0,52
"S00124733",59,32,0,27
"S00124734",70,13,0,57
"S00124735",78,17,0,61
"S00124736",55,12,0,43
"S00124737",37,8,0,29
"S00124738",50,19,0,31
"S00124739",49,11,0,38
"S00124740",53,11,0,42
"S00124741",82,21,0,61
"S00124742",53,9,0,44
"S00124743",67,8,0,59
"S00124744",73,14,0,59
"S00124745",58,14,0,44
"S00124746",62,7,0,55
"S00124747",51,9,0,42
"S00124748",43,9,0,34
"S00124749",72,10,0,62
"S00124750",60,13,0,47
"S00124751",48,7,0,41
"S00124752",49,18,0,31
"S00124753",44,19,0,25
"S00124754",34,13,0,21
"S00124755",43,9,0,34
"S00124756",77,23,0,54
"S00124757",62,16,0,46
"S00124758",74,23,0,51
"S00124759",61,15,0,46
"S00124760",49,7,0,42
"S00124761",49,13,0,36
"S00124762",53,34,0,19
"S00124763",50,21,0,29
"S00124764",43,16,0,27
"S00124765",38,11,0,27
"S00124766",42,6,0,36
"S00124767",49,18,0,31
"S00124768",57,22,0,35
"S00124769",40,9,0,31
"S00124770",63,11,0,52
"S00124771",42,14,0,28
"S00124772",43,16,0,27
"S00124773",46,6,0,40
"S00124774",44,14,0,30
"S00124775",45,12,0,33
"S00124776",38,6,0,32
"S00124777",35,10,0,25
"S00124778",45,16,0,29
"S00124779",35,9,0,26
"S00124780",75,13,2,60
"S00124781",44,15,0,29
"S00124782",80,14,0,66
"S00124783",29,0,0,29
"S00124784",53,7,0,46
"S00124785",81,5,0,76
"S00124786",62,8,0,54
"S00124787",58,10,0,48
"S00124788",43,4,0,39
"S00124789",30,9,0,21
"S00124790",51,17,0,34
"S00124791",69,27,0,42
"S00124792",57,12,0,45
"S00124793",47,11,0,36
"S00124794",53,8,0,45
"S00124795",53,6,0,47
"S00124796",43,10,0,33
"S00124797",68,10,0,58
"S00124798",65,16,0,49
"S00124799",27,4,0,23
"S00124800",41,9,0,32
"S00124801",44,0,0,44
"S00124802",49,5,0,44
"S00124803",57,5,0,52
"S00124804",50,3,0,47
"S00124805",67,4,0,63
"S00124806",49,7,0,42
"S00124807",31,0,0,31
"S00124808",69,5,0,64
"S00124809",74,8,0,66
"S00124810",69,11,0,58
"S00124811",57,12,0,45
"S00124812",42,9,0,33
"S00124813",41,9,0,32
"S00124814",46,7,0,39
"S00124815",38,6,0,32
"S00124816",39,9,0,30
"S00124817",73,9,0,64
"S00124818",30,4,0,26
"S00124819",51,2,0,49
"S00124820",65,0,0,65
"S00124821",53,9,0,44
"S00124822",39,2,0,37
"S00124823",61,5,0,56
"S00124824",45,7,0,38
"S00124825",38,2,0,36
"S00124826",68,4,0,64
"S00124827",59,2,0,57
"S00124828",42,14,0,28
"S00124829",60,7,0,53
"S00124830",70,0,0,70
"S00124831",61,5,0,56
"S00124832",42,14,0,28
"S00124833",44,14,0,30
"S00124834",46,11,0,35
"S00124835",38,10,0,28
"S00124836",37,10,0,27
"S00124837",77,26,0,51
"S00124838",75,20,0,55
"S00124839",33,10,0,23
"S00124840",45,16,0,29
"S00124841",54,14,0,40
"S00124842",37,10,0,27
"S00124843",65,18,0,47
"S00124844",46,27,0,19
"S00124845",43,15,0,28
"S00124846",43,12,0,31
"S00124847",48,2,0,46
"S00124848",66,13,0,53
"S00124849",54,17,0,37
"S00124850",68,15,0,53
"S00124851",41,8,0,33
"S00124852",38,4,0,34
"S00124853",76,9,0,67
"S00124854",66,6,0,60
"S00124855",39,7,0,32
"S00124856",65,6,0,59
"S00124857",75,11,0,64
"S00124858",79,18,0,61
"S00124859",45,7,0,38
"S00124860",54,13,0,41
"S00124861",52,15,0,37
"S00124862",36,11,0,25
"S00124863",47,4,0,43
"S00124864",55,4,0,51
"S00124865",37,5,0,32
"S00124866",75,8,0,67
"S00124867",46,5,0,41
"S00124868",74,10,0,64
"S00124869",77,13,0,64
"S00124870",83,6,0,77
"S00124871",49,11,0,38
"S00124872",58,6,0,52
"S00124873",47,8,0,39
"S00124874",49,5,0,44
"S00124875",46,6,0,40
"S00124876",59,11,0,48
"S00124877",76,10,0,66
"S00124878",48,6,0,42
"S00124879",55,37,0,18
"S00124880",75,7,0,68
"S00124881",57,17,0,40
"S00124882",75,10,0,65
"S00124883",71,13,0,58
"S00124884",72,8,0,64
"S00124885",51,18,0,33
"S00124886",64,3,0,61
"S00124887",76,10,0,66
"S00124888",61,18,0,43
"S00124889",82,11,0,71
"S00124890",56,8,0,48
"S00124891",65,1,0,64
"S00124892",64,6,0,58
"S00124893",44,7,0,37
"S00124894",43,3,0,40
"S00124895",66,9,0,57
"S00124896",61,18,0,43
"S00124897",40,3,0,37
"S00124898",56,6,0,50
"S00124899",65,6,0,59
"S00124900",54,4,0,50
"S00124901",40,7,0,33
"S00124902",38,7,0,31
"S00124903",71,13,0,58
"S00124904",72,10,0,62
"S00124905",47,3,0,44
"S00124906",31,0,0,31
"S00124907",51,10,0,41
"S00124908",68,6,0,62
"S00124909",62,17,0,45
"S00124910",66,25,0,41
"S00124911",60,16,0,44
"S00124912",74,14,0,60
"S00124913",42,2,0,40
"S00124914",53,13,0,40
"S00124915",31,1,0,30
"S00124916",46,9,0,37
"S00124917",43,7,0,36
"S00124918",41,6,0,35
"S00124919",52,4,0,48
"S00124920",54,10,0,44
"S00124921",50,8,0,42
"S00124922",42,13,0,29
"S00124923",42,0,0,42
"S00124924",73,15,0,58
"S00124925",46,5,0,41
"S00124926",66,7,0,59
"S00124927",66,20,0,46
"S00124928",64,15,0,49
"S00124929",71,13,0,58
"S00124930",57,8,0,49
"S00124931",53,15,0,38
"S00124932",43,10,0,33
"S00124933",77,33,0,44
"S00124934",61,19,0,42
"S00124935",50,15,0,35
"S00124936",40,2,0,38
"S00124937",37,15,0,22
"S00124938",73,22,0,51
"S00124939",56,14,0,42
"S00124940",49,9,0,40
"S00124941",51,8,0,43
"S00124942",46,7,0,39
"S00124943",47,3,0,44
"S00124944",73,18,0,55
"S00124945",70,17,0,53
"S00124946",45,8,0,37
"S00124947",45,14,0,31
"S00124948",26,5,0,21
"S00124949",30,4,0,26
"S00124950",58,14,0,44
"S00124951",48,6,0,42
"S00124952",48,9,0,39
"S00124953",44,11,0,33
"S00124954",60,7,0,53
"S00124955",50,12,0,38
"S00124956",49,5,0,44
"S00124957",49,11,0,38
"S00124958",50,7,0,43
"S00124959",48,3,0,45
"S00124960",40,10,0,30
"S00124961",57,10,0,47
"S00124962",62,15,0,47
"S00124963",61,29,0,32
"S00124964",74,20,0,54
"S00124965",59,10,0,49
"S00124966",73,7,0,66
"S00124967",62,22,0,40
"S00124968",42,11,0,31
"S00124969",68,10,0,58
"S00124970",69,8,0,61
"S00124971",57,11,0,46
"S00124972",49,14,0,35
"S00124973",45,16,0,29
"S00124974",56,11,0,45
"S00124975",46,12,0,34
"S00124976",39,3,0,36
"S00124977",75,16,0,59
"S00124978",47,15,0,32
"S00124979",59,11,0,48
"S00124980",49,12,0,37
"S00124981",56,12,0,44
"S00124982",40,13,0,27
"S00124983",44,13,0,31
"S00124984",39,11,0,28
"S00124985",63,18,0,45
"S00124986",57,9,0,48
"S00124987",43,13,0,30
"S00124988",67,17,0,50
"S00124989",56,14,0,42
"S00124990",73,19,0,54
"S00124991",61,5,0,56
"S00124992",48,13,0,35
"S00124993",70,8,0,62
"S00124994",71,16,0,55
"S00124995",49,10,0,39
"S00124996",74,13,0,61
"S00124997",85,15,0,70
"S00124998",48,12,0,36
"S00124999",47,12,0,35
"S00125000",45,11,0,34
"S00125001",62,11,0,51
"S00125002",69,3,0,66
"S00125003",63,32,0,31
"S00125004",47,19,0,28
"S00125005",54,1,0,53
"S00125006",42,6,0,36
"S00125007",32,3,0,29
"S00125008",41,3,0,38
"S00125009",55,20,0,35
"S00125010",40,3,0,37
"S00125011",58,12,0,46
"S00125012",69,14,0,55
"S00125013",71,7,0,64
"S00125014",52,14,0,38
"S00125015",69,26,0,43
"S00125016",50,12,0,38
"S00125017",38,16,0,22
"S00125018",44,8,0,36
"S00125019",54,27,0,27
"S00125020",67,10,0,57
"S00125021",55,11,0,44
"S00125022",53,11,0,42
"S00125023",69,9,0,60
"S00125024",49,7,0,42
"S00125025",77,8,0,69
"S00125026",70,10,0,60
"S00125027",74,14,0,60
"S00125028",41,8,0,33
"S00125029",38,9,0,29
"S00125030",40,6,0,34
"S00125031",76,33,0,43
"S00125032",62,28,0,34
"S00125033",52,11,0,41
"S00125034",76,18,0,58
"S00125035",64,8,0,56
"S00125036",49,5,0,44
"S00125037",40,1,0,39
"S00125038",51,11,0,40
"S00125039",73,12,0,61
"S00125040",62,13,0,49
"S00125041",74,13,0,61
"S00125042",66,8,0,58
"S00125043",45,17,0,28
"S00125044",71,13,0,58
"S00125045",63,7,0,56
"S00125046",41,10,0,31
"S00125047",67,18,0,49
"S00125048",38,11,0,27
"S00125049",44,16,0,28
"S00125050",64,7,0,57
"S00125051",59,23,0,36
"S00125052",63,2,0,61
"S00125053",58,11,0,47
"S00125054",50,13,0,37
"S00125055",46,8,0,38
"S00125056",51,8,0,43
"S00125057",38,5,0,33
"S00125058",61,14,0,47
"S00125059",48,10,0,38
"S00125060",51,6,0,45
"S00125061",60,8,0,52
"S00125062",52,3,0,49
"S00125063",58,40,0,18
"S00125064",61,29,0,32
"S00125065",41,21,0,20
"S00125066",46,20,0,26
"S00125067",53,24,0,29
"S00125068",42,21,0,21
"S00125069",39,17,0,22
"S00125070",57,7,0,50
"S00125071",49,4,0,45
"S00125072",39,8,0,31
"S00125073",49,6,0,43
"S00125074",54,6,0,48
"S00125075",57,5,0,52
"S00125076",36,0,0,36
"S00125077",53,8,0,45
"S00125078",49,9,0,40
"S00125079",82,8,0,74
"S00125080",63,10,0,53
"S00125081",44,10,0,34
"S00125082",27,2,0,25
"S00125083",57,17,0,40
"S00125084",32,19,0,13
"S00125085",62,11,0,51
"S00125086",46,4,0,42
"S00125087",42,10,0,32
"S00125088",44,12,0,32
"S00125089",55,23,0,32
"S00125090",54,13,0,41
"S00125091",36,9,0,27
"S00125092",42,20,0,22
"S00125093",50,15,0,35
"S00125094",69,14,0,55
"S00125095",38,11,0,27
"S00125096",45,9,0,36
"S00125097",50,17,0,33
"S00125098",38,11,0,27
"S00125099",60,2,0,58
"S00125100",73,7,0,66
"S00125101",35,0,0,35
"S00125102",32,2,0,30
"S00125103",71,47,0,24
"S00125104",30,18,0,12
"S00125105",27,8,0,19
"S00125106",30,10,0,20
"S00125107",71,4,0,67
"S00125108",31,7,0,24
"S00125109",65,15,0,50
"S00125110",55,8,0,47
"S00125111",57,21,0,36
"S00125112",66,8,0,58
"S00125113",22,2,0,20
"S00125114",38,4,0,34
"S00125115",33,10,0,23
"S00125116",43,24,0,19
"S00125117",44,8,0,36
"S00125118",43,4,0,39
"S00125119",47,4,0,43
"S00125120",33,1,0,32
"S00125121",24,1,0,23
"S00125122",45,12,0,33
"S00125123",35,15,0,20
"S00125124",29,11,0,18
"S00125125",22,7,0,15
"S00125126",52,3,0,49
"S00125127",37,13,0,24
"S00125128",39,2,0,37
"S00125129",68,9,0,59
"S00125130",39,6,0,33
"S00125131",39,10,0,29
"S00125132",55,9,0,46
"S00125133",26,7,0,19
"S00125134",49,13,0,36
"S00125135",51,5,0,46
"S00125136",44,1,0,43
"S00125137",32,6,0,26
"S00125138",36,3,0,33
"S00125139",43,7,1,35
"S00125140",54,11,0,43
"S00125141",41,7,0,34
"S00125142",52,6,0,46
"S00125143",45,4,0,41
"S00125144",32,4,0,28
"S00125145",52,4,0,48
"S00125146",38,4,0,34
"S00125147",65,3,0,62
"S00125148",45,7,0,38
"S00125149",46,23,0,23
"S00125150",25,9,0,16
"S00125151",48,13,0,35
"S00125152",35,6,0,29
"S00125153",43,10,0,33
"S00125154",75,36,0,39
"S00125155",42,19,0,23
"S00125156",32,8,0,24
"S00125157",68,1,0,67
"S00125158",48,6,0,42
"S00125159",46,13,0,33
"S00125160",49,12,0,37
"S00125161",42,29,0,13
"S00125162",47,4,0,43
"S00125163",42,3,0,39
"S00125164",50,5,0,45
"S00125165",63,4,0,59
"S00125166",49,26,0,23
"S00125167",44,11,0,33
"S00125168",36,4,0,32
"S00125169",41,8,0,33
"S00125170",27,5,0,22
"S00125171",57,14,0,43
"S00125172",51,7,0,44
"S00125173",72,11,0,61
"S00125174",77,10,0,67
"S00125175",38,8,0,30
"S00125176",45,2,0,43
"S00125177",27,4,0,23
"S00125178",40,8,0,32
"S00125179",52,9,0,43
"S00125180",42,5,0,37
"S00125181",43,9,0,34
"S00125182",46,5,0,41
"S00125183",43,6,0,37
"S00125184",28,10,0,18
"S00125185",27,5,0,22
"S00125186",23,5,0,18
"S00125187",61,9,0,52
"S00125188",47,6,0,41
"S00125189",63,1,0,62
"S00125190",29,2,0,27
"S00125191",43,10,0,33
"S00125192",47,8,0,39
"S00125193",46,16,0,30
"S00125194",49,4,0,45
"S00125195",26,2,0,24
"S00125196",37,12,0,25
"S00125197",37,4,0,33
"S00125198",42,4,0,38
"S00125199",33,5,0,28
"S00125200",37,7,0,30
"S00125201",33,7,0,26
"S00125202",21,1,0,20
"S00125203",45,9,0,36
"S00125204",37,15,0,22
"S00125205",27,11,0,16
"S00125206",35,3,0,32
"S00125207",68,11,0,57
"S00125208",51,10,0,41
"S00125209",46,1,0,45
"S00125210",58,5,0,53
"S00125211",40,0,0,40
"S00125212",40,9,0,31
"S00125213",42,11,0,31
"S00125214",40,6,0,34
"S00125215",61,2,0,59
"S00125216",42,1,0,41
"S00125217",61,0,0,61
"S00125218",60,10,0,50
"S00125219",51,1,0,50
"S00125220",62,0,0,62
"S00125221",24,0,0,24
"S00125222",55,23,0,32
"S00125223",30,2,0,28
"S00125224",46,6,0,40
"S00125225",38,5,0,33
"S00125226",53,8,0,45
"S00125227",55,11,0,44
"S00125228",67,0,0,67
"S00125229",62,2,0,60
"S00125230",36,3,0,33
"S00125231",60,3,0,57
"S00125232",45,6,0,39
"S00125233",77,2,0,75
"S00125234",75,8,0,67
"S00125235",30,3,0,27
"S00125236",24,5,0,19
"S00125237",40,16,0,24
"S00125238",32,5,0,27
"S00125239",27,4,0,23
"S00125240",37,7,0,30
"S00125241",63,5,0,58
"S00125242",60,3,0,57
"S00125243",47,12,0,35
"S00125244",33,1,0,32
"S00125245",42,5,0,37
"S00125246",77,6,0,71
"S00125247",30,9,0,21
"S00125248",50,11,0,39
"S00125249",38,9,0,29
"S00125250",77,11,0,66
"S00125251",40,9,0,31
"S00125252",77,36,0,41
"S00125253",61,7,0,54
"S00125254",49,3,0,46
"S00125255",40,3,0,37
"S00125256",35,6,0,29
"S00125257",50,4,0,46
"S00125258",76,15,0,61
"S00125259",69,0,0,69
"S00125260",66,0,0,66
"S00125261",76,5,0,71
"S00125262",51,2,0,49
"S00125263",39,4,0,35
"S00125264",52,2,0,50
"S00125265",30,6,0,24
"S00125266",27,2,0,25
"S00125267",42,2,0,40
"S00125268",54,11,0,43
"S00125269",71,4,0,67
"S00125270",44,16,0,28
"S00125271",39,2,0,37
"S00125272",35,2,0,33
"S00125273",57,2,0,55
"S00125274",59,15,0,44
"S00125275",25,8,0,17
"S00125276",23,5,0,18
"S00125277",66,10,0,56
"S00125278",37,8,0,29
"S00125279",62,20,0,42
"S00125280",59,21,0,38
"S00125281",28,6,0,22
"S00125282",34,4,0,30
"S00125283",47,6,0,41
"S00125284",61,39,0,22
"S00125285",39,2,0,37
"S00125286",22,6,0,16
"S00125287",60,5,0,55
"S00125288",38,13,0,25
"S00125289",60,5,0,55
"S00125290",35,7,0,28
"S00125291",62,11,0,51
"S00125292",35,0,0,35
"S00125293",53,2,0,51
"S00125294",79,25,0,54
"S00125295",46,9,0,37
"S00125296",34,7,0,27
"S00125297",59,16,0,43
"S00125298",27,4,0,23
"S00125299",61,10,0,51
"S00125300",60,4,0,56
"S00125301",34,4,0,30
"S00125302",65,9,0,56
"S00125303",43,17,0,26
"S00125304",45,15,0,30
"S00125305",56,15,0,41
"S00125306",57,8,0,49
"S00125307",49,13,0,36
"S00125308",54,6,0,48
"S00125309",45,6,0,39
"S00125310",53,9,0,44
"S00125311",68,9,0,59
"S00125312",48,11,0,37
"S00125313",56,17,0,39
"S00125314",47,14,0,33
"S00125315",58,14,0,44
"S00125316",47,8,0,39
"S00125317",54,10,0,44
"S00125318",43,5,1,37
"S00125319",43,12,0,31
"S00125320",53,12,0,41
"S00125321",53,11,0,42
"S00125322",46,13,0,33
"S00125323",57,18,0,39
"S00125324",49,8,0,41
"S00125325",57,10,0,47
"S00125326",46,6,0,40
"S00125327",57,6,0,51
"S00125328",39,5,0,34
"S00125329",64,12,0,52
"S00125330",37,3,0,34
"S00125331",33,5,0,28
"S00125332",59,5,0,54
"S00125333",27,6,0,21
"S00125334",60,13,0,47
"S00125335",55,11,0,44
"S00125336",27,10,0,17
"S00125337",56,10,0,46
"S00125338",34,4,0,30
"S00125339",31,4,0,27
"S00125340",64,9,0,55
"S00125341",38,9,0,29
"S00125342",49,5,0,44
"S00125343",40,6,0,34
"S00125344",47,4,0,43
"S00125345",53,17,0,36
"S00125346",34,11,0,23
"S00125347",55,1,0,54
"S00125348",34,1,0,33
"S00125349",30,10,0,20
"S00125350",57,8,0,49
"S00125351",49,1,0,48
"S00125352",35,2,0,33
"S00125353",31,7,0,24
"S00125354",50,15,0,35
"S00125355",60,3,0,57
"S00125356",27,1,0,26
"S00125357",55,11,0,44
"S00125358",36,5,0,31
"S00125359",61,14,0,47
"S00125360",27,10,0,17
"S00125361",29,6,0,23
"S00125362",57,12,0,45
"S00125363",22,0,0,22
"S00125364",73,6,0,67
"S00125365",66,8,0,58
"S00125366",29,11,0,18
"S00125367",61,2,0,59
"S00125368",34,3,0,31
"S00125369",47,13,0,34
"S00125370",57,15,0,42
"S00125371",61,14,0,47
"S00125372",41,11,0,30
"S00125373",32,0,0,32
"S00125374",67,2,0,65
"S00125375",78,2,0,76
"S00125376",33,0,0,33
"S00125377",50,5,0,45
"S00125378",63,4,0,59
"S00125379",70,1,0,69
"S00125380",34,2,0,32
"S00125381",83,3,0,80
"S00125382",68,1,0,67
"S00125383",60,0,0,60
"S00125384",56,4,0,52
"S00125385",80,1,0,79
"S00125386",66,15,0,51
"S00125387",83,12,0,71
"S00125388",125,6,0,119
"S00125389",23,2,0,21
"S00125390",38,2,0,36
"S00125391",42,3,0,39
"S00125392",40,2,0,38
"S00125393",64,1,0,63
"S00125394",54,13,0,41
"S00125395",37,8,0,29
"S00125396",45,18,0,27
"S00125397",69,6,0,63
"S00125398",54,7,0,47
"S00125399",51,6,0,45
"S00125400",78,18,0,60
"S00125401",40,9,0,31
"S00125402",60,22,0,38
"S00125403",54,16,0,38
"S00125404",74,37,0,37
"S00125405",44,8,0,36
"S00125406",44,12,0,32
"S00125407",48,12,0,36
"S00125408",58,28,0,30
"S00125409",27,1,0,26
"S00125410",65,22,0,43
"S00125411",53,11,0,42
"S00125412",49,14,0,35
"S00125413",48,5,0,43
"S00125414",50,28,0,22
"S00125415",76,8,0,68
"S00125416",84,2,0,82
"S00125417",24,1,0,23
"S00125418",40,6,0,34
"S00125419",43,0,0,43
"S00125420",35,5,0,30
"S00125421",79,7,0,72
"S00125422",38,13,0,25
"S00125423",51,4,0,47
"S00125424",27,7,0,20
"S00125425",67,6,0,61
"S00125426",80,32,0,48
"S00125427",60,2,0,58
"S00125428",54,2,0,52
"S00125429",68,3,0,65
"S00125430",61,3,0,58
"S00125431",25,3,0,22
"S00125432",54,12,0,42
"S00125433",55,2,0,53
"S00125434",46,0,0,46
"S00125435",44,0,0,44
"S00125436",60,20,0,40
"S00125437",41,0,0,41
"S00125438",56,12,0,44
"S00125439",54,11,0,43
"S00125440",59,11,0,48
"S00125441",35,8,0,27
"S00125442",40,4,0,36
"S00125443",51,7,0,44
"S00125444",56,10,0,46
"S00125445",35,20,0,15
"S00125446",33,7,0,26
"S00125447",52,9,0,43
"S00125448",40,8,0,32
"S00125449",53,7,0,46
"S00125450",49,12,0,37
"S00125451",36,9,0,27
"S00125452",46,19,0,27
"S00125453",37,12,0,25
"S00125454",38,15,0,23
"S00125455",58,12,0,46
"S00125456",72,5,0,67
"S00125457",37,8,0,29
"S00125458",38,24,0,14
"S00125459",42,14,0,28
"S00125460",62,8,0,54
"S00125461",40,2,0,38
"S00125462",80,2,0,78
"S00125463",47,0,0,47
"S00125464",54,11,0,43
"S00125465",42,9,0,33
"S00125466",77,5,0,72
"S00125467",30,0,0,30
"S00125468",55,1,0,54
"S00125469",37,6,0,31
"S00125470",56,17,0,39
"S00125471",46,19,0,27
"S00125472",36,13,0,23
"S00125473",72,20,0,52
"S00125474",54,1,0,53
"S00125475",53,14,0,39
"S00125476",51,8,0,43
"S00125477",57,10,0,47
"S00125478",35,7,0,28
"S00125479",35,5,0,30
"S00125480",71,29,0,42
"S00125481",37,10,0,27
"S00125482",49,5,0,44
"S00125483",54,1,0,53
"S00125484",55,8,0,47
"S00125485",39,10,0,29
"S00125486",49,9,0,40
"S00125487",42,10,0,32
"S00125488",31,4,0,27
"S00125489",61,10,0,51
"S00125490",41,12,0,29
"S00125491",42,14,0,28
"S00125492",55,3,0,52
"S00125493",40,6,0,34
"S00125494",69,17,0,52
"S00125495",79,8,0,71
"S00125496",44,5,0,39
"S00125497",60,6,0,54
"S00125498",53,10,0,43
"S00125499",43,3,0,40
"S00125500",63,10,0,53
"S00125501",62,8,0,54
"S00125502",56,5,0,51
"S00125503",43,15,0,28
"S00125504",46,18,0,28
"S00125505",56,5,0,51
"S00125506",35,0,0,35
"S00125507",71,4,0,67
"S00125508",54,1,0,53
"S00125509",41,0,0,41
"S00125510",58,0,0,58
"S00125511",70,1,0,69
"S00125512",83,2,0,81
"S00125513",40,0,0,40
"S00125514",55,2,0,53
"S00125515",56,7,0,49
"S00125516",39,3,0,36
"S00125517",56,1,0,55
"S00125518",27,0,0,27
"S00125519",87,1,0,86
"S00125520",53,10,0,43
"S00125521",48,8,0,40
"S00125522",54,2,0,52
"S00125523",50,20,0,30
"S00125524",44,10,0,34
"S00125525",54,11,0,43
"S00125526",40,11,0,29
"S00125527",33,5,0,28
"S00125528",46,12,0,34
"S00125529",46,3,0,43
"S00125530",69,3,0,66
"S00125531",62,1,0,61
"S00125532",65,0,0,65
"S00125533",36,2,0,34
"S00125534",83,39,0,44
"S00125535",38,14,0,24
"S00125536",60,11,0,49
"S00125537",53,8,0,45
"S00125538",53,6,0,47
"S00125539",44,1,0,43
"S00125540",58,16,0,42
"S00125541",73,25,0,48
"S00125542",63,0,0,63
"S00125543",47,15,0,32
"S00125544",63,0,0,63
"S00125545",46,6,0,40
"S00125546",48,2,0,46
"S00125547",67,8,0,59
"S00125548",41,9,0,32
"S00125549",55,7,0,48
"S00125550",31,2,0,29
"S00125551",58,3,0,55
"S00125552",32,0,0,32
"S00125553",21,4,0,17
"S00125554",87,8,0,79
"S00125555",35,15,0,20
