"output_area","total","owned","social","rented","rentfree"
"S00122619",113,77,14,22,0
"S00122620",90,39,44,7,0
"S00122621",136,37,92,7,0
"S00122622",155,74,75,5,1
"S00122623",107,41,66,0,0
"S00122624",137,79,56,2,0
"S00122625",87,56,28,3,0
"S00122626",119,59,57,2,1
"S00122627",111,52,47,12,0
"S00122628",107,58,46,3,0
"S00122629",104,49,50,5,0
"S00122630",129,51,69,9,0
"S00122631",182,172,1,9,0
"S00122632",203,149,48,6,0
"S00122633",164,160,0,4,0
"S00122634",93,62,29,2,0
"S00122635",155,153,2,0,0
"S00122636",104,94,6,4,0
"S00122637",109,103,2,4,0
"S00122638",51,40,0,11,0
"S00122639",203,187,3,13,0
"S00122640",116,104,3,9,0
"S00122641",77,51,26,0,0
"S00122642",111,27,80,4,0
"S00122643",116,45,64,7,0
"S00122644",91,28,53,10,0
"S00122645",131,65,51,14,1
"S00122646",100,40,50,10,0
"S00122647",103,32,63,8,0
"S00122648",116,58,50,7,1
"S00122649",66,19,47,0,0
"S00122650",68,48,5,13,2
"S00122651",112,108,2,0,2
"S00122652",92,74,9,7,2
"S00122653",100,70,10,20,0
"S00122654",149,58,82,8,1
"S00122655",165,158,1,2,4
"S00122656",119,33,79,7,0
"S00122657",158,94,60,1,3
"S00122658",93,40,39,13,1
"S00122659",125,90,29,3,3
"S00122660",87,69,0,13,5
"S00122661",122,87,25,9,1
"S00122662",159,142,12,5,0
"S00122663",142,83,49,8,2
"S00122664",128,101,21,6,0
"S00122665",167,91,76,0,0
"S00122666",155,96,55,4,0
"S00122667",141,119,12,10,0
"S00122668",166,104,58,4,0
"S00122669",136,92,33,7,4
"S00122670",91,65,21,5,0
"S00122671",118,112,3,3,0
"S00122672",96,96,0,0,0
"S00122673",71,59,3,6,3
"S00122674",77,66,1,8,2
"S00122675",108,96,1,4,7
"S00122676",52,15,30,7,0
"S00122677",57,19,32,6,0
"S00122678",114,77,7,30,0
"S00122679",108,78,3,26,1
"S00122680",53,39,5,7,2
"S00122681",89,65,8,12,4
"S00122682",102,65,33,4,0
"S00122683",111,77,24,10,0
"S00122684",85,71,0,10,4
"S00122685",143,138,0,4,1
"S00122686",100,98,0,2,0
"S00122687",64,57,1,5,1
"S00122688",133,126,6,1,0
"S00122689",84,62,5,17,0
"S00122690",151,142,0,9,0
"S00122691",128,107,0,17,4
"S00122692",105,75,9,19,2
"S00122693",154,96,37,21,0
"S00122694",84,39,30,11,4
"S00122695",88,83,0,2,3
"S00122696",98,87,4,7,0
"S00122697",92,77,0,14,1
"S00122698",152,151,0,1,0
"S00122699",131,124,0,6,1
"S00122700",119,111,0,6,2
"S00122701",72,60,0,12,0
"S00122702",61,57,0,4,0
"S00122703",97,91,1,3,2
"S00122704",154,134,2,14,4
"S00122705",95,82,0,12,1
"S00122706",102,72,0,26,4
"S00122707",91,82,1,4,4
"S00122708",80,53,1,22,4
"S00122709",65,48,0,16,1
"S00122710",50,26,2,20,2
"S00122711",66,37,1,28,0
"S00122712",108,66,0,41,1
"S00122713",58,47,0,11,0
"S00122714",56,55,0,1,0
"S00122715",112,78,6,27,1
"S00122716",112,99,2,11,0
"S00122717",93,50,20,21,2
"S00122718",72,67,0,5,0
"S00122719",81,81,0,0,0
"S00122720",137,103,3,27,4
"S00122721",173,159,0,8,6
"S00122722",168,162,0,2,4
"S00122723",165,150,7,6,2
"S00122724",111,107,0,3,1
"S00122725",120,117,3,0,0
"S00122726",112,107,2,0,3
"S00122727",105,100,1,3,1
"S00122728",127,117,0,8,2
"S00122729",137,133,0,4,0
"S00122730",118,105,0,12,1
"S00122731",75,50,3,19,3
"S00122732",148,139,0,8,1
"S00122733",122,110,0,12,0
"S00122734",127,104,2,20,1
"S00122735",101,99,0,0,2
"S00122736",99,99,0,0,0
"S00122737",97,89,0,8,0
"S00122738",142,130,3,9,0
"S00122739",65,52,0,13,0
"S00122740",70,69,0,0,1
"S00122741",111,110,0,1,0
"S00122742",104,70,17,15,2
"S00122743",62,56,4,1,1
"S00122744",115,76,10,29,0
"S00122745",94,44,5,44,1
"S00122746",60,31,1,28,0
"S00122747",121,70,13,38,0
"S00122748",76,38,1,37,0
"S00122749",84,59,3,20,2
"S00122750",140,84,25,28,3
"S00122751",76,49,20,7,0
"S00122752",111,68,32,10,1
"S00122753",60,37,13,7,3
"S00122754",139,64,59,14,2
"S00122755",67,66,1,0,0
"S00122756",74,69,2,1,2
"S00122757",142,109,25,8,0
"S00122758",81,60,1,19,1
"S00122759",102,78,23,1,0
"S00122760",123,106,3,13,1
"S00122761",183,148,25,10,0
"S00122762",190,154,31,5,0
"S00122763",179,108,55,16,0
"S00122764",150,145,5,0,0
"S00122765",191,152,17,22,0
"S00122766",182,129,29,21,3
"S00122767",178,60,95,21,2
"S00122768",167,151,13,3,0
"S00122769",88,62,11,15,0
"S00122770",104,100,0,4,0
"S00122771",113,96,10,5,2
"S00122772",166,164,0,2,0
"S00122773",121,99,13,8,1
"S00122774",163,151,0,12,0
"S00122775",102,97,2,0,3
"S00122776",89,89,0,0,0
"S00122777",81,80,0,1,0
"S00122778",127,105,15,5,2
"S00122779",113,97,2,13,1
"S00122780",63,55,5,0,3
"S00122781",116,81,14,18,3
"S00122782",113,92,5,16,0
"S00122783",150,105,32,13,0
"S00122784",124,88,19,17,0
"S00122785",114,79,26,9,0
"S00122786",102,99,3,0,0
"S00122787",64,61,0,3,0
"S00122788",139,134,0,3,2
"S00122789",69,51,11,7,0
"S00122790",109,36,73,0,0
"S00122791",59,28,21,10,0
"S00122792",138,118,0,16,4
"S00122793",128,100,7,21,0
"S00122794",116,113,3,0,0
"S00122795",79,28,49,2,0
"S00122796",96,84,9,3,0
"S00122797",135,119,5,5,6
"S00122798",142,126,7,9,0
"S00122799",88,77,3,4,4
"S00122800",61,43,4,14,0
"S00122801",92,72,10,9,1
"S00122802",83,79,1,0,3
"S00122803",116,116,0,0,0
"S00122804",73,68,0,5,0
"S00122805",68,9,45,13,1
"S00122806",87,43,21,19,4
"S00122807",82,73,3,6,0
"S00122808",102,89,0,13,0
"S00122809",76,74,0,2,0
"S00122810",108,91,14,3,0
"S00122811",58,58,0,0,0
"S00122812",102,95,0,7,0
"S00122813",91,30,25,35,1
"S00122814",63,34,18,10,1
"S00122815",154,128,2,24,0
"S00122816",165,149,4,11,1
"S00122817",95,90,1,4,0
"S00122818",66,50,7,7,2
"S00122819",113,107,0,6,0
"S00122820",132,116,2,9,5
"S00122821",84,71,4,6,3
"S00122822",95,69,24,1,1
"S00122823",87,71,0,16,0
"S00122824",184,180,0,4,0
"S00122825",139,122,0,13,4
"S00122826",55,37,14,2,2
"S00122827",64,58,1,5,0
"S00122828",115,83,22,4,6
"S00122829",66,52,2,7,5
"S00122830",179,170,5,4,0
"S00122831",115,75,37,2,1
"S00122832",115,68,30,17,0
"S00122833",100,83,1,12,4
"S00122834",79,70,4,1,4
"S00122835",109,71,35,3,0
"S00122836",85,50,18,17,0
"S00122837",61,50,4,7,0
"S00122838",99,90,0,9,0
"S00122839",104,63,32,9,0
"S00122840",85,55,20,10,0
"S00122841",218,218,0,0,0
"S00122842",89,89,0,0,0
"S00122843",71,27,34,10,0
"S00122844",83,36,43,4,0
"S00122845",51,46,2,3,0
"S00122846",128,126,0,2,0
"S00122847",264,240,9,13,2
"S00122848",127,113,0,12,2
"S00122849",88,57,5,21,5
"S00122850",223,208,4,8,3
"S00122851",110,31,62,17,0
"S00122852",81,21,59,1,0
"S00122853",113,64,30,19,0
"S00122854",79,28,33,18,0
"S00122855",64,43,15,6,0
"S00122856",113,106,3,4,0
"S00122857",97,77,20,0,0
"S00122858",102,49,10,43,0
"S00122859",108,39,40,29,0
"S00122860",101,96,2,0,3
"S00122861",97,83,1,13,0
"S00122862",67,52,0,15,0
"S00122863",65,58,4,2,1
"S00122864",83,37,43,3,0
"S00122865",91,66,18,7,0
"S00122866",104,38,61,5,0
"S00122867",54,21,26,7,0
"S00122868",59,27,25,7,0
"S00122869",70,29,40,1,0
"S00122870",60,20,30,5,5
"S00122871",80,22,30,28,0
"S00122872",158,124,4,20,10
"S00122873",167,102,62,3,0
"S00122874",68,55,8,5,0
"S00122875",99,94,4,0,1
"S00122876",77,67,8,2,0
"S00122877",80,74,1,5,0
"S00122878",110,103,0,7,0
"S00122879",74,43,25,6,0
"S00122880",71,70,0,1,0
"S00122881",141,110,2,22,7
"S00122882",105,52,52,1,0
"S00122883",140,92,3,37,8
"S00122884",83,39,42,0,2
"S00122885",67,65,1,1,0
"S00122886",162,140,1,19,2
"S00122887",122,109,0,12,1
"S00122888",114,108,1,4,1
"S00122889",150,131,9,10,0
"S00122890",50,43,0,5,2
"S00122891",145,108,27,10,0
"S00122892",66,43,14,9,0
"S00122893",102,40,55,7,0
"S00122894",110,86,5,18,1
"S00122895",64,42,5,17,0
"S00122896",114,103,0,10,1
"S00122897",157,97,41,19,0
"S00122898",71,43,19,9,0
"S00122899",76,32,35,9,0
"S00122900",172,86,68,17,1
"S00122901",68,51,4,13,0
"S00122902",128,105,6,13,4
"S00122903",62,60,2,0,0
"S00122904",122,106,3,13,0
"S00122905",94,48,41,5,0
"S00122906",57,37,17,3,0
"S00122907",82,48,24,10,0
"S00122908",178,75,93,9,1
"S00122909",165,162,0,2,1
"S00122910",78,58,5,15,0
"S00122911",81,67,4,10,0
"S00122912",231,215,2,14,0
"S00122913",149,132,15,2,0
"S00122914",149,134,0,15,0
"S00122915",159,159,0,0,0
"S00122916",170,167,3,0,0
"S00122917",182,175,2,5,0
"S00122918",171,169,0,0,2
"S00122919",123,105,8,10,0
"S00122920",134,131,3,0,0
"S00122921",177,5,172,0,0
"S00122922",125,103,5,15,2
"S00122923",97,87,0,6,4
"S00122924",109,60,26,11,12
"S00122925",53,46,0,6,1
"S00122926",63,60,0,3,0
"S00122927",89,79,5,4,1
"S00122928",68,29,37,2,0
"S00122929",69,36,18,10,5
"S00122930",118,88,1,25,4
"S00122931",84,84,0,0,0
"S00122932",203,186,10,7,0
"S00122933",88,85,0,3,0
"S00122934",165,161,4,0,0
"S00122935",198,194,0,4,0
"S00122936",92,65,18,7,2
"S00122937",121,92,22,4,3
"S00122938",71,32,32,7,0
"S00122939",109,68,18,23,0
"S00122940",95,14,79,2,0
"S00122941",71,19,47,5,0
"S00122942",165,57,90,18,0
"S00122943",217,187,26,4,0
"S00122944",136,124,0,12,0
"S00122945",182,153,13,16,0
"S00122946",160,112,32,16,0
"S00122947",50,6,43,1,0
"S00122948",90,33,54,3,0
"S00122949",128,11,117,0,0
"S00122950",99,16,83,0,0
"S00122951",113,73,28,12,0
"S00122952",130,67,4,59,0
"S00122953",108,20,65,23,0
"S00122954",123,89,29,5,0
"S00122955",97,82,5,10,0
"S00122956",95,84,0,10,1
"S00122957",61,29,15,17,0
"S00122958",69,25,32,12,0
"S00122959",84,47,19,17,1
"S00122960",83,33,46,4,0
"S00122961",63,13,18,31,1
"S00122962",135,56,63,16,0
"S00122963",99,79,18,2,0
"S00122964",86,44,35,7,0
"S00122965",138,62,14,62,0
"S00122966",53,33,13,7,0
"S00122967",141,48,83,10,0
"S00122968",68,30,36,2,0
"S00122969",122,86,27,9,0
"S00122970",116,45,66,5,0
"S00122971",102,84,16,2,0
"S00122972",158,156,0,0,2
"S00122973",177,160,6,11,0
"S00122974",76,49,24,1,2
"S00122975",126,47,73,4,2
"S00122976",124,122,2,0,0
"S00122977",132,126,0,6,0
"S00122978",122,95,7,19,1
"S00122979",122,114,3,4,1
"S00122980",87,81,0,6,0
"S00122981",78,36,37,2,3
"S00122982",93,77,0,14,2
"S00122983",109,61,4,41,3
"S00122984",113,91,4,18,0
"S00122985",82,67,5,10,0
"S00122986",66,36,1,28,1
"S00122987",114,15,78,19,2
"S00122988",77,21,38,18,0
"S00122989",91,64,6,16,5
"S00122990",69,32,12,23,2
"S00122991",68,13,51,4,0
"S00122992",84,28,44,12,0
"S00122993",57,31,16,10,0
"S00122994",80,74,0,6,0
"S00122995",105,96,2,7,0
"S00122996",140,136,1,3,0
"S00122997",111,103,4,4,0
"S00122998",150,78,68,4,0
"S00122999",60,44,16,0,0
"S00123000",86,73,1,12,0
"S00123001",133,127,4,0,2
"S00123002",140,126,5,9,0
"S00123003",145,128,10,7,0
"S00123004",212,187,7,18,0
"S00123005",172,130,34,8,0
"S00123006",105,38,56,11,0
"S00123007",69,22,41,6,0
"S00123008",94,30,54,9,1
"S00123009",124,57,64,3,0
"S00123010",153,82,40,29,2
"S00123011",137,76,53,8,0
"S00123012",58,30,25,3,0
"S00123013",186,173,12,1,0
"S00123014",96,84,2,10,0
"S00123015",100,41,45,13,1
"S00123016",92,46,35,11,0
"S00123017",172,50,111,11,0
"S00123018",117,67,47,3,0
"S00123019",99,21,73,5,0
"S00123020",156,92,55,9,0
"S00123021",75,41,29,5,0
"S00123022",139,96,35,8,0
"S00123023",68,59,9,0,0
"S00123024",114,100,0,14,0
"S00123025",83,74,5,4,0
"S00123026",108,13,87,7,1
"S00123027",136,127,0,9,0
"S00123028",166,156,0,9,1
"S00123029",134,95,26,13,0
"S00123030",135,109,4,21,1
"S00123031",136,40,82,12,2
"S00123032",67,32,29,6,0
"S00123033",96,35,59,0,2
"S00123034",132,22,86,21,3
"S00123035",148,132,9,7,0
"S00123036",118,116,0,2,0
"S00123037",100,93,3,4,0
"S00123038",141,120,3,18,0
"S00123039",100,89,2,9,0
"S00123040",138,131,4,0,3
"S00123041",129,36,86,7,0
"S00123042",140,120,0,19,1
"S00123043",64,20,43,1,0
"S00123044",185,178,3,4,0
"S00123045",173,157,10,3,3
"S00123046",112,56,50,5,1
"S00123047",62,28,29,5,0
"S00123048",71,39,31,1,0
"S00123049",76,54,20,1,1
"S00123050",58,27,26,4,1
"S00123051",95,88,3,4,0
"S00123052",131,99,5,26,1
"S00123053",129,106,6,17,0
"S00123054",76,61,0,15,0
"S00123055",79,30,28,20,1
"S00123056",78,49,6,22,1
"S00123057",89,41,28,19,1
"S00123058",119,111,0,6,2
"S00123059",98,94,4,0,0
"S00123060",94,73,0,18,3
"S00123061",130,123,3,4,0
"S00123062",85,55,11,19,0
"S00123063",66,22,41,2,1
"S00123064",54,54,0,0,0
"S00123065",109,96,6,6,1
"S00123066",71,67,0,4,0
"S00123067",78,58,3,17,0
"S00123068",112,93,1,11,7
"S00123069",122,83,35,3,1
"S00123070",139,94,42,3,0
"S00123071",89,39,43,7,0
"S00123072",56,15,38,3,0
"S00123073",120,78,27,12,3
"S00123074",102,31,10,61,0
"S00123075",188,102,9,77,0
"S00123076",171,165,0,6,0
"S00123077",113,14,99,0,0
"S00123078",103,89,0,11,3
"S00123079",143,122,16,5,0
"S00123080",133,15,118,0,0
"S00123081",62,62,0,0,0
"S00123082",144,138,5,1,0
"S00123083",187,179,4,4,0
"S00123084",125,52,63,10,0
"S00123085",153,87,60,6,0
"S00123086",120,54,59,6,1
"S00123087",194,182,9,3,0
"S00123088",106,99,3,4,0
"S00123089",165,156,3,6,0
"S00123090",159,158,0,0,1
"S00123091",180,162,8,6,4
"S00123092",151,141,7,3,0
"S00123093",174,123,40,11,0
"S00123094",128,81,41,4,2
"S00123095",183,168,3,12,0
"S00123096",215,211,1,3,0
"S00123097",153,134,1,17,1
"S00123098",170,140,18,12,0
"S00123099",155,148,4,3,0
"S00123100",67,66,0,0,1
"S00123101",129,123,4,2,0
"S00123102",154,142,0,12,0
"S00123103",175,152,8,15,0
"S00123104",159,150,3,3,3
"S00123105",54,36,16,2,0
"S00123106",84,27,48,8,1
"S00123107",91,40,38,13,0
"S00123108",74,46,23,5,0
"S00123109",130,127,2,1,0
"S00123110",110,106,2,2,0
"S00123111",123,118,5,0,0
"S00123112",183,182,0,1,0
"S00123113",147,143,0,4,0
"S00123114",144,135,4,5,0
"S00123115",70,68,2,0,0
"S00123116",88,78,0,10,0
"S00123117",113,79,2,30,2
"S00123118",115,105,6,2,2
"S00123119",180,152,20,8,0
"S00123120",67,43,15,9,0
"S00123121",133,76,52,5,0
"S00123122",120,79,32,8,1
"S00123123",114,68,38,8,0
"S00123124",155,126,9,15,5
"S00123125",196,196,0,0,0
"S00123126",85,64,17,4,0
"S00123127",170,157,11,2,0
"S00123128",170,143,2,17,8
"S00123129",139,64,69,6,0
"S00123130",119,83,3,33,0
"S00123131",142,103,36,2,1
"S00123132",181,143,15,22,1
"S00123133",113,106,1,6,0
"S00123134",122,106,6,10,0
"S00123135",116,111,1,4,0
"S00123136",123,111,0,12,0
"S00123137",119,116,1,2,0
"S00123138",77,55,12,10,0
"S00123139",158,125,30,3,0
"S00123140",83,62,9,11,1
"S00123141",142,134,8,0,0
"S00123142",115,115,0,0,0
"S00123143",130,120,5,5,0
"S00123144",98,95,2,1,0
"S00123145",137,121,4,8,4
"S00123146",155,118,17,14,6
"S00123147",151,117,19,12,3
"S00123148",130,111,13,6,0
"S00123149",110,47,60,3,0
"S00123150",83,36,23,22,2
"S00123151",113,67,44,2,0
"S00123152",112,81,26,3,2
"S00123153",120,87,26,7,0
"S00123154",96,76,14,6,0
"S00123155",175,164,1,9,1
"S00123156",95,75,8,5,7
"S00123157",114,91,15,6,2
"S00123158",92,60,27,5,0
"S00123159",71,28,40,3,0
"S00123160",99,54,35,10,0
"S00123161",100,41,52,7,0
"S00123162",115,51,61,3,0
"S00123163",118,76,38,4,0
"S00123164",102,45,46,6,5
"S00123165",171,163,1,7,0
"S00123166",103,100,0,3,0
"S00123167",146,140,0,6,0
"S00123168",123,89,19,13,2
"S00123169",126,100,4,22,0
"S00123170",78,62,2,13,1
"S00123171",73,61,8,4,0
"S00123172",181,163,7,11,0
"S00123173",101,48,52,0,1
"S00123174",70,57,0,12,1
"S00123175",85,46,33,6,0
"S00123176",120,40,72,8,0
"S00123177",83,29,37,17,0
"S00123178",115,67,28,20,0
"S00123179",132,97,32,3,0
"S00123180",109,102,7,0,0
"S00123181",119,114,2,3,0
"S00123182",139,132,3,3,1
"S00123183",176,164,1,9,2
"S00123184",141,127,7,7,0
"S00123185",92,85,0,7,0
"S00123186",81,65,10,6,0
"S00123187",180,169,8,3,0
"S00123188",114,100,6,8,0
"S00123189",56,53,3,0,0
"S00123190",118,93,21,3,1
"S00123191",92,66,26,0,0
"S00123192",126,85,32,9,0
"S00123193",87,48,34,5,0
"S00123194",115,31,84,0,0
"S00123195",94,27,61,6,0
"S00123196",94,24,57,13,0
"S00123197",108,60,30,18,0
"S00123198",107,45,62,0,0
"S00123199",79,38,39,2,0
"S00123200",98,38,48,11,1
"S00123201",126,72,52,2,0
"S00123202",95,46,49,0,0
"S00123203",64,34,28,2,0
"S00123204",141,31,106,4,0
"S00123205",180,71,96,8,5
"S00123206",156,112,35,7,2
"S00123207",143,95,32,15,1
"S00123208",136,102,31,2,1
"S00123209",145,104,34,7,0
"S00123210",153,147,2,4,0
"S00123211",96,59,19,18,0
"S00123212",84,80,0,4,0
"S00123213",167,154,7,6,0
"S00123214",161,151,6,4,0
"S00123215",119,98,6,14,1
"S00123216",101,98,1,2,0
"S00123217",164,148,7,9,0
"S00123218",115,108,2,5,0
"S00123219",81,73,8,0,0
"S00123220",140,122,1,17,0
"S00123221",109,103,6,0,0
"S00123222",128,115,6,7,0
"S00123223",116,109,7,0,0
"S00123224",128,110,5,13,0
"S00123225",111,101,4,6,0
"S00123226",92,85,0,7,0
"S00123227",228,225,0,3,0
"S00123228",232,208,2,22,0
"S00123229",123,117,2,4,0
"S00123230",223,215,0,0,8
"S00123231",78,64,5,9,0
"S00123232",91,66,25,0,0
"S00123233",116,106,5,3,2
"S00123234",131,108,4,17,2
"S00123235",193,164,20,9,0
"S00123236",124,87,13,23,1
"S00123237",106,99,0,7,0
"S00123238",126,117,2,7,0
"S00123239",110,76,22,12,0
"S00123240",83,83,0,0,0
"S00123241",173,173,0,0,0
"S00123242",243,232,8,3,0
"S00123243",109,107,2,0,0
"S00123244",137,131,4,0,2
"S00123245",80,73,4,2,1
"S00123246",83,83,0,0,0
"S00123247",79,48,30,0,1
"S00123248",94,80,14,0,0
"S00123249",107,73,25,9,0
"S00123250",102,71,25,6,0
"S00123251",79,49,28,2,0
"S00123252",88,64,2,22,0
"S00123253",177,163,6,7,1
"S00123254",97,87,5,4,1
"S00123255",54,41,3,9,1
"S00123256",188,172,7,9,0
"S00123257",106,77,6,23,0
"S00123258",154,150,2,2,0
"S00123259",141,128,8,5,0
"S00123260",84,36,48,0,0
"S00123261",106,61,39,5,1
"S00123262",124,23,99,2,0
"S00123263",76,21,55,0,0
"S00123264",81,30,44,6,1
"S00123265",187,179,8,0,0
"S00123266",67,67,0,0,0
"S00123267",163,157,2,4,0
"S00123268",179,179,0,0,0
"S00123269",76,72,4,0,0
"S00123270",159,108,45,4,2
"S00123271",145,112,28,5,0
"S00123272",123,68,41,12,2
"S00123273",151,95,35,21,0
"S00123274",107,96,3,8,0
"S00123275",87,78,0,9,0
"S00123276",118,106,8,4,0
"S00123277",219,215,0,4,0
"S00123278",55,32,2,21,0
"S00123279",55,44,6,5,0
"S00123280",96,82,9,0,5
"S00123281",100,64,29,7,0
"S00123282",121,102,8,10,1
"S00123283",265,243,8,14,0
"S00123284",166,148,4,14,0
"S00123285",216,208,0,8,0
"S00123286",165,146,5,14,0
"S00123287",193,183,2,8,0
"S00123288",142,142,0,0,0
"S00123289",200,171,4,25,0
"S00123290",146,76,64,6,0
"S00123291",177,158,2,15,2
"S00123292",103,101,0,2,0
"S00123293",186,174,4,8,0
"S00123294",176,147,5,24,0
"S00123295",215,190,14,11,0
"S00123296",150,120,8,22,0
"S00123297",165,145,4,15,1
"S00123298",137,134,0,3,0
"S00123299",121,105,7,6,3
"S00123300",94,77,17,0,0
"S00123301",145,132,4,9,0
"S00123302",153,132,9,12,0
"S00123303",99,95,4,0,0
"S00123304",106,47,55,4,0
"S00123305",78,51,18,9,0
"S00123306",164,141,4,19,0
"S00123307",69,66,0,3,0
"S00123308",103,83,18,2,0
"S00123309",124,111,10,0,3
"S00123310",124,102,12,10,0
"S00123311",153,141,8,4,0
"S00123312",125,114,4,3,4
"S00123313",59,34,25,0,0
"S00123314",169,150,6,11,2
"S00123315",127,79,17,31,0
"S00123316",193,117,58,18,0
"S00123317",206,162,19,16,9
"S00123318",122,5,104,8,5
"S00123319",117,109,6,2,0
"S00123320",102,94,6,2,0
"S00123321",143,126,7,8,2
"S00123322",93,85,0,4,4
"S00123323",104,93,7,4,0
"S00123324",63,59,2,2,0
"S00123325",149,35,110,4,0
"S00123326",96,7,89,0,0
"S00123327",102,17,85,0,0
"S00123328",107,12,94,1,0
"S00123329",53,2,51,0,0
"S00123330",86,5,81,0,0
"S00123331",93,1,92,0,0
"S00123332",102,40,41,17,4
"S00123333",94,48,41,5,0
"S00123334",112,82,20,9,1
"S00123335",168,134,31,3,0
"S00123336",119,75,41,2,1
"S00123337",147,116,24,4,3
"S00123338",114,67,36,10,1
"S00123339",183,170,10,3,0
"S00123340",88,17,71,0,0
"S00123341",163,59,100,4,0
"S00123342",63,11,38,14,0
"S00123343",60,32,3,25,0
"S00123344",193,166,8,17,2
"S00123345",83,11,72,0,0
"S00123346",77,23,54,0,0
"S00123347",78,58,5,15,0
"S00123348",82,42,27,13,0
"S00123349",104,33,59,12,0
"S00123350",105,92,12,0,1
"S00123351",133,78,49,4,2
"S00123352",66,62,1,3,0
"S00123353",107,76,30,1,0
"S00123354",159,78,74,7,0
"S00123355",103,26,69,8,0
"S00123356",102,38,64,0,0
"S00123357",119,106,7,6,0
"S00123358",171,150,9,12,0
"S00123359",134,47,69,18,0
"S00123360",125,93,19,13,0
"S00123361",138,82,48,8,0
"S00123362",128,79,45,4,0
"S00123363",134,57,77,0,0
"S00123364",121,58,50,13,0
"S00123365",84,39,45,0,0
"S00123366",117,54,59,4,0
"S00123367",127,83,37,6,1
"S00123368",71,55,0,12,4
"S00123369",140,71,59,10,0
"S00123370",190,93,82,14,1
"S00123371",54,4,48,0,2
"S00123372",111,79,3,29,0
"S00123373",117,9,102,6,0
"S00123374",108,76,0,32,0
"S00123375",195,89,103,3,0
"S00123376",142,66,72,4,0
"S00123377",120,43,65,12,0
"S00123378",53,19,30,4,0
"S00123379",107,33,64,4,6
"S00123380",118,34,68,14,2
"S00123381",121,35,83,3,0
"S00123382",143,69,71,2,1
"S00123383",83,29,48,6,0
"S00123384",124,45,70,9,0
"S00123385",179,60,105,14,0
"S00123386",147,79,37,31,0
"S00123387",87,45,35,7,0
"S00123388",89,41,31,13,4
"S00123389",116,50,61,5,0
"S00123390",85,13,71,1,0
"S00123391",85,13,64,8,0
"S00123392",64,10,48,5,1
"S00123393",66,0,63,3,0
"S00123394",68,2,66,0,0
"S00123395",73,9,64,0,0
"S00123396",128,118,2,3,5
"S00123397",104,88,4,12,0
"S00123398",100,88,4,7,1
"S00123399",106,72,19,15,0
"S00123400",141,130,2,9,0
"S00123401",156,95,35,23,3
"S00123402",180,132,41,5,2
"S00123403",144,82,51,11,0
"S00123404",116,32,78,6,0
"S00123405",86,46,25,12,3
"S00123406",97,85,6,6,0
"S00123407",113,79,28,6,0
"S00123408",91,81,10,0,0
"S00123409",102,64,29,9,0
"S00123410",136,98,23,15,0
"S00123411",101,66,25,10,0
"S00123412",80,51,29,0,0
"S00123413",96,65,18,13,0
"S00123414",134,87,39,8,0
"S00123415",76,42,27,6,1
"S00123416",99,39,56,4,0
"S00123417",106,50,54,2,0
"S00123418",142,70,57,12,3
"S00123419",163,76,72,14,1
"S00123420",105,33,58,12,2
"S00123421",126,27,88,11,0
"S00123422",149,28,118,3,0
"S00123423",128,114,4,10,0
"S00123424",202,113,59,30,0
"S00123425",101,36,54,11,0
"S00123426",112,18,90,3,1
"S00123427",160,45,93,22,0
"S00123428",119,46,67,6,0
"S00123429",80,17,50,13,0
"S00123430",120,78,41,1,0
"S00123431",134,115,7,12,0
"S00123432",118,73,35,8,2
"S00123433",126,64,51,9,2
"S00123434",103,73,27,3,0
"S00123435",151,57,88,6,0
"S00123436",161,38,123,0,0
"S00123437",124,37,80,7,0
"S00123438",111,19,90,2,0
"S00123439",106,32,70,2,2
"S00123440",202,130,60,12,0
"S00123441",158,99,59,0,0
"S00123442",180,60,105,15,0
"S00123443",111,75,34,0,2
"S00123444",167,103,52,12,0
"S00123445",143,42,90,11,0
"S00123446",162,71,91,0,0
"S00123447",128,101,24,2,1
"S00123448",185,156,16,11,2
"S00123449",165,118,35,12,0
"S00123450",151,83,58,10,0
"S00123451",154,147,1,4,2
"S00123452",141,129,0,12,0
"S00123453",188,161,14,13,0
"S00123454",208,188,0,20,0
"S00123455",128,117,5,6,0
"S00123456",121,116,0,5,0
"S00123457",92,80,2,7,3
"S00123458",152,60,81,11,0
"S00123459",98,43,52,3,0
"S00123460",153,89,56,8,0
"S00123461",96,17,78,1,0
"S00123462",190,123,55,12,0
"S00123463",133,91,38,4,0
"S00123464",140,65,65,9,1
"S00123465",134,65,62,7,0
"S00123466",110,55,43,12,0
"S00123467",110,66,36,8,0
"S00123468",142,86,53,3,0
"S00123469",110,70,33,7,0
"S00123470",147,33,104,10,0
"S00123471",104,79,19,6,0
"S00123472",115,81,25,9,0
"S00123473",104,89,1,14,0
"S00123474",72,19,49,4,0
"S00123475",61,29,21,11,0
"S00123476",103,51,41,11,0
"S00123477",76,38,22,16,0
"S00123478",75,47,21,5,2
"S00123479",89,53,22,14,0
"S00123480",111,46,61,4,0
"S00123481",95,40,37,17,1
"S00123482",90,64,14,11,1
