output_area,total,scotland,ruk,elsewhere
60QS005139,129,126,2,1
60QS005140,135,113,16,6
60QS005141,57,37,9,11
60QS005142,92,69,15,8
60QS005143,126,103,6,17
60QS005144,97,84,6,7
60QS005145,197,182,7,8
60QS005146,51,37,10,4
60QS005147,83,77,5,1
60QS005148,92,91,1,0
60QS005149,210,150,18,42
60QS005150,292,237,19,36
60QS005151,176,149,12,15
60QS005152,145,130,5,10
60QS005153,102,99,2,1
60QS005154,97,93,1,3
60QS005155,151,145,4,2
60QS005156,238,234,0,4
60QS005157,166,157,5,4
60QS005158,350,215,73,62
60QS005159,93,65,22,6
60QS005160,137,122,10,5
60QS005161,67,39,9,19
60QS005162,61,47,6,8
60QS005163,82,58,15,9
60QT000001,114,62,45,7
60QT000002,173,123,42,8
60QT000003,97,55,39,3
60QT000004,71,54,11,6
60QT000005,58,38,16,4
60QT000006,98,54,36,8
60QT000007,181,156,20,5
60QT000008,134,98,28,8
60QT000009,183,143,36,4
60QT000010,154,112,38,4
60QT000011,106,65,35,6
60QT000012,73,39,28,6
60QT000013,131,96,31,4
60QT000014,62,35,23,4
60QT000015,152,94,50,8
60QT000016,78,52,22,4
60QT000017,156,97,51,8
60QT000018,123,94,27,2
60QT000019,181,133,36,12
60QT000020,114,77,37,0
60QT000021,102,72,26,4
60QT000022,181,124,53,4
60QT000023,85,58,25,2
60QT000024,112,88,20,4
60QT000025,125,91,27,7
60QT000026,103,83,20,0
60QT000027,77,53,23,1
60QT000028,150,140,10,0
60QT000029,154,134,17,3
60QT000030,127,116,10,1
60QT000031,172,148,22,2
60QT000032,170,155,13,2
60QT000033,144,117,24,3
60QT000034,134,104,27,3
60QT000035,129,84,41,4
60QT000036,165,120,41,4
60QT000037,133,119,10,4
60QT000038,91,78,13,0
60QT000039,98,88,9,1
60QT000040,133,97,35,1
60QT000041,91,80,11,0
60QT000042,132,121,11,0
60QT000043,104,95,9,0
60QT000044,117,96,20,1
60QT000045,102,74,25,3
60QT000046,86,76,9,1
60QT000047,130,123,5,2
60QT000048,108,101,5,2
60QT000049,80,57,18,5
60QT000050,106,86,20,0
60QT000051,117,103,14,0
60QT000052,84,74,10,0
60QT000053,148,100,41,7
60QT000054,156,111,40,5
60QT000055,84,55,20,9
60QT000056,174,146,26,2
60QT000057,154,96,52,6
60QT000058,102,84,16,2
60QT000059,103,81,15,7
60QT000060,73,54,18,1
60QT000061,101,73,26,2
60QT000062,146,104,40,2
60QT000063,101,80,20,1
60QT000064,148,117,28,3
60QT000065,131,110,21,0
60QT000066,94,69,24,1
60QT000067,109,95,14,0
60QT000068,100,91,8,1
60QT000069,144,116,27,1
60QT000070,172,104,62,6
60QT000071,79,61,15,3
60QT000072,76,53,23,0
60QT000073,95,83,11,1
60QT000074,139,115,23,1
60QT000075,165,137,24,4
60QT000076,134,100,28,6
60QT000077,120,100,16,4
60QT000078,117,73,41,3
60QT000079,60,33,25,2
60QT000080,85,58,23,4
60QT000081,87,61,21,5
60QT000082,143,94,42,7
60QT000083,86,68,16,2
60QT000084,84,51,29,4
60QT000085,124,58,54,12
60QT000086,168,136,26,6
60QT000087,109,85,20,4
60QT000088,94,79,11,4
60QT000089,308,250,49,9
60QT000090,120,105,11,4
60QT000091,121,96,20,5
60QT000092,68,48,17,3
60QT000093,69,47,13,9
60QT000094,115,90,22,3
60QT000095,114,90,11,13
60QT000096,117,97,14,6
60QT000097,172,137,27,8
60QT000098,73,54,14,5
60QT000099,136,109,21,6
60QT000100,67,52,10,5
60QT000101,124,94,28,2
60QT000102,117,91,21,5
60QT000103,111,96,13,2
60QT000104,168,146,17,5
60QT000105,140,103,28,9
60QT000106,326,268,38,20
60QT000107,102,47,51,4
60QT000108,87,61,18,8
60QT000109,75,37,34,4
60QT000110,154,98,43,13
60QT000111,138,88,41,9
60QT000112,151,102,42,7
60QT000113,114,81,28,5
60QT000114,57,38,18,1
60QT000115,179,139,31,9
60QT000116,127,90,29,8
60QT000117,205,153,48,4
60QT000118,139,83,48,8
60QT000119,80,53,24,3
60QT000120,96,61,31,4
60QT000121,145,108,30,7
60QT000122,158,114,41,3
60QT000123,89,57,29,3
60QT000124,106,73,24,9
60QT000125,151,117,32,2
60QT000126,80,67,10,3
60QT000127,103,87,14,2
60QT000128,175,124,46,5
60QT000129,107,87,18,2
60QT000130,128,106,21,1
60QT000131,175,151,23,1
60QT000132,77,56,19,2
60QT000133,96,64,28,4
60QT000134,114,89,21,4
60QT000135,183,134,39,10
60QT000136,141,97,37,7
60QT000137,60,26,31,3
60QT000138,152,103,48,1
60QT000139,134,100,32,2
60QT000140,112,82,25,5
60QT000141,134,108,25,1
60QT000142,190,136,44,10
60QT000143,72,56,10,6
60QT000144,171,138,26,7
60QT000145,58,29,26,3
60QT000146,193,163,25,5
60QT000147,172,107,53,12
60QT000148,139,95,40,4
60QT000149,56,38,18,0
60QT000150,96,73,21,2
60QT000151,168,111,48,9
60QT000152,140,96,34,10
60QT000153,71,57,11,3
60QT000154,107,97,6,4
60QT000155,99,51,39,9
60QT000156,167,139,25,3
60QT000157,141,95,38,8
60QT000158,149,82,57,10
60QT000159,142,89,47,6
60QT000160,77,50,26,1
60QT000161,78,57,17,4
60QT000162,84,64,16,4
60QT000163,117,72,40,5
60QT000164,59,42,16,1
60QT000165,138,115,19,4
60QT000166,173,140,26,7
60QT000167,105,82,17,6
60QT000168,155,118,33,4
60QT000169,154,114,35,5
60QT000170,104,93,8,3
60QT000171,70,56,10,4
60QT000172,186,140,44,2
60QT000173,64,46,15,3
60QT000174,169,110,53,6
60QT000175,167,126,35,6
60QT000176,104,79,23,2
60QT000177,155,112,36,7
60QT000178,134,100,26,8
60QT000179,65,49,14,2
60QT000180,123,81,38,4
60QT000181,161,114,39,8
60QT000182,73,51,15,7
60QT000183,147,105,38,4
60QT000184,167,127,37,3
60QT000185,124,88,30,6
60QT000186,179,143,33,3
60QT000187,75,55,15,5
60QT000188,78,61,16,1
60QT000189,167,147,18,2
60QT000190,133,115,14,4
60QT000191,58,50,8,0
60QT000192,105,83,18,4
60QT000193,128,109,14,5
60QT000194,89,67,18,4
60QT000195,99,74,23,2
60QT000196,124,95,25,4
60QT000197,186,124,58,4
60QT000198,201,161,33,7
60QT000199,135,112,21,2
60QT000200,133,129,2,2
60QT000201,84,66,12,6
60QT000202,89,80,8,1
60QT000203,166,127,28,11
60QT000204,136,106,28,2
60QT000205,58,39,17,2
60QT000206,97,65,27,5
60QT000207,70,57,11,2
60QT000208,158,132,21,5
60QT000209,156,114,36,6
60QT000210,119,82,33,4
60QT000211,183,153,23,7
60QT000212,103,80,23,0
60QT000213,60,40,17,3
60QT000214,120,80,34,6
60QT000215,191,164,21,6
60QT000216,125,95,27,3
60QT000217,137,113,20,4
60QT000218,68,58,6,4
60QT000219,188,128,48,12
60QT000220,126,106,15,5
60QT000221,152,131,19,2
60QT000222,129,83,41,5
60QT000223,79,69,8,2
60QT000224,78,62,13,3
60QT000225,191,146,40,5
60QT000226,150,95,43,12
60QT000227,154,112,38,4
60QT000228,188,134,50,4
60QT000229,101,75,26,0
60QT000230,101,78,15,8
60QT000231,83,62,13,8
60QT000232,153,108,41,4
60QT000233,147,109,26,12
60QT000234,69,65,3,1
60QT000235,120,101,13,6
60QT000236,109,85,23,1
60QT000237,135,119,13,3
60QT000238,113,91,17,5
60QT000239,122,100,21,1
60QT000240,92,63,24,5
60QT000241,152,115,30,7
60QT000242,111,88,21,2
60QT000243,148,112,27,9
60QT000244,100,76,21,3
60QT000245,138,111,20,7
60QT000246,105,81,22,2
60QT000247,113,83,27,3
60QT000248,131,94,34,3
60QT000249,133,92,33,8
60QT000250,61,34,25,2
60QT000251,97,70,23,4
60QT000252,101,58,33,10
60QT000253,88,53,30,5
60QT000254,155,101,51,3
60QT000255,127,101,24,2
60QT000256,149,86,56,7
60QT000257,106,75,27,4
60QT000258,78,50,25,3
60QT000259,166,122,42,2
60QT000260,112,83,25,4
60QT000261,77,50,23,4
60QT000262,84,70,13,1
60QT000263,88,69,17,2
60QT000264,97,66,24,7
60QT000265,124,58,53,13
60QT000266,136,76,52,8
60QT000267,99,45,49,5
60QT000268,159,111,46,2
60QT000269,137,86,41,10
60QT000270,127,71,50,6
60QT000271,109,64,39,6
60QT000272,115,85,24,6
60QT000273,119,88,27,4
60QT000274,125,78,41,6
60QT000275,126,75,48,3
60QT000276,69,55,12,2
60QT000277,101,71,26,4
60QT000278,114,88,24,2
60QT000279,88,61,26,1
60QT000280,137,89,42,6
60QT000281,127,108,15,4
60QT000282,114,89,20,5
60QT000283,78,54,18,6
60QT000284,102,94,8,0
60QT000285,142,118,16,8
60QT000286,62,46,13,3
60QT000287,116,86,27,3
60QT000288,97,79,16,2
60QT000289,125,84,35,6
60QT000290,83,52,30,1
60QT000291,150,112,30,8
60QT000292,68,59,9,0
60QT000293,143,99,40,4
60QT000294,102,59,39,4
60QT000295,122,99,21,2
60QT000296,102,76,25,1
60QT000297,186,144,36,6
60QT000298,100,87,10,3
60QT000299,164,132,27,5
60QT000300,183,139,42,2
60QT000301,128,102,23,3
60QT000302,129,112,14,3
60QT000303,139,92,37,10
60QT000304,125,99,21,5
60QT000305,167,145,18,4
60QT000306,104,88,15,1
60QT000307,185,151,21,13
60QT000308,139,120,10,9
60QT000309,185,156,24,5
60QT000310,90,71,16,3
60QT000311,92,69,20,3
60QT000312,124,110,14,0
60QT000313,78,65,11,2
60QT000314,125,105,16,4
60QT000315,151,113,33,5
60QT000316,193,145,39,9
60QT000317,141,105,34,2
60QT000318,79,40,35,4
60QT000319,65,34,29,2
60QT000320,103,42,52,9
60QT000321,114,81,30,3
60QT000322,164,126,35,3
60QT000323,140,97,42,1
60QT000324,117,65,50,2
60QT000325,163,106,47,10
60QT000326,175,113,60,2
60QT000327,130,103,27,0
60QT000328,93,77,15,1
60QT000329,160,98,59,3
60QT000330,148,99,45,4
60QT000331,148,114,31,3
60QT000332,90,59,26,5
60QT000333,192,160,26,6
60QT000334,121,74,40,7
60QT000335,137,94,41,2
60QT000336,124,109,13,2
60QT000337,73,52,18,3
60QT000338,58,54,2,2
60QT000339,114,87,26,1
60QT000340,96,80,15,1
60QT000341,123,109,14,0
60QT000342,147,118,17,12
60QT000343,109,72,36,1
60QT000344,71,61,9,1
60QT000345,99,65,26,8
60QT000346,99,76,23,0
60QT000347,89,58,29,2
60QT000348,69,45,21,3
60QT000349,113,72,33,8
60QT000350,87,69,14,4
60QT000351,127,84,34,9
60QT000352,79,48,25,6
60QT000353,52,39,10,3
60QT000354,83,65,12,6
60QT000355,139,106,28,5
60QT000356,160,122,35,3
60QT000357,196,168,24,4
60QT000358,91,63,21,7
60QT000359,97,75,20,2
60QT000360,152,120,27,5
60QT000361,153,126,23,4
60QT000362,162,120,39,3
60QT000363,135,93,35,7
60QT000364,116,72,37,7
60QT000365,104,84,18,2
60QT000366,71,51,18,2
60QT000367,131,94,30,7
60QT000368,76,60,12,4
60QT000369,123,101,21,1
60QT000370,125,99,25,1
60QT000371,125,120,5,0
60QT000372,81,75,4,2
60QT000373,127,104,21,2
60QT000374,59,38,19,2
60QT000375,76,58,17,1
60QT000376,143,115,27,1
60QT000377,119,84,31,4
60QT000378,84,66,17,1
60QT000379,164,109,49,6
60QT000380,56,34,20,2
60QT000381,115,86,28,1
60QT000382,119,83,34,2
60QT000383,111,84,24,3
60QT000384,97,77,18,2
60QT000385,147,121,22,4
60QT000386,105,85,19,1
60QT000387,133,105,26,2
60QT000388,159,134,22,3
60QT000389,97,74,16,7
60QT000390,98,72,21,5
60QT000391,77,66,11,0
60QT000392,101,79,19,3
60QT000393,121,97,17,7
60QT000394,88,77,9,2
60QT000395,66,52,12,2
60QT000396,75,57,10,8
60QT000397,99,86,11,2
60QT000398,135,115,15,5
60QT000399,123,96,16,11
60QT000400,114,96,11,7
60QT000401,85,68,14,3
60QT000402,124,101,21,2
60QT000403,123,108,9,6
60QT000404,106,95,11,0
60QT000405,204,184,15,5
60QT000406,176,162,10,4
60QT000407,115,90,13,12
60QT000408,127,115,11,1
60QT000409,137,122,8,7
60QT000410,126,114,7,5
60QT000411,130,112,16,2
60QT000412,82,68,13,1
60QT000413,121,101,12,8
60QT000414,96,80,8,8
60QT000415,118,97,17,4
60QT000416,213,194,17,2
60QT000417,138,128,10,0
60QT000418,93,83,6,4
60QT000419,103,84,17,2
60QT000420,99,81,13,5
60QT000421,126,106,14,6
60QT000422,136,125,9,2
60QT000423,50,45,3,2
60QT000424,100,91,5,4
60QT000425,127,117,9,1
60QT000426,89,83,6,0
60QT000427,198,180,14,4
60QT000428,140,124,13,3
60QT000429,73,61,8,4
60QT000430,123,117,3,3
60QT000431,143,136,7,0
60QT000432,95,91,3,1
60QT000433,82,71,11,0
60QT000434,92,84,3,5
60QT000435,139,132,3,4
60QT000436,65,49,13,3
60QT000437,137,132,2,3
60QT000438,134,114,18,2
60QT000439,102,91,11,0
60QT000440,138,123,14,1
60QT000441,177,159,13,5
60QT000442,115,103,4,8
60QT000443,139,127,8,4
60QT000444,127,119,4,4
60QT000445,127,121,4,2
60QT000446,93,87,6,0
60QT000447,150,140,8,2
60QT000448,149,143,5,1
60QT000449,134,123,8,3
60QT000450,105,86,14,5
60QT000451,96,93,3,0
60QT000452,125,116,7,2
60QT000453,144,125,12,7
60QT000454,109,100,5,4
60QT000455,94,83,10,1
60QT000456,132,119,10,3
60QT000457,91,84,5,2
60QT000458,176,160,12,4
60QT000459,184,172,10,2
60QT000460,137,124,10,3
60QT000461,190,171,16,3
60QT000462,114,93,17,4
60QT000463,98,84,9,5
60QT000464,162,150,11,1
60QT000465,113,99,11,3
60QT000466,105,99,5,1
60QT000467,77,65,9,3
60QT000468,169,156,9,4
60QT000469,171,156,15,0
60QT000470,138,111,18,9
60QT000471,162,144,15,3
60QT000472,149,135,10,4
60QT000473,148,101,40,7
60QT000474,219,155,61,3
60QT000475,128,96,27,5
60QT000476,125,100,22,3
60QT000477,140,119,17,4
60QT000478,115,95,14,6
60QT000479,174,156,8,10
60QT000480,134,110,21,3
60QT000481,169,144,23,2
60QT000482,108,97,8,3
60QT000483,119,82,33,4
60QT000484,167,146,19,2
60QT000485,110,81,27,2
60QT000486,112,91,16,5
60QT000487,96,75,19,2
60QT000488,93,80,8,5
60QT000489,85,59,21,5
60QT000490,109,70,33,6
60QT000491,82,68,11,3
60QT000492,72,51,19,2
60QT000493,119,81,36,2
60QT000494,122,98,19,5
60QT000495,120,82,35,3
60QT000496,94,78,13,3
60QT000497,104,93,8,3
60QT000498,134,113,16,5
60QT000499,140,121,17,2
60QT000500,118,97,14,7
60QT000501,146,129,13,4
60QT000502,182,135,42,5
60QT000503,125,113,11,1
60QT000504,141,129,10,2
60QT000505,70,55,10,5
60QT000506,111,99,10,2
60QT000507,169,118,42,9
60QT000508,92,68,22,2
60QT000509,89,73,12,4
60QT000510,179,124,48,7
60QT000511,66,55,9,2
60QT000512,126,100,23,3
60QT000513,121,97,17,7
60QT000514,82,66,13,3
60QT000515,142,111,29,2
60QT000516,56,42,7,7
60QT000517,92,74,15,3
60QT000518,89,81,8,0
60QT000519,71,57,12,2
60QT000520,112,95,12,5
60QT000521,156,134,16,6
60QT000522,71,54,9,8
60QT000523,135,123,11,1
60QT000524,157,133,18,6
60QT000525,115,101,12,2
60QT000526,64,57,7,0
60QT000527,196,164,22,10
60QT000528,100,81,14,5
60QT000529,80,72,8,0
60QT000530,124,101,18,5
60QT000531,162,141,13,8
60QT000532,121,108,12,1
60QT000533,88,78,7,3
60QT000534,97,82,9,6
60QT000535,88,76,9,3
60QT000536,101,86,13,2
60QT000537,193,171,18,4
60QT000538,92,74,13,5
60QT000539,112,96,10,6
60QT000540,171,145,19,7
60QT000541,84,78,3,3
60QT000542,207,191,10,6
60QT000543,77,66,9,2
60QT000544,104,86,14,4
60QT000545,196,172,19,5
60QT000546,173,142,18,13
60QT000547,96,83,9,4
60QT000548,60,50,6,4
60QT000549,83,71,10,2
60QT000550,85,74,9,2
60QT000551,73,61,7,5
60QT000552,128,107,13,8
60QT000553,105,82,13,10
60QT000554,90,72,14,4
60QT000555,103,85,13,5
60QT000556,139,114,16,9
60QT000557,66,55,6,5
60QT000558,128,106,8,14
60QT000559,123,96,21,6
60QT000560,122,113,8,1
60QT000561,154,138,9,7
60QT000562,158,141,13,4
60QT000563,134,120,7,7
60QT000564,85,78,5,2
60QT000565,185,159,20,6
60QT000566,118,68,15,35
60QT000567,201,130,47,24
60QT000568,112,71,25,16
60QT000569,113,64,35,14
60QT000570,150,98,33,19
60QT000571,79,58,11,10
60QT000572,157,147,6,4
60QT000573,116,99,10,7
60QT000574,101,92,5,4
60QT000575,282,199,44,39
60QT000576,113,104,6,3
60QT000577,107,100,5,2
60QT000578,130,117,11,2
60QT000579,140,127,10,3
60QT000580,120,110,7,3
60QT000581,119,106,12,1
60QT000582,173,151,15,7
60QT000583,163,148,10,5
60QT000584,191,162,22,7
60QT000585,103,88,15,0
60QT000586,70,58,10,2
60QT000587,120,102,13,5
60QT000588,114,104,5,5
60QT000589,153,133,16,4
60QT000590,77,71,5,1
60QT000591,131,115,14,2
60QT000592,144,123,17,4
60QT000593,198,164,23,11
60QT000594,138,129,8,1
60QT000595,158,133,22,3
60QT000596,174,161,8,5
60QT000597,126,112,10,4
60QT000598,112,97,12,3
60QT000599,148,134,11,3
60QT000600,89,78,8,3
60QT000601,131,117,8,6
60QT000602,54,46,5,3
60QT000603,167,150,14,3
60QT000604,95,82,12,1
60QT000605,118,107,8,3
60QT000606,67,57,3,7
60QT000607,53,48,3,2
60QT000608,93,81,6,6
60QT000609,119,94,24,1
60QT000610,129,115,8,6
60QT000611,121,103,13,5
60QT000612,113,98,11,4
60QT000613,120,94,17,9
60QT000614,91,69,13,9
60QT000615,100,85,12,3
60QT000616,119,110,5,4
60QT000617,111,94,14,3
60QT000618,100,92,6,2
60QT000619,117,100,15,2
60QT000620,111,102,7,2
60QT000621,178,151,17,10
60QT000622,162,147,15,0
60QT000623,154,137,9,8
60QT000624,118,102,12,4
60QT000625,79,74,2,3
60QT000626,105,95,3,7
60QT000627,189,173,11,5
60QT000628,81,76,1,4
60QT000629,60,57,2,1
60QT000630,103,96,7,0
60QT000631,121,105,8,8
60QT000632,102,91,5,6
60QT000633,107,97,6,4
60QT000634,70,65,4,1
60QT000635,93,82,8,3
60QT000636,87,81,6,0
60QT000637,169,155,13,1
60QT000638,165,148,11,6
60QT000639,152,137,13,2
60QT000640,147,135,4,8
60QT000641,93,81,8,4
60QT000642,89,84,2,3
60QT000643,118,112,5,1
60QT000644,92,86,6,0
60QT000645,139,129,8,2
60QT000646,90,81,7,2
60QT000647,104,98,5,1
60QT000648,96,94,1,1
60QT000649,197,168,21,8
60QT000650,53,48,4,1
60QT000651,94,84,8,2
60QT000652,131,108,12,11
60QT000653,125,111,11,3
60QT000654,166,129,28,9
60QT000655,111,87,19,5
60QT000656,106,81,24,1
60QT000657,108,100,6,2
60QT000658,116,94,16,6
60QT000659,83,72,10,1
60QT000660,76,62,8,6
60QT000661,80,59,10,11
60QT000662,81,73,7,1
60QT000663,95,77,15,3
60QT000664,65,45,10,10
60QT000665,108,86,17,5
60QT000666,150,126,21,3
60QT000667,125,112,9,4
60QT000668,189,157,23,9
60QT000669,203,187,14,2
60QT000670,129,119,7,3
60QT000671,108,92,7,9
60QT000672,99,80,16,3
60QT000673,139,116,21,2
60QT000674,179,155,13,11
60QT000675,103,88,10,5
60QT000676,135,118,14,3
60QT000677,115,98,15,2
60QT000678,88,81,6,1
60QT000679,116,108,4,4
60QT000680,160,141,10,9
60QT000681,94,88,4,2
60QT000682,196,181,11,4
60QT000683,121,119,2,0
60QT000684,112,102,6,4
60QT000685,98,85,11,2
60QT000686,121,111,7,3
60QT000687,95,77,10,8
60QT000688,115,107,5,3
60QT000689,91,79,9,3
60QT000690,99,88,8,3
60QT000691,103,99,4,0
60QT000692,101,88,12,1
60QT000693,89,85,3,1
60QT000694,148,137,10,1
60QT000695,155,142,10,3
60QT000696,81,73,5,3
60QT000697,73,70,3,0
60QT000698,193,181,12,0
60QT000699,121,115,4,2
60QT000700,153,145,6,2
60QT000701,69,55,7,7
60QT000702,114,99,11,4
60QT000703,98,84,7,7
60QT000704,118,104,8,6
60QT000705,109,92,14,3
60QT000706,131,120,9,2
60QT000707,119,107,7,5
60QT000708,58,53,5,0
60QT000709,114,101,7,6
60QT000710,59,47,8,4
60QT000711,142,132,8,2
60QT000712,112,83,16,13
60QT000713,69,58,8,3
60QT000714,88,80,3,5
60QT000715,78,74,3,1
60QT000716,105,99,5,1
60QT000717,121,106,13,2
60QT000718,92,81,9,2
60QT000719,153,145,8,0
60QT000720,191,167,18,6
60QT000721,77,63,11,3
60QT000722,134,104,26,4
60QT000723,219,201,16,2
60QT000724,149,133,15,1
60QT000725,149,131,10,8
60QT000726,155,131,18,6
60QT000727,77,74,2,1
60QT000728,117,107,8,2
60QT000729,145,110,30,5
60QT000730,166,146,13,7
60QT000731,154,137,14,3
60QT000732,171,159,9,3
60QT000733,185,159,21,5
60QT000734,180,163,13,4
60QT000735,149,131,18,0
60QT000736,150,134,13,3
60QT000737,55,47,7,1
60QT000738,87,82,3,2
60QT000739,152,137,14,1
60QT000740,170,150,17,3
60QT000741,64,58,4,2
60QT000742,137,113,21,3
60QT000743,77,60,12,5
60QT000744,220,194,20,6
60QT000745,132,122,9,1
60QT000746,120,111,8,1
60QT000747,127,122,4,1
60QT000748,132,118,13,1
60QT000749,165,148,15,2
60QT000750,126,118,6,2
60QT000751,120,98,19,3
60QT000752,92,81,9,2
60QT000753,69,58,10,1
60QT000754,136,123,12,1
60QT000755,60,47,10,3
60QT000756,64,59,5,0
60QT000757,99,90,6,3
60QT000758,76,75,1,0
60QT000759,134,125,8,1
60QT000760,119,111,5,3
60QT000761,83,69,12,2
60QT000762,78,69,6,3
60QT000763,128,108,15,5
60QT000764,96,83,6,7
60QT000765,124,113,7,4
60QT000766,101,87,11,3
60QT000767,104,96,6,2
60QT000768,101,90,9,2
60QT000769,52,38,9,5
60QT000770,83,66,10,7
60QT000771,92,86,5,1
60QT000772,120,116,4,0
60QT000773,66,58,7,1
60QT000774,163,138,20,5
60QT000775,74,65,8,1
60QT000776,144,117,20,7
60QT000777,122,104,13,5
60QT000778,126,116,6,4
60QT000779,52,45,7,0
60QT000780,82,73,8,1
60QT000781,97,87,9,1
60QT000782,135,118,13,4
60QT000783,166,137,17,12
60QT000784,92,79,11,2
60QT000785,116,103,8,5
60QT000786,90,75,12,3
60QT000787,167,143,21,3
60QT000788,111,93,15,3
60QT000789,206,169,32,5
60QT000790,182,148,29,5
60QT000791,95,82,11,2
60QT000792,113,95,17,1
60QT000793,130,114,14,2
60QT000794,182,142,34,6
60QT000795,76,70,3,3
60QT000796,132,122,10,0
60QT000797,120,113,6,1
60QT000798,58,56,2,0
60QT000799,142,119,17,6
60QT000800,126,114,10,2
60QT000801,78,63,12,3
60QT000802,73,64,6,3
60QT000803,135,123,8,4
60QT000804,68,65,3,0
60QT000805,94,84,8,2
60QT000806,113,100,7,6
60QT000807,120,111,8,1
60QT000808,108,102,6,0
60QT000809,117,102,14,1
60QT000810,59,48,10,1
60QT000811,150,132,17,1
60QT000812,174,148,18,8
60QT000813,63,51,12,0
60QT000814,91,84,5,2
60QT000815,162,142,12,8
60QT000816,61,50,9,2
60QT000817,147,121,17,9
60QT000818,137,99,28,10
60QT000819,155,128,25,2
60QT000820,148,111,27,10
60QT000821,107,87,15,5
60QT000822,144,106,29,9
60QT000823,126,106,16,4
60QT000824,114,78,30,6
60QT000825,83,69,12,2
60QT000826,248,211,31,6
60QT000827,72,64,8,0
60QT000828,89,72,14,3
60QT000829,72,61,9,2
60QT000830,134,112,19,3
60QT000831,64,58,6,0
60QT000832,120,104,13,3
60QT000833,181,156,19,6
60QT000834,133,117,13,3
60QT000835,108,93,11,4
60QT000836,194,152,28,14
60QT000837,183,165,16,2
60QT000838,196,173,19,4
60QT000839,160,145,14,1
60QT000840,140,127,11,2
60QT000841,139,120,12,7
60QT000842,200,183,12,5
60QT000843,182,171,10,1
60QT000844,120,108,7,5
60QT000845,150,137,11,2
60QT000846,150,131,14,5
60QT000847,155,139,13,3
60QT000848,167,151,13,3
60QT000849,134,120,9,5
60QT000850,175,159,13,3
60QT000851,150,114,28,8
60QT000852,191,148,34,9
60QT000853,56,53,3,0
60QT000854,116,96,12,8
60QT000855,136,119,12,5
60QT000856,156,146,7,3
60QT000857,96,95,1,0
60QT000858,224,195,25,4
60QT000859,127,121,6,0
60QT000860,146,136,8,2
60QT000861,196,179,14,3
60QT000862,82,73,5,4
60QT000863,149,137,10,2
60QT000864,150,136,11,3
60QT000865,150,134,15,1
60QT000866,108,90,16,2
60QT000867,173,158,14,1
60QT000868,176,159,13,4
60QT000869,109,86,18,5
60QT000870,109,87,17,5
60QT000871,66,53,10,3
60QT000872,111,86,22,3
60QT000873,174,138,32,4
60QT000874,112,99,13,0
60QT000875,147,123,21,3
60QT000876,161,142,17,2
60QT000877,134,123,8,3
60QT000878,113,98,9,6
60QT000879,106,88,16,2
60QT000880,114,99,11,4
60QT000881,119,109,8,2
60QT000882,130,122,7,1
60QT000883,202,169,29,4
60QT000884,115,98,16,1
60QT000885,132,114,15,3
60QT000886,90,81,7,2
60QT000887,99,85,13,1
60QT000888,177,159,17,1
60QT000889,155,134,16,5
60QT000890,148,114,26,8
60QT000891,167,120,39,8
60QT000892,246,219,20,7
60QT000893,126,115,7,4
60QT000894,93,84,6,3
60QT000895,115,103,10,2
60QT000896,122,100,18,4
60QT000897,117,94,19,4
60QT000898,107,87,14,6
60QT000899,142,123,19,0
60QT000900,109,86,19,4
60QT000901,155,136,14,5
60QT000902,178,134,40,4
60QT000903,162,132,25,5
60QT000904,119,86,29,4
60QT000905,149,134,8,7
60QT000906,119,100,16,3
60QT000907,137,108,25,4
60QT000908,109,95,12,2
60QT000909,64,50,6,8
60QT000910,171,122,42,7
60QT000911,104,78,23,3
60QT000912,178,142,22,14
60QT000913,87,69,17,1
60QT000914,77,58,16,3
60QT000915,104,82,17,5
60QT000916,108,97,8,3
60QT000917,118,86,31,1
60QT000918,105,77,18,10
60QT000919,128,105,16,7
60QT000920,96,75,19,2
60QT000921,111,88,20,3
60QT000922,89,69,16,4
60QT000923,115,75,32,8
60QT000924,101,82,12,7
60QT000925,107,94,9,4
60QT000926,96,72,22,2
60QT000927,75,56,16,3
60QT000928,116,108,6,2
60QT000929,146,134,12,0
60QT000930,140,118,19,3
60QT000931,88,64,20,4
60QT000932,103,86,15,2
60QT000933,129,116,11,2
60QT000934,97,75,17,5
60QT000935,55,46,5,4
60QT000936,174,142,27,5
60QT000937,93,65,20,8
60QT000938,133,121,11,1
60QT000939,209,181,21,7
60QT000940,103,88,12,3
60QT000941,153,136,15,2
60QT000942,106,92,12,2
60QT000943,144,127,14,3
60QT000944,109,96,11,2
60QT000945,89,83,5,1
60QT000946,147,127,18,2
60QT000947,100,78,22,0
60QT000948,69,46,15,8
60QT000949,157,120,35,2
60QT000950,134,97,33,4
60QT000951,154,129,22,3
60QT000952,118,108,8,2
60QT000953,93,78,13,2
60QT000954,170,143,23,4
60QT000955,174,115,47,12
60QT000956,124,81,31,12
60QT000957,149,112,31,6
60QT000958,94,66,25,3
60QT000959,180,143,33,4
60QT000960,141,112,19,10
60QT000961,127,95,28,4
60QT000962,185,152,32,1
60QT000963,137,100,35,2
60QT000964,153,138,12,3
