"dz_2011","la_name","year","total","rest_uk","rest_eu","outside_europe"
"S01007637","Dumfries and Galloway",2011,857,101,8,5
"S01007638","Dumfries and Galloway",2011,768,89,19,16
"S01007639","Dumfries and Galloway",2011,1087,138,15,8
"S01007640","Dumfries and Galloway",2011,724,200,9,9
"S01007641","Dumfries and Galloway",2011,856,233,11,22
"S01007642","Dumfries and Galloway",2011,835,222,30,23
"S01007643","Dumfries and Galloway",2011,903,173,16,10
"S01007644","Dumfries and Galloway",2011,844,214,14,12
"S01007645","Dumfries and Galloway",2011,524,160,8,9
"S01007646","Dumfries and Galloway",2011,627,243,16,26
"S01007647","Dumfries and Galloway",2011,717,217,5,17
"S01007648","Dumfries and Galloway",2011,873,206,7,17
"S01007649","Dumfries and Galloway",2011,741,165,2,12
"S01007650","Dumfries and Galloway",2011,956,483,6,31
"S01007651","Dumfries and Galloway",2011,588,256,8,6
"S01007652","Dumfries and Galloway",2011,611,219,6,5
"S01007653","Dumfries and Galloway",2011,886,222,10,7
"S01007654","Dumfries and Galloway",2011,1104,287,20,10
"S01007655","Dumfries and Galloway",2011,781,289,19,16
"S01007656","Dumfries and Galloway",2011,851,235,15,9
"S01007657","Dumfries and Galloway",2011,435,122,4,8
"S01007658","Dumfries and Galloway",2011,507,153,4,7
"S01007659","Dumfries and Galloway",2011,820,197,14,19
"S01007660","Dumfries and Galloway",2011,851,107,32,7
"S01007661","Dumfries and Galloway",2011,660,128,23,16
"S01007662","Dumfries and Galloway",2011,908,124,36,6
"S01007663","Dumfries and Galloway",2011,843,131,7,16
"S01007664","Dumfries and Galloway",2011,578,84,27,8
"S01007665","Dumfries and Galloway",2011,660,94,6,3
"S01007666","Dumfries and Galloway",2011,510,94,3,3
"S01007667","Dumfries and Galloway",2011,717,131,10,18
"S01007668","Dumfries and Galloway",2011,1086,133,17,7
"S01007669","Dumfries and Galloway",2011,642,93,39,7
"S01007670","Dumfries and Galloway",2011,729,92,50,13
"S01007671","Dumfries and Galloway",2011,736,205,5,5
"S01007672","Dumfries and Galloway",2011,874,197,16,3
"S01007673","Dumfries and Galloway",2011,700,161,18,7
"S01007674","Dumfries and Galloway",2011,797,155,19,5
"S01007675","Dumfries and Galloway",2011,627,202,6,6
"S01007676","Dumfries and Galloway",2011,686,290,4,9
"S01007677","Dumfries and Galloway",2011,516,240,4,7
"S01007678","Dumfries and Galloway",2011,788,324,7,10
"S01007679","Dumfries and Galloway",2011,843,395,17,8
"S01007680","Dumfries and Galloway",2011,922,419,6,23
"S01007681","Dumfries and Galloway",2011,405,159,11,8
"S01007682","Dundee City",2011,882,93,47,92
"S01007683","Dundee City",2011,701,66,22,156
"S01007684","Dundee City",2011,801,85,15,47
"S01007685","Dundee City",2011,906,143,45,98
"S01007686","Dundee City",2011,673,57,36,42
"S01007687","Dundee City",2011,885,127,44,75
"S01007688","Dundee City",2011,1015,171,68,142
"S01007689","Dundee City",2011,613,83,48,78
"S01007690","Dundee City",2011,875,145,60,72
"S01007691","Dundee City",2011,2901,637,277,613
"S01007692","Dundee City",2011,939,155,86,78
"S01007693","Dundee City",2011,974,171,102,150
"S01007694","Dundee City",2011,1115,166,96,137
"S01007695","Dundee City",2011,963,86,73,119
"S01007696","Dundee City",2011,800,102,57,154
"S01007697","Dundee City",2011,948,95,81,72
"S01007698","Dundee City",2011,1093,104,89,195
"S01007699","Dundee City",2011,808,83,57,139
"S01007700","Dundee City",2011,990,114,44,60
"S01007701","Dundee City",2011,535,50,53,45
"S01007702","Dundee City",2011,1026,189,108,108
"S01007703","Dundee City",2011,783,70,32,49
"S01007704","Dundee City",2011,907,71,56,77
"S01007705","Dundee City",2011,749,143,117,144
"S01007706","Dundee City",2011,781,139,60,132
"S01007707","Dundee City",2011,862,157,63,163
"S01007708","Dundee City",2011,644,49,38,46
"S01007709","Dundee City",2011,582,51,54,35
"S01007710","Dundee City",2011,817,104,59,107
"S01007711","Dundee City",2011,1050,100,98,120
"S01007712","Dundee City",2011,687,64,80,76
"S01007713","Dundee City",2011,484,37,27,58
"S01007714","Dundee City",2011,643,37,57,37
"S01007715","Dundee City",2011,516,33,39,68
"S01007716","Dundee City",2011,1041,43,109,104
"S01007717","Dundee City",2011,1003,59,78,84
"S01007718","Dundee City",2011,689,33,58,48
"S01007719","Dundee City",2011,960,44,26,32
"S01007720","Dundee City",2011,705,28,10,11
"S01007721","Dundee City",2011,730,37,26,19
"S01007722","Dundee City",2011,840,38,20,36
"S01007723","Dundee City",2011,952,51,52,48
"S01007724","Dundee City",2011,648,42,82,80
"S01007725","Dundee City",2011,773,38,56,36
"S01007726","Dundee City",2011,786,50,79,76
"S01007727","Dundee City",2011,1023,74,97,73
"S01007728","Dundee City",2011,773,55,121,68
"S01007729","Dundee City",2011,772,64,99,96
"S01007730","Dundee City",2011,764,69,105,45
"S01007731","Dundee City",2011,729,39,88,40
"S01007732","Dundee City",2011,677,64,66,53
"S01007733","Dundee City",2011,853,63,22,60
"S01007734","Dundee City",2011,821,63,16,44
"S01007735","Dundee City",2011,827,51,10,49
"S01007736","Dundee City",2011,723,53,14,44
"S01007737","Dundee City",2011,1062,42,24,79
"S01007738","Dundee City",2011,732,38,13,19
"S01007739","Dundee City",2011,591,19,11,8
"S01007740","Dundee City",2011,575,29,6,25
"S01007741","Dundee City",2011,753,33,16,22
"S01007742","Dundee City",2011,624,33,10,17
"S01007743","Dundee City",2011,895,43,22,15
"S01007744","Dundee City",2011,766,35,29,13
"S01007745","Dundee City",2011,694,17,12,13
"S01007746","Dundee City",2011,889,39,13,13
"S01007747","Dundee City",2011,505,23,5,17
"S01007748","Dundee City",2011,704,41,20,8
"S01007749","Dundee City",2011,709,44,9,37
"S01007750","Dundee City",2011,815,63,25,50
"S01007751","Dundee City",2011,790,81,15,48
"S01007752","Dundee City",2011,747,80,10,17
"S01007753","Dundee City",2011,535,24,13,11
"S01007754","Dundee City",2011,884,36,24,8
"S01007755","Dundee City",2011,877,37,14,8
"S01007756","Dundee City",2011,629,25,8,14
"S01007757","Dundee City",2011,840,70,22,36
"S01007758","Dundee City",2011,899,91,20,37
"S01007759","Dundee City",2011,964,87,17,34
"S01007760","Dundee City",2011,618,72,14,13
"S01007761","Dundee City",2011,853,102,31,42
"S01007762","Dundee City",2011,814,100,18,28
"S01007763","Dundee City",2011,545,32,10,12
"S01007764","Dundee City",2011,756,59,9,20
"S01007765","Dundee City",2011,683,65,5,16
"S01007766","Dundee City",2011,914,89,11,29
"S01007767","Dundee City",2011,884,82,9,27
"S01007768","Dundee City",2011,649,58,10,23
"S01007769","Dundee City",2011,733,55,6,28
"S01007770","Dundee City",2011,738,90,7,30
"S01007771","Dundee City",2011,532,50,10,10
"S01007772","Dundee City",2011,964,80,15,23
"S01007773","Dundee City",2011,734,42,9,17
"S01007774","Dundee City",2011,954,94,23,16
"S01007775","Dundee City",2011,926,86,14,41
"S01007776","Dundee City",2011,727,47,12,33
"S01007777","Dundee City",2011,962,77,10,43
"S01007778","Dundee City",2011,492,55,11,13
"S01007779","Dundee City",2011,701,46,5,7
"S01007780","Dundee City",2011,795,47,15,9
"S01007781","Dundee City",2011,899,51,16,9
"S01007782","Dundee City",2011,499,35,28,16
"S01007783","Dundee City",2011,782,41,11,7
"S01007784","Dundee City",2011,711,39,16,15
"S01007785","Dundee City",2011,603,18,12,1
"S01007786","Dundee City",2011,763,39,8,3
"S01007787","Dundee City",2011,676,31,7,10
"S01007788","Dundee City",2011,708,35,26,6
"S01007789","Dundee City",2011,624,35,4,9
"S01007790","Dundee City",2011,895,46,21,11
"S01007791","Dundee City",2011,503,35,5,7
"S01007792","Dundee City",2011,879,32,8,13
"S01007793","Dundee City",2011,959,54,63,8
"S01007794","Dundee City",2011,567,16,4,7
"S01007795","Dundee City",2011,606,21,14,3
"S01007796","Dundee City",2011,724,25,18,17
"S01007797","Dundee City",2011,522,22,16,9
"S01007798","Dundee City",2011,665,48,16,20
"S01007799","Dundee City",2011,622,35,12,34
"S01007800","Dundee City",2011,956,34,10,15
"S01007801","Dundee City",2011,973,64,24,18
"S01007802","Dundee City",2011,547,32,21,28
"S01007803","Dundee City",2011,1087,42,14,18
"S01007804","Dundee City",2011,627,27,8,12
"S01007805","Dundee City",2011,520,26,2,8
"S01007806","Dundee City",2011,634,14,21,3
"S01007807","Dundee City",2011,707,50,5,11
"S01007808","Dundee City",2011,848,62,21,14
"S01007809","Dundee City",2011,919,38,13,19
"S01007810","Dundee City",2011,883,37,16,6
"S01007811","Dundee City",2011,871,53,13,13
"S01007812","Dundee City",2011,850,39,39,13
"S01007813","Dundee City",2011,799,27,31,11
"S01007814","Dundee City",2011,565,35,3,14
"S01007815","Dundee City",2011,916,37,10,12
"S01007816","Dundee City",2011,669,28,4,3
"S01007817","Dundee City",2011,449,12,0,5
"S01007818","Dundee City",2011,753,31,7,10
"S01007819","Dundee City",2011,803,27,9,6
"S01007820","Dundee City",2011,980,41,21,24
"S01007821","Dundee City",2011,552,19,11,3
"S01007822","Dundee City",2011,734,22,10,7
"S01007823","Dundee City",2011,696,48,12,12
"S01007824","Dundee City",2011,727,35,9,38
"S01007825","Dundee City",2011,1013,37,15,42
"S01007826","Dundee City",2011,598,30,10,5
"S01007827","Dundee City",2011,583,38,18,18
"S01007828","Dundee City",2011,977,35,42,25
"S01007829","Dundee City",2011,579,26,12,19
"S01007830","Dundee City",2011,928,48,24,51
"S01007831","Dundee City",2011,888,38,39,36
"S01007832","Dundee City",2011,629,21,11,30
"S01007833","Dundee City",2011,792,25,16,21
"S01007834","Dundee City",2011,742,38,38,50
"S01007835","Dundee City",2011,695,36,13,27
"S01007836","Dundee City",2011,522,26,12,31
"S01007837","Dundee City",2011,778,41,10,21
"S01007838","Dundee City",2011,845,37,15,39
"S01007839","Dundee City",2011,702,64,19,90
"S01007840","Dundee City",2011,762,39,11,47
"S01007841","Dundee City",2011,711,32,17,24
"S01007842","Dundee City",2011,770,38,18,35
"S01007843","Dundee City",2011,705,27,20,57
"S01007844","Dundee City",2011,935,50,23,68
"S01007845","Dundee City",2011,903,44,32,19
"S01007846","Dundee City",2011,744,43,14,19
"S01007847","Dundee City",2011,917,42,28,26
"S01007848","Dundee City",2011,819,44,17,36
"S01007849","Dundee City",2011,934,46,21,14
"S01007850","Dundee City",2011,754,29,11,12
"S01007851","Dundee City",2011,940,39,11,11
"S01007852","Dundee City",2011,667,32,15,14
"S01007853","Dundee City",2011,660,41,9,14
"S01007854","Dundee City",2011,1125,72,22,32
"S01007855","Dundee City",2011,501,17,29,19
"S01007856","Dundee City",2011,857,46,15,10
"S01007857","Dundee City",2011,492,15,10,5
"S01007858","Dundee City",2011,1052,32,22,17
"S01007859","Dundee City",2011,528,17,8,17
"S01007860","Dundee City",2011,637,44,14,11
"S01007861","Dundee City",2011,674,27,6,6
"S01007862","Dundee City",2011,701,25,14,1
"S01007863","Dundee City",2011,895,36,15,6
"S01007864","Dundee City",2011,938,43,24,7
"S01007865","Dundee City",2011,693,54,8,21
"S01007866","Dundee City",2011,586,39,4,12
"S01007867","Dundee City",2011,519,54,23,18
"S01007868","Dundee City",2011,861,46,10,36
"S01007869","Dundee City",2011,955,77,22,99
"S01007870","East Ayrshire",2011,537,72,7,4
"S01007871","East Ayrshire",2011,669,46,10,6
"S01007872","East Ayrshire",2011,705,55,5,5
"S01007873","East Ayrshire",2011,688,52,8,7
"S01007874","East Ayrshire",2011,723,43,6,7
"S01007875","East Ayrshire",2011,526,58,1,5
"S01007876","East Ayrshire",2011,1009,92,4,10
"S01007877","East Ayrshire",2011,773,45,10,1
"S01007878","East Ayrshire",2011,669,49,3,5
"S01007879","East Ayrshire",2011,764,56,5,7
"S01007880","East Ayrshire",2011,382,60,3,5
"S01007881","East Ayrshire",2011,557,50,1,1
"S01007882","East Ayrshire",2011,737,103,7,11
"S01007883","East Ayrshire",2011,1046,94,11,10
"S01007884","East Ayrshire",2011,639,29,5,4
"S01007885","East Ayrshire",2011,730,52,5,12
"S01007886","East Ayrshire",2011,867,89,6,13
"S01007887","East Ayrshire",2011,578,85,3,6
"S01007888","East Ayrshire",2011,1070,48,11,7
"S01007889","East Ayrshire",2011,533,23,5,1
"S01007890","East Ayrshire",2011,736,41,7,5
"S01007891","East Ayrshire",2011,866,48,4,11
"S01007892","East Ayrshire",2011,738,52,13,2
"S01007893","East Ayrshire",2011,1036,64,11,12
"S01007894","East Ayrshire",2011,916,33,5,11
"S01007895","East Ayrshire",2011,542,35,5,9
"S01007896","East Ayrshire",2011,867,34,5,4
"S01007897","East Ayrshire",2011,439,66,4,3
"S01007898","East Ayrshire",2011,446,48,3,0
"S01007899","East Ayrshire",2011,349,27,0,3
"S01007900","East Ayrshire",2011,549,24,6,2
"S01007901","East Ayrshire",2011,711,39,11,4
"S01007902","East Ayrshire",2011,883,57,17,5
"S01007903","East Ayrshire",2011,645,47,4,0
"S01007904","East Ayrshire",2011,849,113,6,15
"S01007905","East Ayrshire",2011,687,40,1,4
"S01007906","East Ayrshire",2011,724,35,2,6
"S01007907","East Ayrshire",2011,536,16,1,0
"S01007908","East Ayrshire",2011,913,42,2,6
"S01007909","East Ayrshire",2011,543,37,2,2
"S01007910","East Ayrshire",2011,916,33,6,4
"S01007911","East Ayrshire",2011,777,41,2,1
"S01007912","East Ayrshire",2011,757,35,5,2
"S01007913","East Ayrshire",2011,616,29,2,2
"S01007914","East Ayrshire",2011,628,26,2,1
"S01007915","East Ayrshire",2011,835,33,5,8
"S01007916","East Ayrshire",2011,810,23,7,2
"S01007917","East Ayrshire",2011,847,40,2,4
"S01007918","East Ayrshire",2011,922,42,8,7
"S01007919","East Ayrshire",2011,773,44,4,6
"S01007920","East Ayrshire",2011,615,29,2,21
"S01007921","East Ayrshire",2011,932,26,2,9
"S01007922","East Ayrshire",2011,867,44,4,13
"S01007923","East Ayrshire",2011,983,50,11,25
"S01007924","East Ayrshire",2011,1037,47,8,19
"S01007925","East Ayrshire",2011,465,72,7,7
"S01007926","East Ayrshire",2011,478,49,7,3
"S01007927","East Ayrshire",2011,617,66,7,13
"S01007928","East Ayrshire",2011,1038,77,14,16
"S01007929","East Ayrshire",2011,738,54,10,14
"S01007930","East Ayrshire",2011,600,45,6,9
"S01007931","East Ayrshire",2011,1127,112,17,33
"S01007932","East Ayrshire",2011,831,67,13,7
"S01007933","East Ayrshire",2011,874,64,21,10
"S01007934","East Ayrshire",2011,720,45,6,9
"S01007935","East Ayrshire",2011,805,65,12,15
"S01007936","East Ayrshire",2011,1008,81,14,14
"S01007937","East Ayrshire",2011,1059,100,12,17
"S01007938","East Ayrshire",2011,740,47,9,2
"S01007939","East Ayrshire",2011,896,34,4,11
"S01007940","East Ayrshire",2011,1056,63,7,27
"S01007941","East Ayrshire",2011,631,45,7,7
"S01007942","East Ayrshire",2011,508,40,2,4
"S01007943","East Ayrshire",2011,660,49,6,6
"S01007944","East Ayrshire",2011,915,61,8,7
"S01007945","East Ayrshire",2011,850,65,6,14
"S01007946","East Ayrshire",2011,787,49,5,2
"S01007947","East Ayrshire",2011,756,55,7,14
"S01007948","East Ayrshire",2011,660,38,10,12
"S01007949","East Ayrshire",2011,751,39,5,7
"S01007950","East Ayrshire",2011,881,43,5,10
"S01007951","East Ayrshire",2011,755,42,8,8
"S01007952","East Ayrshire",2011,617,46,6,9
"S01007953","East Ayrshire",2011,938,25,2,5
"S01007954","East Ayrshire",2011,728,26,9,5
"S01007955","East Ayrshire",2011,833,39,5,12
"S01007956","East Ayrshire",2011,745,28,10,2
"S01007957","East Ayrshire",2011,928,43,14,17
"S01007958","East Ayrshire",2011,883,40,7,4
"S01007959","East Ayrshire",2011,761,44,4,15
"S01007960","East Ayrshire",2011,696,35,4,2
"S01007961","East Ayrshire",2011,1212,100,9,15
"S01007962","East Ayrshire",2011,597,26,10,6
"S01007963","East Ayrshire",2011,1003,86,17,14
"S01007964","East Ayrshire",2011,791,46,8,6
"S01007965","East Ayrshire",2011,576,26,3,11
"S01007966","East Ayrshire",2011,977,50,11,11
"S01007967","East Ayrshire",2011,639,24,11,8
"S01007968","East Ayrshire",2011,869,30,9,13
"S01007969","East Ayrshire",2011,840,27,6,10
"S01007970","East Ayrshire",2011,874,50,10,2
"S01007971","East Ayrshire",2011,927,41,3,14
"S01007972","East Ayrshire",2011,828,29,2,6
"S01007973","East Ayrshire",2011,816,30,5,7
"S01007974","East Ayrshire",2011,807,51,9,4
"S01007975","East Ayrshire",2011,655,38,7,5
"S01007976","East Ayrshire",2011,703,27,8,12
"S01007977","East Ayrshire",2011,645,34,1,8
"S01007978","East Ayrshire",2011,559,35,3,9
"S01007979","East Ayrshire",2011,830,48,10,14
"S01007980","East Ayrshire",2011,701,39,2,14
"S01007981","East Ayrshire",2011,547,23,4,8
"S01007982","East Ayrshire",2011,514,20,2,2
"S01007983","East Ayrshire",2011,777,22,7,10
"S01007984","East Ayrshire",2011,825,50,11,10
"S01007985","East Ayrshire",2011,923,45,12,12
"S01007986","East Ayrshire",2011,576,16,1,10
"S01007987","East Ayrshire",2011,759,53,10,8
"S01007988","East Ayrshire",2011,817,27,5,11
"S01007989","East Ayrshire",2011,722,50,17,7
"S01007990","East Ayrshire",2011,928,54,14,12
"S01007991","East Ayrshire",2011,958,74,11,33
"S01007992","East Ayrshire",2011,657,55,9,29
"S01007993","East Ayrshire",2011,818,54,7,7
"S01007994","East Ayrshire",2011,853,78,17,23
"S01007995","East Ayrshire",2011,887,79,15,12
"S01007996","East Ayrshire",2011,468,32,5,11
"S01007997","East Ayrshire",2011,669,50,11,22
"S01007998","East Ayrshire",2011,522,41,5,11
"S01007999","East Ayrshire",2011,656,21,4,5
"S01008000","East Ayrshire",2011,913,42,11,3
"S01008001","East Ayrshire",2011,858,47,16,2
"S01008002","East Ayrshire",2011,781,66,5,14
"S01008003","East Ayrshire",2011,666,38,9,33
"S01008004","East Ayrshire",2011,673,44,9,23
"S01008005","East Ayrshire",2011,565,35,6,21
"S01008006","East Ayrshire",2011,579,14,1,7
"S01008007","East Ayrshire",2011,430,37,10,2
"S01008008","East Ayrshire",2011,645,56,19,17
"S01008009","East Ayrshire",2011,785,46,14,7
"S01008010","East Ayrshire",2011,862,39,25,15
"S01008011","East Ayrshire",2011,657,40,12,11
"S01008012","East Ayrshire",2011,772,41,7,21
"S01008013","East Ayrshire",2011,697,36,5,13
"S01008014","East Ayrshire",2011,622,49,7,12
"S01008015","East Ayrshire",2011,776,43,4,13
"S01008016","East Ayrshire",2011,781,38,4,11
"S01008017","East Ayrshire",2011,900,40,7,19
"S01008018","East Ayrshire",2011,634,34,5,17
"S01008019","East Ayrshire",2011,741,42,10,11
"S01008020","East Ayrshire",2011,587,36,12,13
"S01008021","East Ayrshire",2011,571,29,7,10
"S01008022","East Ayrshire",2011,728,30,3,19
"S01008023","East Ayrshire",2011,734,38,1,22
"S01008024","East Ayrshire",2011,689,31,3,28
"S01008025","East Ayrshire",2011,685,34,2,7
"S01008026","East Ayrshire",2011,1026,55,10,6
"S01008027","East Ayrshire",2011,565,26,5,5
"S01008028","East Ayrshire",2011,585,39,7,16
"S01008029","East Ayrshire",2011,875,47,5,18
"S01008030","East Ayrshire",2011,1054,79,23,9
"S01008031","East Ayrshire",2011,881,71,10,6
"S01008032","East Ayrshire",2011,898,47,11,10
"S01008033","East Dunbartonshire",2011,810,93,13,36
"S01008034","East Dunbartonshire",2011,790,71,14,52
"S01008035","East Dunbartonshire",2011,627,37,4,10
"S01008036","East Dunbartonshire",2011,669,36,8,8
"S01008037","East Dunbartonshire",2011,1014,46,19,17
"S01008038","East Dunbartonshire",2011,761,35,6,13
"S01008039","East Dunbartonshire",2011,898,47,13,29
"S01008040","East Dunbartonshire",2011,814,102,8,28
"S01008041","East Dunbartonshire",2011,707,68,12,33
"S01008042","East Dunbartonshire",2011,597,63,8,32
"S01008043","East Dunbartonshire",2011,962,112,17,20
"S01008044","East Dunbartonshire",2011,962,113,13,28
"S01008045","East Dunbartonshire",2011,977,125,13,52
"S01008046","East Dunbartonshire",2011,847,56,10,18
"S01008047","East Dunbartonshire",2011,697,56,7,18
"S01008048","East Dunbartonshire",2011,575,51,5,11
"S01008049","East Dunbartonshire",2011,858,75,7,24
"S01008050","East Dunbartonshire",2011,618,54,8,52
"S01008051","East Dunbartonshire",2011,884,73,13,34
"S01008052","East Dunbartonshire",2011,829,103,11,22
"S01008053","East Dunbartonshire",2011,610,47,11,24
"S01008054","East Dunbartonshire",2011,778,79,10,42
"S01008055","East Dunbartonshire",2011,1049,143,16,42
