"dz_2011","la_name","year","total","nonwhite"
"S01010444","Glasgow City",2011,685,14
"S01010445","Glasgow City",2011,957,47
"S01010446","Glasgow City",2011,838,21
"S01010447","Glasgow City",2011,1028,81
"S01010448","Glasgow City",2011,859,38
"S01010449","Glasgow City",2011,779,36
"S01010450","Glasgow City",2011,783,18
"S01010451","Glasgow City",2011,864,108
"S01010452","Glasgow City",2011,813,24
"S01010453","Glasgow City",2011,666,103
"S01010454","Glasgow City",2011,851,19
"S01010455","Glasgow City",2011,942,83
"S01010456","Glasgow City",2011,565,22
"S01010457","Glasgow City",2011,642,83
"S01010458","Glasgow City",2011,771,66
"S01010459","Glasgow City",2011,539,23
"S01010460","Glasgow City",2011,741,137
"S01010461","Glasgow City",2011,732,75
"S01010462","Glasgow City",2011,899,360
"S01010463","Glasgow City",2011,796,14
"S01010464","Glasgow City",2011,524,17
"S01010465","Glasgow City",2011,947,86
"S01010466","Glasgow City",2011,879,117
"S01010467","Glasgow City",2011,883,99
"S01010468","Glasgow City",2011,949,185
"S01010469","Glasgow City",2011,559,54
"S01010470","Glasgow City",2011,783,23
"S01010471","Glasgow City",2011,666,40
"S01010472","Glasgow City",2011,521,45
"S01010473","Glasgow City",2011,756,86
"S01010474","Glasgow City",2011,820,101
"S01010475","Glasgow City",2011,677,81
"S01010476","Glasgow City",2011,1048,53
"S01010477","Glasgow City",2011,724,41
"S01010478","Glasgow City",2011,991,78
"S01010479","Glasgow City",2011,1022,42
"S01010480","Glasgow City",2011,623,18
"S01010481","Glasgow City",2011,667,31
"S01010482","Glasgow City",2011,794,32
"S01010483","Glasgow City",2011,1036,22
"S01010484","Glasgow City",2011,550,6
"S01010485","Glasgow City",2011,986,50
"S01010486","Glasgow City",2011,930,47
"S01010487","Glasgow City",2011,1010,16
"S01010488","Glasgow City",2011,822,47
"S01010489","Glasgow City",2011,1052,50
"S01010490","Glasgow City",2011,749,51
"S01010491","Glasgow City",2011,906,52
"S01010492","Glasgow City",2011,575,13
"S01010493","Glasgow City",2011,719,20
"S01010494","Glasgow City",2011,628,46
"S01010495","Glasgow City",2011,858,21
"S01010496","Glasgow City",2011,843,62
"S01010497","Glasgow City",2011,749,32
"S01010498","Glasgow City",2011,839,20
"S01010499","Glasgow City",2011,856,112
"S01010500","Glasgow City",2011,1078,51
"S01010501","Glasgow City",2011,928,17
"S01010502","Glasgow City",2011,803,23
"S01010503","Glasgow City",2011,655,21
"S01010504","Highland",2011,531,2
"S01010505","Highland",2011,558,3
"S01010506","Highland",2011,837,5
"S01010507","Highland",2011,806,11
"S01010508","Highland",2011,989,8
"S01010509","Highland",2011,946,7
"S01010510","Highland",2011,820,8
"S01010511","Highland",2011,870,5
"S01010512","Highland",2011,611,6
"S01010513","Highland",2011,767,6
"S01010514","Highland",2011,709,1
"S01010515","Highland",2011,799,7
"S01010516","Highland",2011,614,13
"S01010517","Highland",2011,868,14
"S01010518","Highland",2011,656,20
"S01010519","Highland",2011,748,2
"S01010520","Highland",2011,945,10
"S01010521","Highland",2011,769,12
"S01010522","Highland",2011,617,11
"S01010523","Highland",2011,644,15
"S01010524","Highland",2011,519,17
"S01010525","Highland",2011,660,10
"S01010526","Highland",2011,814,5
"S01010527","Highland",2011,896,10
"S01010528","Highland",2011,618,11
"S01010529","Highland",2011,711,11
"S01010530","Highland",2011,665,8
"S01010531","Highland",2011,1094,15
"S01010532","Highland",2011,557,5
"S01010533","Highland",2011,591,9
"S01010534","Highland",2011,885,7
"S01010535","Highland",2011,715,5
"S01010536","Highland",2011,848,9
"S01010537","Highland",2011,771,20
"S01010538","Highland",2011,855,7
"S01010539","Highland",2011,1108,17
"S01010540","Highland",2011,628,4
"S01010541","Highland",2011,840,8
"S01010542","Highland",2011,905,3
"S01010543","Highland",2011,606,4
"S01010544","Highland",2011,878,5
"S01010545","Highland",2011,738,23
"S01010546","Highland",2011,812,15
"S01010547","Highland",2011,757,6
"S01010548","Highland",2011,679,5
"S01010549","Highland",2011,948,6
"S01010550","Highland",2011,535,3
"S01010551","Highland",2011,685,9
"S01010552","Highland",2011,783,13
"S01010553","Highland",2011,621,9
"S01010554","Highland",2011,776,48
"S01010555","Highland",2011,935,51
"S01010556","Highland",2011,1032,24
"S01010557","Highland",2011,641,0
"S01010558","Highland",2011,800,21
"S01010559","Highland",2011,791,7
"S01010560","Highland",2011,663,18
"S01010561","Highland",2011,724,5
"S01010562","Highland",2011,731,6
"S01010563","Highland",2011,519,1
"S01010564","Highland",2011,500,0
"S01010565","Highland",2011,654,0
"S01010566","Highland",2011,1090,7
"S01010567","Highland",2011,1074,5
"S01010568","Highland",2011,996,15
"S01010569","Highland",2011,831,25
"S01010570","Highland",2011,1089,10
"S01010571","Highland",2011,776,20
"S01010572","Highland",2011,765,9
"S01010573","Highland",2011,534,7
"S01010574","Highland",2011,609,24
"S01010575","Highland",2011,686,16
"S01010576","Highland",2011,822,13
"S01010577","Highland",2011,901,16
"S01010578","Highland",2011,576,5
"S01010579","Highland",2011,736,9
"S01010580","Highland",2011,513,27
"S01010581","Highland",2011,522,13
"S01010582","Highland",2011,496,7
"S01010583","Highland",2011,986,13
"S01010584","Highland",2011,819,27
"S01010585","Highland",2011,844,17
"S01010586","Highland",2011,783,21
"S01010587","Highland",2011,687,20
"S01010588","Highland",2011,649,23
"S01010589","Highland",2011,620,12
"S01010590","Highland",2011,889,6
"S01010591","Highland",2011,767,9
"S01010592","Highland",2011,509,15
"S01010593","Highland",2011,657,25
"S01010594","Highland",2011,668,37
"S01010595","Highland",2011,837,41
"S01010596","Highland",2011,834,17
"S01010597","Highland",2011,644,17
"S01010598","Highland",2011,1041,20
"S01010599","Highland",2011,607,8
"S01010600","Highland",2011,911,20
"S01010601","Highland",2011,708,18
"S01010602","Highland",2011,522,7
"S01010603","Highland",2011,809,14
"S01010604","Highland",2011,494,5
"S01010605","Highland",2011,891,14
"S01010606","Highland",2011,816,5
"S01010607","Highland",2011,846,22
"S01010608","Highland",2011,673,15
"S01010609","Highland",2011,570,6
"S01010610","Highland",2011,690,13
"S01010611","Highland",2011,925,6
"S01010612","Highland",2011,781,2
"S01010613","Highland",2011,698,8
"S01010614","Highland",2011,542,10
"S01010615","Highland",2011,824,27
"S01010616","Highland",2011,856,29
"S01010617","Highland",2011,904,2
"S01010618","Highland",2011,756,8
"S01010619","Highland",2011,622,12
"S01010620","Highland",2011,631,28
"S01010621","Highland",2011,944,31
"S01010622","Highland",2011,648,4
"S01010623","Highland",2011,867,62
"S01010624","Highland",2011,666,65
"S01010625","Highland",2011,786,15
"S01010626","Highland",2011,908,8
"S01010627","Highland",2011,842,15
"S01010628","Highland",2011,1011,45
"S01010629","Highland",2011,977,15
"S01010630","Highland",2011,586,9
"S01010631","Highland",2011,616,17
"S01010632","Highland",2011,958,18
"S01010633","Highland",2011,1035,9
"S01010634","Highland",2011,665,11
"S01010635","Highland",2011,803,8
"S01010636","Highland",2011,817,10
"S01010637","Highland",2011,537,23
"S01010638","Highland",2011,836,23
"S01010639","Highland",2011,1140,16
"S01010640","Highland",2011,816,59
"S01010641","Highland",2011,1015,27
"S01010642","Highland",2011,978,22
"S01010643","Highland",2011,741,11
"S01010644","Highland",2011,672,8
"S01010645","Highland",2011,534,5
"S01010646","Highland",2011,669,22
"S01010647","Highland",2011,696,16
"S01010648","Highland",2011,651,7
"S01010649","Highland",2011,593,5
"S01010650","Highland",2011,498,8
"S01010651","Highland",2011,674,14
"S01010652","Highland",2011,736,10
"S01010653","Highland",2011,584,2
"S01010654","Highland",2011,763,6
"S01010655","Highland",2011,916,10
"S01010656","Highland",2011,475,3
"S01010657","Highland",2011,639,1
"S01010658","Highland",2011,732,17
"S01010659","Highland",2011,648,9
"S01010660","Highland",2011,608,0
"S01010661","Highland",2011,578,1
"S01010662","Highland",2011,758,13
"S01010663","Highland",2011,953,16
"S01010664","Highland",2011,819,6
"S01010665","Highland",2011,954,4
"S01010666","Highland",2011,946,10
"S01010667","Highland",2011,700,10
"S01010668","Highland",2011,1105,22
"S01010669","Highland",2011,608,1
"S01010670","Highland",2011,692,2
"S01010671","Highland",2011,760,10
"S01010672","Highland",2011,649,3
"S01010673","Highland",2011,912,14
"S01010674","Highland",2011,957,7
"S01010675","Highland",2011,628,4
"S01010676","Highland",2011,913,6
"S01010677","Highland",2011,501,1
"S01010678","Highland",2011,626,2
"S01010679","Highland",2011,582,9
"S01010680","Highland",2011,633,8
"S01010681","Highland",2011,1103,16
"S01010682","Highland",2011,967,8
"S01010683","Highland",2011,975,2
"S01010684","Highland",2011,771,11
"S01010685","Highland",2011,609,2
"S01010686","Highland",2011,701,6
"S01010687","Highland",2011,838,5
"S01010688","Highland",2011,712,12
"S01010689","Highland",2011,757,10
"S01010690","Highland",2011,681,10
"S01010691","Highland",2011,745,9
"S01010692","Highland",2011,749,12
"S01010693","Highland",2011,474,3
"S01010694","Highland",2011,577,11
"S01010695","Highland",2011,727,3
"S01010696","Highland",2011,1036,13
"S01010697","Highland",2011,1122,7
"S01010698","Highland",2011,764,6
"S01010699","Highland",2011,605,2
"S01010700","Highland",2011,611,4
"S01010701","Highland",2011,1063,6
"S01010702","Highland",2011,999,13
"S01010703","Highland",2011,827,5
"S01010704","Highland",2011,658,9
"S01010705","Highland",2011,1121,7
"S01010706","Highland",2011,699,13
"S01010707","Highland",2011,688,6
"S01010708","Highland",2011,547,3
"S01010709","Highland",2011,745,9
"S01010710","Highland",2011,766,1
"S01010711","Highland",2011,778,6
"S01010712","Highland",2011,727,4
"S01010713","Highland",2011,799,12
"S01010714","Highland",2011,748,10
"S01010715","Highland",2011,701,13
"S01010716","Highland",2011,888,33
"S01010717","Highland",2011,621,12
"S01010718","Highland",2011,945,5
"S01010719","Highland",2011,680,13
"S01010720","Highland",2011,734,6
"S01010721","Highland",2011,633,6
"S01010722","Highland",2011,867,6
"S01010723","Highland",2011,901,8
"S01010724","Highland",2011,887,6
"S01010725","Highland",2011,691,2
"S01010726","Highland",2011,921,7
"S01010727","Highland",2011,645,2
"S01010728","Highland",2011,521,5
"S01010729","Highland",2011,723,11
"S01010730","Highland",2011,845,10
"S01010731","Highland",2011,906,10
"S01010732","Highland",2011,840,24
"S01010733","Highland",2011,580,6
"S01010734","Highland",2011,937,10
"S01010735","Highland",2011,644,0
"S01010736","Highland",2011,500,0
"S01010737","Highland",2011,1038,15
"S01010738","Highland",2011,548,1
"S01010739","Highland",2011,870,13
"S01010740","Highland",2011,507,4
"S01010741","Highland",2011,610,7
"S01010742","Highland",2011,731,7
"S01010743","Highland",2011,761,13
"S01010744","Highland",2011,1088,6
"S01010745","Highland",2011,612,23
"S01010746","Highland",2011,1016,5
"S01010747","Highland",2011,827,6
"S01010748","Highland",2011,631,6
"S01010749","Highland",2011,614,0
"S01010750","Highland",2011,626,4
"S01010751","Highland",2011,745,2
"S01010752","Highland",2011,758,6
"S01010753","Highland",2011,1047,3
"S01010754","Highland",2011,695,6
"S01010755","Highland",2011,646,8
"S01010756","Highland",2011,661,5
"S01010757","Highland",2011,747,2
"S01010758","Highland",2011,702,6
"S01010759","Highland",2011,606,8
"S01010760","Highland",2011,608,9
"S01010761","Highland",2011,536,3
"S01010762","Highland",2011,598,4
"S01010763","Highland",2011,686,3
"S01010764","Highland",2011,576,4
"S01010765","Highland",2011,1009,5
"S01010766","Highland",2011,784,10
"S01010767","Highland",2011,706,2
"S01010768","Highland",2011,576,11
"S01010769","Highland",2011,483,1
"S01010770","Highland",2011,877,6
"S01010771","Highland",2011,864,1
"S01010772","Highland",2011,762,2
"S01010773","Highland",2011,785,5
"S01010774","Highland",2011,721,6
"S01010775","Highland",2011,643,5
"S01010776","Highland",2011,544,5
"S01010777","Highland",2011,512,1
"S01010778","Highland",2011,491,2
"S01010779","Highland",2011,772,14
"S01010780","Highland",2011,569,4
"S01010781","Highland",2011,779,18
"S01010782","Highland",2011,623,9
"S01010783","Highland",2011,550,3
"S01010784","Highland",2011,743,8
"S01010785","Highland",2011,683,5
"S01010786","Highland",2011,688,1
"S01010787","Highland",2011,913,1
"S01010788","Highland",2011,622,9
"S01010789","Highland",2011,729,4
"S01010790","Highland",2011,672,1
"S01010791","Highland",2011,837,3
"S01010792","Highland",2011,620,4
"S01010793","Highland",2011,649,3
"S01010794","Highland",2011,550,1
"S01010795","Highland",2011,982,1
"S01010796","Highland",2011,829,3
"S01010797","Highland",2011,762,9
"S01010798","Highland",2011,694,3
"S01010799","Highland",2011,896,9
"S01010800","Highland",2011,731,9
"S01010801","Highland",2011,708,4
"S01010802","Highland",2011,565,8
"S01010803","Highland",2011,611,16
"S01010804","Highland",2011,588,5
"S01010805","Highland",2011,853,10
"S01010806","Highland",2011,916,5
"S01010807","Highland",2011,570,2
"S01010808","Highland",2011,553,0
"S01010809","Highland",2011,771,1
"S01010810","Highland",2011,490,3
"S01010811","Highland",2011,854,3
"S01010812","Highland",2011,522,2
"S01010813","Highland",2011,539,3
"S01010814","Highland",2011,631,5
"S01010815","Highland",2011,450,2
"S01010816","Inverclyde",2011,634,9
"S01010817","Inverclyde",2011,905,36
"S01010818","Inverclyde",2011,1014,16
"S01010819","Inverclyde",2011,805,8
"S01010820","Inverclyde",2011,537,1
"S01010821","Inverclyde",2011,597,25
"S01010822","Inverclyde",2011,772,20
"S01010823","Inverclyde",2011,493,22
"S01010824","Inverclyde",2011,758,20
"S01010825","Inverclyde",2011,362,1
"S01010826","Inverclyde",2011,755,26
"S01010827","Inverclyde",2011,598,0
"S01010828","Inverclyde",2011,1239,37
"S01010829","Inverclyde",2011,900,13
"S01010830","Inverclyde",2011,556,3
"S01010831","Inverclyde",2011,598,14
"S01010832","Inverclyde",2011,730,7
"S01010833","Inverclyde",2011,902,19
"S01010834","Inverclyde",2011,916,19
"S01010835","Inverclyde",2011,645,9
"S01010836","Inverclyde",2011,798,24
"S01010837","Inverclyde",2011,660,7
"S01010838","Inverclyde",2011,842,3
"S01010839","Inverclyde",2011,729,10
"S01010840","Inverclyde",2011,490,9
"S01010841","Inverclyde",2011,748,20
"S01010842","Inverclyde",2011,899,26
"S01010843","Inverclyde",2011,643,8
"S01010844","Inverclyde",2011,668,5
"S01010845","Inverclyde",2011,619,8
"S01010846","Inverclyde",2011,765,12
"S01010847","Inverclyde",2011,649,10
"S01010848","Inverclyde",2011,665,4
"S01010849","Inverclyde",2011,951,14
"S01010850","Inverclyde",2011,872,9
"S01010851","Inverclyde",2011,814,4
"S01010852","Inverclyde",2011,722,1
"S01010853","Inverclyde",2011,882,2
"S01010854","Inverclyde",2011,923,6
"S01010855","Inverclyde",2011,560,7
"S01010856","Inverclyde",2011,908,10
"S01010857","Inverclyde",2011,842,4
"S01010858","Inverclyde",2011,725,6
"S01010859","Inverclyde",2011,734,10
"S01010860","Inverclyde",2011,626,3
"S01010861","Inverclyde",2011,649,8
"S01010862","Inverclyde",2011,540,3
"S01010863","Inverclyde",2011,800,10
"S01010864","Inverclyde",2011,560,2
"S01010865","Inverclyde",2011,706,11
"S01010866","Inverclyde",2011,749,13
"S01010867","Inverclyde",2011,674,11
"S01010868","Inverclyde",2011,839,7
"S01010869","Inverclyde",2011,756,30
"S01010870","Inverclyde",2011,775,14
"S01010871","Inverclyde",2011,898,34
"S01010872","Inverclyde",2011,715,14
"S01010873","Inverclyde",2011,547,13
"S01010874","Inverclyde",2011,771,25
"S01010875","Inverclyde",2011,517,22
"S01010876","Inverclyde",2011,740,11
"S01010877","Inverclyde",2011,958,13
"S01010878","Inverclyde",2011,1189,8
"S01010879","Inverclyde",2011,829,4
"S01010880","Inverclyde",2011,549,2
"S01010881","Inverclyde",2011,621,2
"S01010882","Inverclyde",2011,557,3
"S01010883","Inverclyde",2011,871,22
"S01010884","Inverclyde",2011,723,3
"S01010885","Inverclyde",2011,958,15
"S01010886","Inverclyde",2011,448,5
"S01010887","Inverclyde",2011,821,13
"S01010888","Inverclyde",2011,768,7
"S01010889","Inverclyde",2011,524,4
"S01010890","Inverclyde",2011,769,3
"S01010891","Inverclyde",2011,425,6
"S01010892","Inverclyde",2011,834,11
"S01010893","Inverclyde",2011,520,11
"S01010894","Inverclyde",2011,688,3
"S01010895","Inverclyde",2011,411,0
"S01010896","Inverclyde",2011,667,2
"S01010897","Inverclyde",2011,836,5
"S01010898","Inverclyde",2011,596,2
"S01010899","Inverclyde",2011,584,2
"S01010900","Inverclyde",2011,688,5
"S01010901","Inverclyde",2011,465,5
"S01010902","Inverclyde",2011,957,8
"S01010903","Inverclyde",2011,793,1
"S01010904","Inverclyde",2011,538,4
"S01010905","Inverclyde",2011,638,27
"S01010906","Inverclyde",2011,966,0
"S01010907","Inverclyde",2011,526,12
"S01010908","Inverclyde",2011,610,1
"S01010909","Inverclyde",2011,714,11
"S01010910","Inverclyde",2011,500,1
"S01010911","Inverclyde",2011,541,3
"S01010912","Inverclyde",2011,674,11
"S01010913","Inverclyde",2011,642,9
"S01010914","Inverclyde",2011,660,5
"S01010915","Inverclyde",2011,736,8
"S01010916","Inverclyde",2011,576,11
"S01010917","Inverclyde",2011,712,7
"S01010918","Inverclyde",2011,737,3
"S01010919","Inverclyde",2011,789,17
"S01010920","Inverclyde",2011,591,20
"S01010921","Inverclyde",2011,630,7
"S01010922","Inverclyde",2011,865,4
"S01010923","Inverclyde",2011,879,6
"S01010924","Inverclyde",2011,607,5
"S01010925","Inverclyde",2011,858,0
"S01010926","Inverclyde",2011,785,6
"S01010927","Inverclyde",2011,577,3
"S01010928","Inverclyde",2011,739,1
"S01010929","Inverclyde",2011,660,7
"S01010930","Midlothian",2011,900,22
"S01010931","Midlothian",2011,430,2
"S01010932","Midlothian",2011,560,12
"S01010933","Midlothian",2011,759,26
"S01010934","Midlothian",2011,1039,15
"S01010935","Midlothian",2011,656,7
"S01010936","Midlothian",2011,682,5
"S01010937","Midlothian",2011,728,9
"S01010938","Midlothian",2011,809,12
"S01010939","Midlothian",2011,514,3
"S01010940","Midlothian",2011,683,4
"S01010941","Midlothian",2011,860,5
